,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24333180
1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24333180
2,3,10002788,0,0,9998984.0,0.0,3804.0,0.0,0.0,0.0,0.0,0.0,0.0,24333180
3,4,0,0,0,0.0,0.0,3804.0,0.0,0.0,0.0,0.0,0.0,0.0,24333180
4,5,0,0,0,3804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24333180
5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24333180
6,7,9995878,0,10001521,4992063.0,0.0,5003815.0,0.0,0.0,0.0,10001520.0,0.0,1.0,24333180
7,8,0,0,0,0.0,0.0,5003815.0,0.0,0.0,0.0,0.0,0.0,1.0,24333180
8,9,10002808,0,9999681,10001671.0,0.0,5004952.0,0.0,0.0,0.0,9999681.0,0.0,1.0,24333180
9,10,0,0,0,0.0,0.0,5004952.0,0.0,0.0,0.0,0.0,0.0,1.0,24333180
10,11,9999085,0,0,10001887.0,0.0,5002150.0,0.0,0.0,0.0,0.0,0.0,1.0,24333180
11,12,0,0,0,0.0,0.0,5002150.0,0.0,0.0,0.0,0.0,0.0,1.0,24333180
12,13,0,0,0,0.0,0.0,5002150.0,0.0,0.0,0.0,0.0,0.0,1.0,24333180
13,14,9998230,0,10003552,0.0,0.0,15000380.0,0.0,0.0,0.0,5007007.0,0.0,4996546.0,24333180
14,15,0,0,9998549,0.0,0.0,15000380.0,0.0,0.0,0.0,0.0,0.0,14995095.0,24333180
15,16,0,0,0,10001951.0,0.0,4998429.0,0.0,0.0,0.0,0.0,0.0,14995095.0,24333180
16,17,0,0,0,0.0,0.0,4998429.0,0.0,0.0,0.0,0.0,0.0,14995095.0,24333180
17,18,0,0,0,0.0,0.0,4998429.0,0.0,0.0,0.0,0.0,0.0,14995095.0,24333180
18,19,0,0,0,0.0,0.0,4998429.0,0.0,0.0,0.0,0.0,0.0,14995095.0,24333180
19,20,0,0,9997601,4998429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24992696.0,24333180
20,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9991568.0,0.0,15001128.0,24333180
21,22,9997729,10004323,0,9997728.0,0.0,1.0,1.0,0.0,10004322.0,0.0,0.0,15001128.0,24333180
22,23,0,0,10001320,0.0,0.0,1.0,0.0,0.0,10004322.0,0.0,0.0,25002448.0,24333180
23,24,9998984,0,0,0.0,9998984.0,1.0,5006327.0,0.0,4997995.0,0.0,0.0,25002448.0,24333180
24,25,0,0,0,0.0,0.0,1.0,0.0,0.0,4997995.0,0.0,0.0,25002448.0,24333180
25,26,10002191,0,0,5006324.0,3804.0,4992064.0,0.0,0.0,4997995.0,0.0,0.0,25002448.0,24333180
26,27,0,0,0,0.0,0.0,4992064.0,0.0,0.0,4997995.0,0.0,0.0,25002448.0,24333180
27,28,0,9997456,0,0.0,4992063.0,1.0,1.0,0.0,14995450.0,0.0,0.0,25002448.0,24333180
28,29,0,0,0,0.0,0.0,1.0,0.0,0.0,14995450.0,0.0,0.0,25002448.0,24333180
29,30,10001670,0,0,0.0,10001671.0,0.0,0.0,0.0,14995450.0,0.0,0.0,25002448.0,24333180
30,31,0,0,0,0.0,0.0,0.0,0.0,0.0,14995450.0,0.0,0.0,25002448.0,24333180
31,32,10001887,10005944,0,0.0,10001887.0,0.0,1.0,0.0,25001393.0,0.0,0.0,25002448.0,24333180
32,33,0,0,0,0.0,0.0,0.0,0.0,0.0,25001393.0,0.0,0.0,25002448.0,24333180
33,34,0,0,0,0.0,0.0,0.0,0.0,0.0,25001393.0,0.0,0.0,25002448.0,24333180
34,35,0,0,10003508,0.0,0.0,0.0,0.0,0.0,25001393.0,0.0,0.0,35005956.0,24333180
35,36,0,0,0,0.0,0.0,0.0,0.0,0.0,25001393.0,0.0,0.0,35005956.0,24333180
36,37,10001952,0,0,0.0,10001951.0,1.0,10001452.0,0.0,14999941.0,0.0,0.0,35005956.0,24333180
37,38,0,0,0,0.0,0.0,1.0,0.0,0.0,14999941.0,0.0,0.0,35005956.0,24333180
38,39,0,0,10002831,0.0,0.0,1.0,9995877.0,0.0,5004064.0,1.0,0.0,45008786.0,24333180
39,40,0,0,0,0.0,0.0,1.0,0.0,0.0,5004064.0,0.0,0.0,45008786.0,24333180
40,41,10002989,0,0,0.0,4998429.0,5004561.0,0.0,0.0,5004064.0,0.0,0.0,45008786.0,24333180
41,42,0,0,0,0.0,0.0,5004561.0,0.0,0.0,5004064.0,0.0,0.0,45008786.0,24333180
42,43,10000117,0,9998044,0.0,9997728.0,5006950.0,0.0,0.0,5004064.0,0.0,0.0,55006830.0,24333180
43,44,10002203,0,0,0.0,0.0,15009153.0,0.0,0.0,5004064.0,9999045.0,0.0,45007785.0,24333180
44,45,0,0,0,0.0,0.0,15009153.0,0.0,0.0,5004064.0,0.0,0.0,45007785.0,24333180
45,46,0,0,0,0.0,0.0,15009153.0,0.0,0.0,5004064.0,0.0,0.0,45007785.0,24333180
46,47,0,0,0,10002828.0,5006324.0,1.0,5004063.0,0.0,1.0,0.0,0.0,45007785.0,24333180
47,48,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45007785.0,24333180
48,49,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45007785.0,24333180
49,50,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,45007785.0,24333180
50,51,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45007785.0,24333180
51,52,0,10000484,0,0.0,0.0,1.0,4994155.0,5006327.0,2.0,0.0,0.0,45007785.0,24333180
52,53,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,45007785.0,24333180
