,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,0,9994571,0,0.0,0.0,0.0,9994571.0,0.0,0.0,0.0,0.0,0.0,17999040
1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17999040
2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17999040
3,4,9996772,9997697,0,9996772.0,0.0,0.0,5002126.0,0.0,4995571.0,0.0,0.0,0.0,17999040
4,5,0,0,0,0.0,0.0,0.0,0.0,0.0,4995571.0,0.0,0.0,0.0,17999040
5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,4995571.0,0.0,0.0,0.0,17999040
6,7,0,0,0,0.0,0.0,0.0,0.0,0.0,4995571.0,0.0,0.0,0.0,17999040
7,8,0,0,0,0.0,0.0,0.0,0.0,0.0,4995571.0,0.0,0.0,0.0,17999040
8,9,0,0,10004120,0.0,0.0,0.0,0.0,0.0,4995571.0,0.0,0.0,10004120.0,17999040
9,10,9999809,0,0,4997382.0,0.0,5002427.0,0.0,0.0,4995571.0,0.0,0.0,10004120.0,17999040
10,11,0,0,0,0.0,0.0,5002427.0,4995571.0,0.0,0.0,0.0,0.0,10004120.0,17999040
11,12,9996595,0,0,0.0,0.0,14999022.0,0.0,0.0,0.0,0.0,0.0,10004120.0,17999040
12,13,0,9999637,0,0.0,0.0,14999022.0,5004098.0,0.0,4995539.0,0.0,0.0,10004120.0,17999040
13,14,0,0,0,0.0,0.0,14999022.0,0.0,0.0,4995539.0,0.0,0.0,10004120.0,17999040
14,15,0,0,9997869,4994333.0,0.0,10004689.0,0.0,0.0,4995539.0,0.0,0.0,20001989.0,17999040
15,16,0,0,10001945,0.0,0.0,10004689.0,0.0,0.0,4995539.0,0.0,0.0,30003934.0,17999040
16,17,9997516,0,0,10002363.0,0.0,9999842.0,0.0,0.0,4995539.0,0.0,0.0,30003934.0,17999040
17,18,9995693,0,0,0.0,0.0,19995535.0,4995539.0,0.0,0.0,0.0,0.0,30003934.0,17999040
18,19,0,0,0,0.0,0.0,19995535.0,0.0,0.0,0.0,0.0,0.0,30003934.0,17999040
19,20,0,9999476,10003392,0.0,0.0,19995535.0,4998385.0,0.0,5001091.0,0.0,0.0,40007326.0,17999040
20,21,0,0,10000193,0.0,0.0,19995535.0,0.0,0.0,5001091.0,0.0,0.0,50007519.0,17999040
21,22,0,0,0,0.0,0.0,19995535.0,0.0,0.0,5001091.0,0.0,0.0,50007519.0,17999040
22,23,0,0,0,0.0,0.0,19995535.0,0.0,0.0,5001091.0,0.0,0.0,50007519.0,17999040
23,24,0,9995606,0,0.0,0.0,19995535.0,0.0,0.0,14996697.0,0.0,0.0,50007519.0,17999040
24,25,0,0,0,5001381.0,9996772.0,4997382.0,0.0,0.0,14996697.0,0.0,0.0,50007519.0,17999040
25,26,0,0,0,0.0,0.0,4997382.0,0.0,0.0,14996697.0,0.0,0.0,50007519.0,17999040
26,27,0,0,0,0.0,0.0,4997382.0,0.0,0.0,14996697.0,0.0,0.0,50007519.0,17999040
27,28,0,0,0,0.0,0.0,4997382.0,0.0,0.0,14996697.0,0.0,0.0,50007519.0,17999040
28,29,0,0,0,0.0,0.0,4997382.0,0.0,9994571.0,5002126.0,0.0,0.0,50007519.0,17999040
29,30,0,0,0,0.0,0.0,4997382.0,0.0,0.0,5002126.0,9998212.0,0.0,40009307.0,17999040
30,31,0,0,9996690,0.0,4997382.0,0.0,0.0,0.0,5002126.0,9996011.0,0.0,40009986.0,17999040
31,32,0,0,10007642,0.0,0.0,0.0,0.0,5002126.0,0.0,0.0,0.0,50017628.0,17999040
32,33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50017628.0,17999040
33,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50017628.0,17999040
34,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10000260.0,0.0,40017368.0,17999040
35,36,9999664,0,0,3008153.0,4994333.0,1997178.0,0.0,0.0,0.0,9996554.0,0.0,30020814.0,17999040
36,37,0,0,0,1997178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30020814.0,17999040
37,38,10002363,0,0,0.0,10002363.0,0.0,0.0,0.0,0.0,0.0,0.0,30020814.0,17999040
38,39,0,9999669,0,0.0,0.0,0.0,0.0,4995571.0,5004098.0,0.0,0.0,30020814.0,17999040
39,40,0,0,0,0.0,0.0,0.0,0.0,0.0,5004098.0,8001424.0,0.0,22019390.0,17999040
40,41,0,0,0,0.0,0.0,0.0,0.0,5004098.0,0.0,1992812.0,0.0,20026578.0,17999040
41,42,0,0,10001811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30028389.0,17999040
42,43,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9996679.0,0.0,20031710.0,17999040
43,44,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20031710.0,17999040
44,45,0,0,9998125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30029835.0,17999040
45,46,10007440,10001889,0,0.0,5001381.0,5006059.0,0.0,4995539.0,5006350.0,8002120.0,0.0,22027715.0,17999040
46,47,0,0,0,5006059.0,0.0,0.0,7965.0,0.0,4998385.0,1999703.0,0.0,20028012.0,17999040
47,48,0,0,0,0.0,0.0,0.0,0.0,4998385.0,0.0,0.0,0.0,20028012.0,17999040
48,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20028012.0,17999040
