,giorno,ndosi,5c_second_doses_Pfizer,5c_stock_values_Pfizer,5c_second_doses_Moderna,5c_stock_values_Moderna,5c_second_doses_Astrazeneca,5c_stock_values_Astrazeneca,10c_second_doses_Pfizer,10c_stock_values_Pfizer,10c_second_doses_Moderna,10c_stock_values_Moderna,10c_second_doses_Astrazeneca,10c_stock_values_Astrazeneca
1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,9999369,0.0,1759.0,0.0,0.0,0.0,0.0,0.0,1759.0,0.0,0.0,0.0,0.0
4,4,0,0.0,1759.0,0.0,0.0,0.0,0.0,0.0,1759.0,0.0,0.0,0.0,0.0
5,5,10006567,0.0,10008326.0,0.0,0.0,0.0,0.0,0.0,10008326.0,0.0,0.0,0.0,0.0
6,6,0,0.0,6512.0,0.0,0.0,0.0,0.0,0.0,6512.0,0.0,0.0,0.0,0.0
7,7,0,0.0,6512.0,0.0,0.0,0.0,0.0,0.0,6512.0,0.0,0.0,0.0,0.0
8,8,0,0.0,6512.0,0.0,0.0,0.0,0.0,0.0,6512.0,0.0,0.0,0.0,0.0
9,9,0,0.0,6512.0,0.0,0.0,0.0,0.0,0.0,6512.0,0.0,0.0,0.0,0.0
10,10,0,0.0,6512.0,0.0,0.0,0.0,0.0,0.0,6512.0,0.0,0.0,0.0,0.0
11,11,0,0.0,6512.0,0.0,0.0,0.0,0.0,0.0,6512.0,0.0,0.0,0.0,0.0
12,12,0,0.0,6512.0,0.0,0.0,0.0,0.0,0.0,6512.0,0.0,0.0,0.0,0.0
13,13,0,0.0,6512.0,0.0,0.0,0.0,0.0,0.0,6512.0,0.0,0.0,0.0,0.0
14,14,0,0.0,6512.0,0.0,0.0,0.0,0.0,0.0,6512.0,0.0,0.0,0.0,0.0
15,15,9994615,0.0,1488.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,0.0,0.0,0.0
16,16,0,0.0,1488.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,0.0,0.0,0.0
17,17,0,0.0,1488.0,0.0,933.0,0.0,0.0,0.0,1488.0,0.0,933.0,0.0,0.0
18,18,0,0.0,0.0,0.0,933.0,0.0,0.0,0.0,0.0,0.0,933.0,0.0,0.0
19,19,0,0.0,0.0,0.0,933.0,0.0,0.0,0.0,0.0,0.0,933.0,0.0,0.0
20,20,10000557,0.0,10000557.0,0.0,933.0,0.0,0.0,0.0,10000557.0,0.0,933.0,0.0,0.0
21,21,0,0.0,9997610.0,0.0,933.0,0.0,0.0,0.0,9997610.0,0.0,933.0,0.0,0.0
22,22,0,0.0,9997610.0,0.0,933.0,0.0,0.0,0.0,9997610.0,0.0,933.0,0.0,0.0
23,23,0,0.0,9997610.0,0.0,933.0,0.0,0.0,0.0,9997610.0,0.0,933.0,0.0,0.0
24,24,0,9997610.0,0.0,0.0,933.0,0.0,0.0,9997610.0,0.0,0.0,933.0,0.0,0.0
25,25,0,0.0,0.0,0.0,933.0,0.0,0.0,0.0,0.0,0.0,933.0,0.0,0.0
26,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,10001814,10001814.0,0.0,0.0,0.0,0.0,12998.0,10001814.0,0.0,0.0,0.0,0.0,12998.0
28,28,0,0.0,0.0,0.0,0.0,0.0,12998.0,0.0,0.0,0.0,0.0,0.0,12998.0
29,29,0,0.0,0.0,0.0,0.0,0.0,12998.0,0.0,0.0,0.0,0.0,0.0,12998.0
30,30,0,0.0,0.0,0.0,0.0,0.0,12998.0,0.0,0.0,0.0,0.0,0.0,12998.0
31,31,0,0.0,0.0,0.0,0.0,0.0,12998.0,0.0,0.0,0.0,0.0,0.0,12998.0
32,32,0,0.0,0.0,0.0,0.0,0.0,12998.0,0.0,0.0,0.0,0.0,0.0,12998.0
33,33,0,0.0,0.0,0.0,0.0,0.0,10007798.0,0.0,0.0,0.0,0.0,0.0,10007798.0
34,34,0,0.0,0.0,0.0,0.0,0.0,10007798.0,0.0,0.0,0.0,0.0,0.0,10007798.0
35,35,0,0.0,0.0,0.0,0.0,0.0,10007798.0,0.0,0.0,0.0,0.0,0.0,10007798.0
36,36,9999639,9999639.0,0.0,0.0,0.0,0.0,10007798.0,9999639.0,0.0,0.0,0.0,0.0,10007798.0
37,37,0,0.0,0.0,0.0,0.0,0.0,10007798.0,0.0,0.0,0.0,0.0,0.0,10007798.0
38,38,0,0.0,0.0,0.0,0.0,0.0,10007798.0,0.0,0.0,0.0,0.0,0.0,10007798.0
39,39,10000787,1488.0,0.0,0.0,0.0,0.0,10007798.0,1488.0,0.0,0.0,0.0,0.0,10007798.0
40,40,0,0.0,0.0,0.0,0.0,0.0,20001428.0,0.0,0.0,0.0,0.0,0.0,20001428.0
41,41,0,0.0,0.0,0.0,0.0,0.0,29997506.0,0.0,0.0,0.0,0.0,0.0,29997506.0
42,42,10000828,2947.0,0.0,0.0,0.0,0.0,29997506.0,2947.0,0.0,0.0,0.0,0.0,29997506.0
43,43,0,0.0,0.0,0.0,0.0,0.0,29997506.0,0.0,0.0,0.0,0.0,0.0,29997506.0
44,44,0,0.0,0.0,0.0,0.0,0.0,39993176.0,0.0,0.0,0.0,0.0,0.0,39993176.0
45,45,0,0.0,0.0,9997830.0,0.0,0.0,39993176.0,0.0,0.0,9997830.0,0.0,0.0,39993176.0
46,46,0,0.0,0.0,0.0,0.0,0.0,39993176.0,0.0,0.0,0.0,0.0,0.0,39993176.0
47,47,0,0.0,0.0,0.0,0.0,0.0,39993176.0,0.0,0.0,0.0,0.0,0.0,39993176.0
48,48,9997323,0.0,9997323.0,0.0,0.0,0.0,39993176.0,0.0,9997323.0,0.0,0.0,0.0,39993176.0
49,49,0,0.0,9997323.0,0.0,0.0,9999205.0,29993971.0,0.0,9997323.0,0.0,0.0,9999205.0,29993971.0
50,50,0,0.0,9997323.0,0.0,0.0,0.0,39992274.0,0.0,9997323.0,0.0,0.0,0.0,39992274.0
51,51,10003290,0.0,20000613.0,0.0,0.0,0.0,49996749.0,0.0,20000613.0,0.0,0.0,0.0,49996749.0
52,52,0,0.0,20000613.0,0.0,0.0,0.0,49996749.0,0.0,20000613.0,0.0,0.0,0.0,49996749.0
53,53,0,0.0,10004597.0,0.0,0.0,0.0,49996749.0,0.0,10004597.0,0.0,0.0,0.0,49996749.0
54,54,9997352,0.0,20001949.0,933.0,10000242.0,0.0,49996749.0,0.0,20001949.0,933.0,10000242.0,0.0,49996749.0
55,55,0,0.0,20001949.0,0.0,10000242.0,0.0,49996749.0,0.0,20001949.0,0.0,10000242.0,0.0,49996749.0
56,56,9995070,0.0,29997019.0,9998582.0,1660.0,0.0,49996749.0,0.0,29997019.0,9998582.0,1660.0,0.0,49996749.0
57,57,0,0.0,29997019.0,0.0,1660.0,0.0,49996749.0,0.0,29997019.0,0.0,1660.0,0.0,49996749.0
58,58,0,0.0,29997019.0,0.0,1660.0,0.0,49996749.0,0.0,29997019.0,0.0,1660.0,0.0,49996749.0
59,59,0,0.0,29997019.0,0.0,9999562.0,0.0,49996749.0,0.0,29997019.0,0.0,9999562.0,0.0,49996749.0
60,60,0,9999299.0,9992201.0,0.0,343.0,0.0,49996749.0,9999299.0,9992201.0,0.0,343.0,0.0,49996749.0
61,61,0,0.0,9992201.0,0.0,343.0,0.0,49996749.0,0.0,9992201.0,0.0,343.0,0.0,49996749.0
62,62,9997725,0.0,9997881.0,0.0,343.0,0.0,49996749.0,0.0,9997881.0,0.0,343.0,0.0,49996749.0
63,63,0,9997881.0,0.0,0.0,343.0,0.0,49996749.0,9997881.0,0.0,0.0,343.0,0.0,49996749.0
64,64,0,0.0,0.0,0.0,0.0,0.0,49996749.0,0.0,0.0,0.0,0.0,0.0,49996749.0
65,65,0,0.0,0.0,0.0,0.0,0.0,49996749.0,0.0,0.0,0.0,0.0,0.0,49996749.0
66,66,0,0.0,0.0,0.0,0.0,10001732.0,39995017.0,0.0,0.0,0.0,0.0,10001732.0,39995017.0
67,67,0,0.0,0.0,0.0,0.0,9990279.0,30004738.0,0.0,0.0,0.0,0.0,9990279.0,30004738.0
68,68,0,0.0,0.0,0.0,0.0,0.0,30004738.0,0.0,0.0,0.0,0.0,0.0,30004738.0
69,69,0,0.0,0.0,0.0,0.0,0.0,30004738.0,0.0,0.0,0.0,0.0,0.0,30004738.0
70,70,0,0.0,0.0,0.0,0.0,0.0,30004738.0,0.0,0.0,0.0,0.0,0.0,30004738.0
71,71,0,0.0,0.0,0.0,0.0,0.0,30004738.0,0.0,0.0,0.0,0.0,0.0,30004738.0
72,72,0,0.0,0.0,0.0,0.0,0.0,30004738.0,0.0,0.0,0.0,0.0,0.0,30004738.0
73,73,0,0.0,0.0,0.0,0.0,0.0,30004738.0,0.0,0.0,0.0,0.0,0.0,30004738.0
74,74,9996016,9996016.0,0.0,0.0,4992478.0,0.0,30004738.0,9996016.0,0.0,0.0,4992478.0,0.0,30004738.0
75,75,0,0.0,0.0,0.0,0.0,0.0,30004738.0,0.0,0.0,0.0,0.0,0.0,30004738.0
76,76,0,0.0,0.0,0.0,0.0,0.0,30004738.0,0.0,0.0,0.0,0.0,0.0,30004738.0
