,giorno,ndosi,5c_second_doses_Pfizer,5c_stock_values_Pfizer,5c_second_doses_Moderna,5c_stock_values_Moderna,5c_second_doses_Astrazeneca,5c_stock_values_Astrazeneca,10c_second_doses_Pfizer,10c_stock_values_Pfizer,10c_second_doses_Moderna,10c_stock_values_Moderna,10c_second_doses_Astrazeneca,10c_stock_values_Astrazeneca
1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0,0.0,0.0,0.0,0.0,0.0,10000823.0,0.0,0.0,0.0,0.0,0.0,10000823.0
9,9,0,0.0,0.0,0.0,0.0,0.0,10000823.0,0.0,0.0,0.0,0.0,0.0,10000823.0
10,10,0,0.0,0.0,0.0,0.0,0.0,10000823.0,0.0,0.0,0.0,0.0,0.0,10000823.0
11,11,0,0.0,0.0,0.0,0.0,0.0,10000823.0,0.0,0.0,0.0,0.0,0.0,10000823.0
12,12,0,0.0,0.0,0.0,0.0,0.0,20007609.0,0.0,0.0,0.0,0.0,0.0,20007609.0
13,13,0,0.0,0.0,0.0,0.0,0.0,10005056.0,0.0,0.0,0.0,0.0,0.0,10005056.0
14,14,0,0.0,0.0,0.0,9995803.5,0.0,10005056.0,0.0,0.0,0.0,9995803.5,0.0,10005056.0
15,15,0,0.0,0.0,0.0,9995803.5,0.0,10005056.0,0.0,0.0,0.0,9995803.5,0.0,10005056.0
16,16,0,0.0,0.0,0.0,9995803.5,0.0,10005056.0,0.0,0.0,0.0,9995803.5,0.0,10005056.0
17,17,0,0.0,0.0,0.0,0.0,0.0,10004102.0,0.0,0.0,0.0,0.0,0.0,10004102.0
18,18,0,0.0,0.0,0.0,0.0,0.0,20004354.0,0.0,0.0,0.0,0.0,0.0,20004354.0
19,19,0,0.0,0.0,0.0,0.0,0.0,20004354.0,0.0,0.0,0.0,0.0,0.0,20004354.0
20,20,0,0.0,0.0,0.0,0.0,0.0,20004388.0,0.0,0.0,0.0,0.0,0.0,20004388.0
21,21,0,0.0,0.0,0.0,9999996.5,0.0,10004091.0,0.0,0.0,0.0,9999996.5,0.0,10004091.0
22,22,0,0.0,0.0,0.0,9999996.5,0.0,10004091.0,0.0,0.0,0.0,9999996.5,0.0,10004091.0
23,23,0,0.0,0.0,0.0,9999996.5,0.0,10004091.0,0.0,0.0,0.0,9999996.5,0.0,10004091.0
24,24,0,0.0,0.0,0.0,9999996.5,0.0,10004091.0,0.0,0.0,0.0,9999996.5,0.0,10004091.0
25,25,0,0.0,0.0,0.0,9999996.5,0.0,10004091.0,0.0,0.0,0.0,9999996.5,0.0,10004091.0
26,26,0,0.0,0.0,0.0,9999996.5,0.0,10004091.0,0.0,0.0,0.0,9999996.5,0.0,10004091.0
27,27,0,0.0,0.0,0.0,9999996.5,0.0,10004091.0,0.0,0.0,0.0,9999996.5,0.0,10004091.0
28,28,0,0.0,0.0,0.0,9999996.5,0.0,10004091.0,0.0,0.0,0.0,9999996.5,0.0,10004091.0
29,29,0,0.0,0.0,0.0,9999996.5,0.0,10004091.0,0.0,0.0,0.0,9999996.5,0.0,10004091.0
30,30,0,0.0,0.0,0.0,9999996.5,0.0,10004091.0,0.0,0.0,0.0,9999996.5,0.0,10004091.0
31,31,9994717,0.0,0.0,0.0,9999996.5,0.0,10004091.0,0.0,0.0,0.0,9999996.5,0.0,10004091.0
32,32,0,0.0,0.0,9993444.0,6552.5,0.0,10004091.0,0.0,0.0,9993444.0,6552.5,0.0,10004091.0
33,33,0,0.0,0.0,0.0,6552.5,0.0,10004091.0,0.0,0.0,0.0,6552.5,0.0,10004091.0
34,34,0,0.0,0.0,0.0,6552.5,0.0,1169.0,0.0,0.0,0.0,6552.5,0.0,1169.0
35,35,0,0.0,0.0,0.0,6552.5,0.0,1169.0,0.0,0.0,0.0,6552.5,0.0,1169.0
36,36,0,0.0,0.0,0.0,6552.5,0.0,1169.0,0.0,0.0,0.0,6552.5,0.0,1169.0
37,37,10003678,0.0,4158.0,0.0,6552.5,0.0,1169.0,0.0,4158.0,0.0,6552.5,0.0,1169.0
38,38,0,0.0,1565.0,0.0,6552.5,0.0,1169.0,0.0,1565.0,0.0,6552.5,0.0,1169.0
39,39,0,0.0,1565.0,0.0,6552.5,0.0,1169.0,0.0,1565.0,0.0,6552.5,0.0,1169.0
40,40,0,0.0,1565.0,0.0,6552.5,0.0,10000556.0,0.0,1565.0,0.0,6552.5,0.0,10000556.0
41,41,9999225,0.0,10000790.0,0.0,6552.5,9997476.0,10002447.0,0.0,10000790.0,0.0,6552.5,9997476.0,10002447.0
42,42,0,0.0,10000790.0,6552.5,0.0,0.0,10003220.0,0.0,10000790.0,6552.5,0.0,0.0,10003220.0
43,43,0,0.0,0.0,0.0,0.0,0.0,10003220.0,0.0,0.0,0.0,0.0,0.0,10003220.0
44,44,0,0.0,0.0,0.0,0.0,0.0,10003220.0,0.0,0.0,0.0,0.0,0.0,10003220.0
45,45,0,0.0,0.0,9995803.5,2769.5,0.0,10003220.0,0.0,0.0,9995803.5,2769.5,0.0,10003220.0
46,46,0,0.0,0.0,0.0,2769.5,0.0,10003220.0,0.0,0.0,0.0,2769.5,0.0,10003220.0
47,47,0,0.0,0.0,0.0,2769.5,10002912.0,308.0,0.0,0.0,0.0,2769.5,10002912.0,308.0
48,48,0,0.0,0.0,0.0,2769.5,308.0,0.0,0.0,0.0,0.0,2769.5,308.0,0.0
49,49,0,0.0,0.0,2769.5,0.0,0.0,0.0,0.0,0.0,2769.5,0.0,0.0,0.0
50,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,51,10002404,0.0,9999090.0,0.0,0.0,0.0,0.0,0.0,9999090.0,0.0,0.0,0.0,0.0
52,52,0,9994717.0,4373.0,0.0,0.0,0.0,0.0,9994717.0,4373.0,0.0,0.0,0.0,0.0
53,53,0,0.0,0.0,0.0,0.0,10002553.0,0.0,0.0,0.0,0.0,0.0,10002553.0,0.0
54,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,0,0.0,0.0,0.0,0.0,954.0,0.0,0.0,0.0,0.0,0.0,954.0,0.0
58,58,9999520,9999520.0,0.0,0.0,0.0,0.0,0.0,9999520.0,0.0,0.0,0.0,0.0,0.0
59,59,10000106,2593.0,0.0,0.0,0.0,0.0,0.0,2593.0,0.0,0.0,0.0,0.0,0.0
60,60,0,0.0,0.0,0.0,0.0,9998042.0,0.0,0.0,0.0,0.0,0.0,9998042.0,0.0
61,61,0,0.0,0.0,0.0,0.0,10000297.0,0.0,0.0,0.0,0.0,0.0,10000297.0,0.0
62,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,10000790,10000790.0,0.0,0.0,0.0,0.0,0.0,10000790.0,0.0,0.0,0.0,0.0,0.0
65,65,10001742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,9999939,0.0,3314.0,0.0,0.0,0.0,0.0,0.0,3314.0,0.0,0.0,0.0,0.0
71,71,0,0.0,3314.0,0.0,0.0,0.0,0.0,0.0,3314.0,0.0,0.0,0.0,0.0
72,72,0,3314.0,0.0,0.0,0.0,0.0,0.0,3314.0,0.0,0.0,0.0,0.0,0.0
73,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,10003267,4373.0,9998894.0,0.0,0.0,10002922.0,0.0,4373.0,9998894.0,0.0,0.0,10002922.0,0.0
75,75,0,0.0,9998894.0,0.0,0.0,0.0,0.0,0.0,9998894.0,0.0,0.0,0.0,0.0
76,76,9997653,0.0,19996547.0,0.0,0.0,0.0,0.0,0.0,19996547.0,0.0,0.0,0.0,0.0
77,77,0,0.0,19993797.0,0.0,0.0,0.0,0.0,0.0,19993797.0,0.0,0.0,0.0,0.0
