,giorno,ndosi,5c_second_doses_Pfizer,5c_stock_values_Pfizer,5c_second_doses_Moderna,5c_stock_values_Moderna,5c_second_doses_Astrazeneca,5c_stock_values_Astrazeneca,10c_second_doses_Pfizer,10c_stock_values_Pfizer,10c_second_doses_Moderna,10c_stock_values_Moderna,10c_second_doses_Astrazeneca,10c_stock_values_Astrazeneca
1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,10001895,0.0,3810.0,0.0,0.0,0.0,0.0,0.0,3810.0,0.0,0.0,0.0,0.0
3,3,0,0.0,3810.0,0.0,0.0,0.0,0.0,0.0,3810.0,0.0,0.0,0.0,0.0
4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,10000789,0.0,921.0,0.0,0.0,0.0,0.0,0.0,921.0,0.0,0.0,0.0,0.0
6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0,0.0,0.0,0.0,10000210.0,0.0,0.0,0.0,0.0,0.0,10000210.0,0.0,0.0
8,8,0,0.0,0.0,0.0,20002336.0,0.0,0.0,0.0,0.0,0.0,20002336.0,0.0,0.0
9,9,0,0.0,0.0,0.0,20002336.0,0.0,0.0,0.0,0.0,0.0,20002336.0,0.0,0.0
10,10,0,0.0,0.0,0.0,30002561.0,0.0,0.0,0.0,0.0,0.0,30002561.0,0.0,0.0
11,11,9992175,0.0,0.0,0.0,30002561.0,0.0,0.0,0.0,0.0,0.0,30002561.0,0.0,0.0
12,12,0,0.0,0.0,0.0,30002561.0,0.0,0.0,0.0,0.0,0.0,30002561.0,0.0,0.0
13,13,0,0.0,0.0,0.0,30002561.0,0.0,0.0,0.0,0.0,0.0,30002561.0,0.0,0.0
14,14,0,0.0,0.0,0.0,30002561.0,0.0,0.0,0.0,0.0,0.0,30002561.0,0.0,0.0
15,15,0,0.0,0.0,0.0,30002561.0,0.0,0.0,0.0,0.0,0.0,30002561.0,0.0,0.0
16,16,0,0.0,0.0,0.0,20004429.0,0.0,0.0,0.0,0.0,0.0,20004429.0,0.0,0.0
17,17,0,0.0,0.0,0.0,20004429.0,0.0,0.0,0.0,0.0,0.0,20004429.0,0.0,0.0
18,18,0,0.0,0.0,0.0,20004429.0,0.0,0.0,0.0,0.0,0.0,20004429.0,0.0,0.0
19,19,0,0.0,0.0,0.0,20004429.0,0.0,0.0,0.0,0.0,0.0,20004429.0,0.0,0.0
20,20,0,0.0,0.0,0.0,20004429.0,0.0,0.0,0.0,0.0,0.0,20004429.0,0.0,0.0
21,21,0,0.0,0.0,0.0,20004429.0,0.0,0.0,0.0,0.0,0.0,20004429.0,0.0,0.0
22,22,0,0.0,0.0,0.0,20004429.0,0.0,0.0,0.0,0.0,0.0,20004429.0,0.0,0.0
23,23,9998085,9998085.0,0.0,0.0,20004429.0,0.0,0.0,9998085.0,0.0,0.0,20004429.0,0.0,0.0
24,24,0,0.0,0.0,0.0,20004429.0,0.0,0.0,0.0,0.0,0.0,20004429.0,0.0,0.0
25,25,10003678,3810.0,9999868.0,0.0,10003187.0,0.0,0.0,3810.0,9999868.0,0.0,10003187.0,0.0,0.0
26,26,0,9999868.0,0.0,0.0,10003187.0,0.0,4990197.0,9999868.0,0.0,0.0,10003187.0,0.0,4990197.0
27,27,9997057,921.0,9996136.0,0.0,10003187.0,0.0,4990197.0,921.0,9996136.0,0.0,10003187.0,0.0,4990197.0
28,28,0,0.0,9996136.0,0.0,10003187.0,0.0,4991102.0,0.0,9996136.0,0.0,10003187.0,0.0,4991102.0
29,29,0,0.0,9996136.0,0.0,20006034.0,0.0,4991102.0,0.0,9996136.0,0.0,20006034.0,0.0,4991102.0
30,30,0,0.0,9996136.0,9999326.0,10006708.0,0.0,14996311.0,0.0,9996136.0,9999326.0,10006708.0,0.0,14996311.0
31,31,0,0.0,9996136.0,0.0,10006708.0,0.0,14996311.0,0.0,9996136.0,0.0,10006708.0,0.0,14996311.0
32,32,0,9992175.0,3961.0,10000367.0,3833.0,0.0,4999400.0,9992175.0,3961.0,10000367.0,3833.0,0.0,4999400.0
33,33,0,0.0,3961.0,0.0,3833.0,0.0,4999400.0,0.0,3961.0,0.0,3833.0,0.0,4999400.0
34,34,0,0.0,3961.0,0.0,3833.0,0.0,4999400.0,0.0,3961.0,0.0,3833.0,0.0,4999400.0
35,35,0,0.0,0.0,3833.0,0.0,0.0,4999400.0,0.0,0.0,3833.0,0.0,0.0,4999400.0
36,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,9997163,0.0,0.0,0.0,0.0,0.0,5002711.0,0.0,0.0,0.0,0.0,0.0,5002711.0
39,39,0,0.0,0.0,0.0,0.0,0.0,5002711.0,0.0,0.0,0.0,0.0,0.0,5002711.0
40,40,0,0.0,0.0,0.0,0.0,0.0,5002711.0,0.0,0.0,0.0,0.0,0.0,5002711.0
41,41,0,0.0,0.0,0.0,0.0,0.0,5002711.0,0.0,0.0,0.0,0.0,0.0,5002711.0
42,42,9999641,0.0,5001266.5,0.0,0.0,0.0,5002711.0,0.0,5001266.5,0.0,0.0,0.0,5002711.0
43,43,0,0.0,0.0,0.0,0.0,0.0,14998105.0,0.0,0.0,0.0,0.0,0.0,14998105.0
44,44,0,0.0,0.0,9998132.0,0.0,0.0,5009174.0,0.0,0.0,9998132.0,0.0,0.0,5009174.0
45,45,0,0.0,0.0,0.0,0.0,0.0,5009174.0,0.0,0.0,0.0,0.0,0.0,5009174.0
46,46,0,0.0,0.0,0.0,0.0,0.0,5009174.0,0.0,0.0,0.0,0.0,0.0,5009174.0
47,47,0,0.0,0.0,0.0,0.0,0.0,15010959.0,0.0,0.0,0.0,0.0,0.0,15010959.0
48,48,0,0.0,0.0,0.0,0.0,0.0,15010959.0,0.0,0.0,0.0,0.0,0.0,15010959.0
49,49,0,0.0,0.0,0.0,0.0,10003219.0,5007740.0,0.0,0.0,0.0,0.0,10003219.0,5007740.0
50,50,0,0.0,0.0,0.0,0.0,0.0,5007740.0,0.0,0.0,0.0,0.0,0.0,5007740.0
51,51,0,0.0,0.0,0.0,0.0,0.0,5007740.0,0.0,0.0,0.0,0.0,0.0,5007740.0
52,52,0,0.0,0.0,0.0,0.0,0.0,5007740.0,0.0,0.0,0.0,0.0,0.0,5007740.0
53,53,0,0.0,0.0,10001242.0,0.0,0.0,5007740.0,0.0,0.0,10001242.0,0.0,0.0,5007740.0
54,54,0,0.0,0.0,0.0,0.0,0.0,15007722.0,0.0,0.0,0.0,0.0,0.0,15007722.0
55,55,0,0.0,0.0,0.0,0.0,0.0,15007722.0,0.0,0.0,0.0,0.0,0.0,15007722.0
56,56,10003486,3961.0,4998146.5,0.0,0.0,0.0,25007731.0,3961.0,4998146.5,0.0,0.0,0.0,25007731.0
57,57,0,0.0,4998146.5,0.0,0.0,0.0,25007731.0,0.0,4998146.5,0.0,0.0,0.0,25007731.0
58,58,0,0.0,4998146.5,0.0,0.0,0.0,25007731.0,0.0,4998146.5,0.0,0.0,0.0,25007731.0
59,59,9997391,9997163.0,4998374.5,0.0,0.0,0.0,25007731.0,9997163.0,4998374.5,0.0,0.0,0.0,25007731.0
60,60,0,0.0,4998374.5,2508.0,0.0,9998772.0,15008959.0,0.0,4998374.5,2508.0,0.0,9998772.0,15008959.0
61,61,0,0.0,4998374.5,0.0,0.0,9998718.0,5010241.0,0.0,4998374.5,0.0,0.0,9998718.0,5010241.0
62,62,0,0.0,4998374.5,0.0,0.0,0.0,5010241.0,0.0,4998374.5,0.0,0.0,0.0,5010241.0
63,63,0,4998374.5,0.0,0.0,6214.0,0.0,5010241.0,4998374.5,0.0,0.0,6214.0,0.0,5010241.0
64,64,10002645,5001266.5,5001378.5,0.0,6214.0,0.0,5010241.0,5001266.5,5001378.5,0.0,6214.0,0.0,5010241.0
65,65,0,0.0,5001378.5,0.0,6214.0,0.0,5010241.0,0.0,5001378.5,0.0,6214.0,0.0,5010241.0
66,66,0,0.0,5001378.5,0.0,6214.0,5010241.0,0.0,0.0,5001378.5,0.0,6214.0,5010241.0,0.0
67,67,0,0.0,5001378.5,0.0,6214.0,0.0,0.0,0.0,5001378.5,0.0,6214.0,0.0,0.0
68,68,0,0.0,5001378.5,0.0,6214.0,9998347.0,0.0,0.0,5001378.5,0.0,6214.0,9998347.0,0.0
69,69,0,0.0,5001378.5,0.0,6214.0,0.0,0.0,0.0,5001378.5,0.0,6214.0,0.0,0.0
70,70,0,0.0,5001378.5,0.0,6214.0,0.0,0.0,0.0,5001378.5,0.0,6214.0,0.0,0.0
71,71,0,0.0,5001378.5,0.0,6214.0,0.0,0.0,0.0,5001378.5,0.0,6214.0,0.0,0.0
72,72,0,0.0,5001378.5,0.0,6214.0,9996911.0,0.0,0.0,5001378.5,0.0,6214.0,9996911.0,0.0
73,73,0,0.0,5001378.5,0.0,6214.0,0.0,0.0,0.0,5001378.5,0.0,6214.0,0.0,0.0
74,74,0,0.0,5001378.5,0.0,6214.0,0.0,0.0,0.0,5001378.5,0.0,6214.0,0.0,0.0
75,75,0,0.0,5001378.5,0.0,6214.0,0.0,0.0,0.0,5001378.5,0.0,6214.0,0.0,0.0
76,76,0,0.0,5001378.5,0.0,6214.0,4999400.0,5000570.0,0.0,5001378.5,0.0,6214.0,4999400.0,5000570.0
77,77,0,5001378.5,0.0,0.0,0.0,0.0,5000570.0,5001378.5,0.0,0.0,0.0,0.0,5000570.0
78,78,0,0.0,0.0,0.0,0.0,5000570.0,0.0,0.0,0.0,0.0,0.0,5000570.0,0.0
79,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,0,0.0,0.0,0.0,10001715.0,0.0,0.0,0.0,0.0,0.0,10001715.0,0.0,0.0
83,83,0,0.0,0.0,0.0,10001715.0,0.0,0.0,0.0,0.0,0.0,10001715.0,0.0,0.0
84,84,0,0.0,0.0,0.0,10001715.0,9988931.0,8454.0,0.0,0.0,0.0,10001715.0,9988931.0,8454.0
85,85,0,0.0,0.0,0.0,10001715.0,0.0,8454.0,0.0,0.0,0.0,10001715.0,0.0,8454.0
86,86,0,0.0,0.0,0.0,10001715.0,0.0,8454.0,0.0,0.0,0.0,10001715.0,0.0,8454.0
87,87,0,0.0,0.0,0.0,10001715.0,0.0,8454.0,0.0,0.0,0.0,10001715.0,0.0,8454.0
88,88,0,0.0,0.0,10000419.0,0.0,0.0,8454.0,0.0,0.0,10000419.0,0.0,0.0,8454.0
89,89,0,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
90,90,0,0.0,0.0,0.0,9996568.0,0.0,8454.0,0.0,0.0,0.0,9996568.0,0.0,8454.0
91,91,0,0.0,0.0,9996568.0,0.0,0.0,8454.0,0.0,0.0,9996568.0,0.0,0.0,8454.0
92,92,0,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
93,93,0,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
94,94,0,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
95,95,0,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
96,96,10000422,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
97,97,0,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
98,98,0,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
99,99,0,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
100,100,0,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
101,101,0,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
102,102,0,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
103,103,0,0.0,0.0,0.0,0.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,8454.0
104,104,0,0.0,0.0,0.0,0.0,0.0,5822.0,0.0,0.0,0.0,0.0,0.0,5822.0
105,105,0,0.0,0.0,6214.0,9998065.0,0.0,0.0,0.0,0.0,6214.0,9998065.0,0.0,0.0
106,106,0,0.0,0.0,9998065.0,0.0,0.0,0.0,0.0,0.0,9998065.0,0.0,0.0,0.0
107,107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,110,9999082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,112,10000680,0.0,5004325.0,0.0,0.0,0.0,0.0,0.0,5004325.0,0.0,0.0,0.0,0.0
113,113,9993779,0.0,14998104.0,0.0,0.0,0.0,0.0,0.0,14998104.0,0.0,0.0,0.0,0.0
114,114,0,0.0,14998104.0,0.0,0.0,0.0,0.0,0.0,14998104.0,0.0,0.0,0.0,0.0
115,115,0,0.0,14998104.0,0.0,0.0,0.0,0.0,0.0,14998104.0,0.0,0.0,0.0,0.0
116,116,0,0.0,14998104.0,1296.0,3340.0,0.0,0.0,0.0,14998104.0,1296.0,3340.0,0.0,0.0
117,117,0,10000422.0,4997682.0,0.0,10003966.0,0.0,0.0,10000422.0,4997682.0,0.0,10003966.0,0.0,0.0
118,118,0,0.0,4997682.0,4545.0,9999421.0,0.0,0.0,0.0,4997682.0,4545.0,9999421.0,0.0,0.0
119,119,10000251,0.0,14997933.0,0.0,9999421.0,0.0,0.0,0.0,14997933.0,0.0,9999421.0,0.0,0.0
120,120,0,0.0,14997933.0,0.0,9999421.0,0.0,0.0,0.0,14997933.0,0.0,9999421.0,0.0,0.0
121,121,0,0.0,14997933.0,0.0,9999421.0,0.0,0.0,0.0,14997933.0,0.0,9999421.0,0.0,0.0
122,122,0,0.0,14997933.0,0.0,9999421.0,0.0,0.0,0.0,14997933.0,0.0,9999421.0,0.0,0.0
123,123,0,0.0,14997933.0,0.0,9999421.0,0.0,0.0,0.0,14997933.0,0.0,9999421.0,0.0,0.0
124,124,0,0.0,14997933.0,0.0,9999421.0,0.0,0.0,0.0,14997933.0,0.0,9999421.0,0.0,0.0
125,125,0,0.0,14997933.0,0.0,9999421.0,0.0,0.0,0.0,14997933.0,0.0,9999421.0,0.0,0.0
126,126,0,0.0,14997933.0,0.0,9999421.0,0.0,0.0,0.0,14997933.0,0.0,9999421.0,0.0,0.0
127,127,0,0.0,14997933.0,0.0,9999421.0,0.0,0.0,0.0,14997933.0,0.0,9999421.0,0.0,0.0
128,128,0,0.0,14997933.0,0.0,9999421.0,0.0,0.0,0.0,14997933.0,0.0,9999421.0,0.0,0.0
129,129,0,0.0,14997933.0,0.0,9999421.0,0.0,0.0,0.0,14997933.0,0.0,9999421.0,0.0,0.0
