,giorno,ndosi,5c_second_doses_Pfizer,5c_stock_values_Pfizer,5c_second_doses_Moderna,5c_stock_values_Moderna,5c_second_doses_Astrazeneca,5c_stock_values_Astrazeneca,10c_second_doses_Pfizer,10c_stock_values_Pfizer,10c_second_doses_Moderna,10c_stock_values_Moderna,10c_second_doses_Astrazeneca,10c_stock_values_Astrazeneca
1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,9995434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,9994264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,9999567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9997895,0.0,4994429.0,0.0,0.0,0.0,0.0,0.0,4994429.0,0.0,0.0,0.0,0.0
11,11,0,0.0,4994429.0,0.0,0.0,0.0,0.0,0.0,4994429.0,0.0,0.0,0.0,0.0
12,12,0,0.0,4994429.0,0.0,0.0,0.0,9998175.0,0.0,4994429.0,0.0,0.0,0.0,9998175.0
13,13,0,0.0,4994429.0,0.0,0.0,0.0,9998175.0,0.0,4994429.0,0.0,0.0,0.0,9998175.0
14,14,0,0.0,4994429.0,0.0,0.0,0.0,9998175.0,0.0,4994429.0,0.0,0.0,0.0,9998175.0
15,15,0,0.0,4994429.0,0.0,0.0,0.0,9998175.0,0.0,4994429.0,0.0,0.0,0.0,9998175.0
16,16,0,0.0,4994429.0,0.0,0.0,0.0,9998175.0,0.0,4994429.0,0.0,0.0,0.0,9998175.0
17,17,0,0.0,4994429.0,0.0,0.0,0.0,1330.0,0.0,4994429.0,0.0,0.0,0.0,1330.0
18,18,10000964,0.0,14995393.0,0.0,6597.0,0.0,1330.0,0.0,14995393.0,0.0,6597.0,0.0,1330.0
19,19,9998361,0.0,24993754.0,0.0,10006285.0,0.0,0.0,0.0,24993754.0,0.0,10006285.0,0.0,0.0
20,20,0,0.0,24989538.0,0.0,10006285.0,0.0,0.0,0.0,24989538.0,0.0,10006285.0,0.0,0.0
21,21,0,0.0,24989538.0,0.0,10006285.0,0.0,0.0,0.0,24989538.0,0.0,10006285.0,0.0,0.0
22,22,0,0.0,24989538.0,0.0,10006285.0,0.0,0.0,0.0,24989538.0,0.0,10006285.0,0.0,0.0
23,23,0,0.0,24989538.0,0.0,10006285.0,0.0,0.0,0.0,24989538.0,0.0,10006285.0,0.0,0.0
24,24,0,9995434.0,14994104.0,0.0,4574.0,0.0,0.0,9995434.0,14994104.0,0.0,4574.0,0.0,0.0
25,25,10003193,0.0,24997297.0,0.0,0.0,0.0,0.0,0.0,24997297.0,0.0,0.0,0.0,0.0
26,26,0,0.0,24997297.0,0.0,0.0,0.0,0.0,0.0,24997297.0,0.0,0.0,0.0,0.0
27,27,0,0.0,24997297.0,0.0,0.0,0.0,0.0,0.0,24997297.0,0.0,0.0,0.0,0.0
28,28,0,9994264.0,15003033.0,0.0,0.0,0.0,0.0,9994264.0,15003033.0,0.0,0.0,0.0,0.0
29,29,0,9999567.0,5003466.0,0.0,0.0,0.0,0.0,9999567.0,5003466.0,0.0,0.0,0.0,0.0
30,30,0,0.0,5003466.0,0.0,0.0,0.0,0.0,0.0,5003466.0,0.0,0.0,0.0,0.0
31,31,0,5003466.0,0.0,0.0,10000306.0,0.0,0.0,5003466.0,0.0,0.0,10000306.0,0.0,0.0
32,32,0,0.0,0.0,0.0,10000306.0,0.0,0.0,0.0,0.0,0.0,10000306.0,0.0,0.0
33,33,0,0.0,0.0,0.0,10000306.0,0.0,0.0,0.0,0.0,0.0,10000306.0,0.0,0.0
34,34,0,0.0,0.0,0.0,3912.5,0.0,10003339.0,0.0,0.0,0.0,3912.5,0.0,10003339.0
35,35,0,0.0,0.0,0.0,10002957.5,0.0,10003339.0,0.0,0.0,0.0,10002957.5,0.0,10003339.0
36,36,0,0.0,0.0,0.0,19998490.5,0.0,10003339.0,0.0,0.0,0.0,19998490.5,0.0,10003339.0
37,37,0,0.0,0.0,0.0,19998490.5,0.0,10003339.0,0.0,0.0,0.0,19998490.5,0.0,10003339.0
38,38,0,0.0,0.0,0.0,9996895.5,0.0,10003339.0,0.0,0.0,0.0,9996895.5,0.0,10003339.0
39,39,0,0.0,0.0,0.0,9996895.5,0.0,10003339.0,0.0,0.0,0.0,9996895.5,0.0,10003339.0
40,40,0,0.0,0.0,0.0,9996895.5,0.0,10003339.0,0.0,0.0,0.0,9996895.5,0.0,10003339.0
41,41,9999939,4216.0,9995723.0,9995958.0,937.5,0.0,5327.0,4216.0,9995723.0,9995958.0,937.5,0.0,5327.0
42,42,0,0.0,9995723.0,0.0,0.0,0.0,5327.0,0.0,9995723.0,0.0,0.0,0.0,5327.0
43,43,0,0.0,9995723.0,0.0,9998209.5,0.0,5327.0,0.0,9995723.0,0.0,9998209.5,0.0,5327.0
44,44,0,0.0,9995723.0,0.0,9998209.5,0.0,5327.0,0.0,9995723.0,0.0,9998209.5,0.0,5327.0
45,45,0,0.0,9995723.0,0.0,9990052.0,0.0,5327.0,0.0,9995723.0,0.0,9990052.0,0.0,5327.0
46,46,0,0.0,9995723.0,9990052.0,0.0,0.0,5327.0,0.0,9995723.0,9990052.0,0.0,0.0,5327.0
47,47,0,0.0,0.0,0.0,0.0,0.0,10006394.0,0.0,0.0,0.0,0.0,0.0,10006394.0
48,48,0,0.0,0.0,0.0,0.0,0.0,10006394.0,0.0,0.0,0.0,0.0,0.0,10006394.0
49,49,0,0.0,0.0,0.0,0.0,0.0,10006394.0,0.0,0.0,0.0,0.0,0.0,10006394.0
50,50,0,0.0,0.0,0.0,0.0,0.0,7406.0,0.0,0.0,0.0,0.0,0.0,7406.0
51,51,0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,98.0
52,52,0,0.0,0.0,10001711.0,0.0,98.0,0.0,0.0,0.0,10001711.0,0.0,98.0,0.0
53,53,0,0.0,0.0,4574.0,0.0,0.0,0.0,0.0,0.0,4574.0,0.0,0.0,0.0
54,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,0,0.0,0.0,0.0,0.0,9996845.0,0.0,0.0,0.0,0.0,0.0,9996845.0,0.0
58,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,0,0.0,0.0,0.0,0.0,1330.0,10003545.0,0.0,0.0,0.0,0.0,1330.0,10003545.0
60,60,0,0.0,0.0,0.0,0.0,0.0,5536.0,0.0,0.0,0.0,0.0,0.0,5536.0
61,61,0,0.0,0.0,0.0,0.0,0.0,1815.0,0.0,0.0,0.0,0.0,0.0,1815.0
62,62,0,0.0,0.0,9996393.5,0.0,0.0,1815.0,0.0,0.0,9996393.5,0.0,0.0,1815.0
63,63,0,0.0,0.0,0.0,0.0,0.0,1815.0,0.0,0.0,0.0,0.0,0.0,1815.0
64,64,0,0.0,0.0,0.0,0.0,0.0,1815.0,0.0,0.0,0.0,0.0,0.0,1815.0
65,65,0,0.0,0.0,0.0,0.0,0.0,1815.0,0.0,0.0,0.0,0.0,0.0,1815.0
66,66,0,0.0,0.0,10001595.0,0.0,0.0,1815.0,0.0,0.0,10001595.0,0.0,0.0,1815.0
67,67,0,0.0,0.0,0.0,0.0,0.0,1815.0,0.0,0.0,0.0,0.0,0.0,1815.0
68,68,10004929,9995723.0,0.0,0.0,0.0,0.0,1815.0,9995723.0,0.0,0.0,0.0,0.0,1815.0
69,69,0,0.0,0.0,0.0,0.0,0.0,1815.0,0.0,0.0,0.0,0.0,0.0,1815.0
70,70,0,0.0,0.0,937.5,10000890.5,0.0,1815.0,0.0,0.0,937.5,10000890.5,0.0,1815.0
71,71,0,0.0,0.0,69.5,0.0,0.0,1815.0,0.0,0.0,69.5,0.0,0.0,1815.0
72,72,0,0.0,0.0,0.0,0.0,0.0,1815.0,0.0,0.0,0.0,0.0,0.0,1815.0
73,73,10002034,0.0,10001174.0,8157.5,9988360.5,0.0,1815.0,0.0,10001174.0,8157.5,9988360.5,0.0,1815.0
74,74,0,0.0,0.0,0.0,19992875.5,1815.0,0.0,0.0,0.0,0.0,19992875.5,1815.0,0.0
75,75,0,0.0,0.0,0.0,9994344.5,0.0,0.0,0.0,0.0,0.0,9994344.5,0.0,0.0
76,76,0,0.0,0.0,0.0,9994344.5,0.0,0.0,0.0,0.0,0.0,9994344.5,0.0,0.0
