,giorno,ndosi,5c_second_doses_Pfizer,5c_stock_values_Pfizer,5c_second_doses_Moderna,5c_stock_values_Moderna,5c_second_doses_Astrazeneca,5c_stock_values_Astrazeneca,10c_second_doses_Pfizer,10c_stock_values_Pfizer,10c_second_doses_Moderna,10c_stock_values_Moderna,10c_second_doses_Astrazeneca,10c_stock_values_Astrazeneca
1,1,9995491,0.0,9995491.0,0.0,0.0,0.0,0.0,0.0,9995491.0,0.0,0.0,0.0,0.0
2,2,0,0.0,9995491.0,0.0,4997944.5,0.0,0.0,0.0,9995491.0,0.0,4997944.5,0.0,0.0
3,3,0,0.0,9992491.0,0.0,4997944.5,0.0,0.0,0.0,9992491.0,0.0,4997944.5,0.0,0.0
4,4,10000090,0.0,19992581.0,0.0,4997944.5,0.0,0.0,0.0,19992581.0,0.0,4997944.5,0.0,0.0
5,5,0,0.0,19992581.0,0.0,4997944.5,0.0,0.0,0.0,19992581.0,0.0,4997944.5,0.0,0.0
6,6,0,0.0,9995224.0,0.0,4997944.5,0.0,0.0,0.0,9995224.0,0.0,4997944.5,0.0,0.0
7,7,0,0.0,9995224.0,0.0,4997944.5,0.0,0.0,0.0,9995224.0,0.0,4997944.5,0.0,0.0
8,8,0,0.0,9995224.0,0.0,4997944.5,0.0,0.0,0.0,9995224.0,0.0,4997944.5,0.0,0.0
9,9,0,0.0,9987596.0,0.0,0.0,0.0,0.0,0.0,9987596.0,0.0,0.0,0.0,0.0
10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,0,0.0,0.0,0.0,0.0,0.0,10003350.0,0.0,0.0,0.0,0.0,0.0,10003350.0
12,12,0,0.0,0.0,0.0,0.0,0.0,10003350.0,0.0,0.0,0.0,0.0,0.0,10003350.0
13,13,0,0.0,0.0,0.0,0.0,0.0,10003350.0,0.0,0.0,0.0,0.0,0.0,10003350.0
14,14,0,0.0,0.0,0.0,0.0,0.0,10003350.0,0.0,0.0,0.0,0.0,0.0,10003350.0
15,15,0,0.0,0.0,0.0,0.0,0.0,10003350.0,0.0,0.0,0.0,0.0,0.0,10003350.0
16,16,0,0.0,0.0,0.0,0.0,0.0,10003350.0,0.0,0.0,0.0,0.0,0.0,10003350.0
17,17,0,0.0,0.0,0.0,0.0,0.0,19998615.0,0.0,0.0,0.0,0.0,0.0,19998615.0
18,18,0,0.0,0.0,0.0,0.0,0.0,19998615.0,0.0,0.0,0.0,0.0,0.0,19998615.0
19,19,0,0.0,0.0,0.0,0.0,0.0,19998615.0,0.0,0.0,0.0,0.0,0.0,19998615.0
20,20,9997603,0.0,0.0,0.0,0.0,0.0,19998615.0,0.0,0.0,0.0,0.0,0.0,19998615.0
21,21,0,0.0,0.0,0.0,5001056.5,0.0,19998615.0,0.0,0.0,0.0,5001056.5,0.0,19998615.0
22,22,0,0.0,0.0,0.0,5001056.5,0.0,19998615.0,0.0,0.0,0.0,5001056.5,0.0,19998615.0
23,23,0,0.0,0.0,0.0,5001056.5,0.0,19998615.0,0.0,0.0,0.0,5001056.5,0.0,19998615.0
24,24,10004825,3000.0,0.0,0.0,5001056.5,0.0,19998615.0,3000.0,0.0,0.0,5001056.5,0.0,19998615.0
25,25,0,0.0,0.0,0.0,5001056.5,0.0,19998615.0,0.0,0.0,0.0,5001056.5,0.0,19998615.0
26,26,0,0.0,0.0,0.0,5001056.5,0.0,19998615.0,0.0,0.0,0.0,5001056.5,0.0,19998615.0
27,27,9997357,9997357.0,0.0,0.0,5001056.5,0.0,19998615.0,9997357.0,0.0,0.0,5001056.5,0.0,19998615.0
28,28,0,0.0,0.0,0.0,5001056.5,0.0,19998615.0,0.0,0.0,0.0,5001056.5,0.0,19998615.0
29,29,0,0.0,0.0,0.0,5001056.5,0.0,9997420.0,0.0,0.0,0.0,5001056.5,0.0,9997420.0
30,30,10001315,7628.0,0.0,5001056.5,0.0,0.0,9997420.0,7628.0,0.0,5001056.5,0.0,0.0,9997420.0
31,31,9995053,9987596.0,7457.0,0.0,0.0,0.0,9998231.0,9987596.0,7457.0,0.0,0.0,0.0,9998231.0
32,32,9996675,0.0,10004132.0,0.0,0.0,0.0,9998231.0,0.0,10004132.0,0.0,0.0,0.0,9998231.0
33,33,0,0.0,10004132.0,0.0,0.0,0.0,9998231.0,0.0,10004132.0,0.0,0.0,0.0,9998231.0
34,34,0,0.0,10004132.0,0.0,0.0,0.0,9998231.0,0.0,10004132.0,0.0,0.0,0.0,9998231.0
35,35,9998455,0.0,10000864.0,0.0,0.0,0.0,9998231.0,0.0,10000864.0,0.0,0.0,0.0,9998231.0
36,36,0,0.0,10000864.0,0.0,0.0,0.0,9998231.0,0.0,10000864.0,0.0,0.0,0.0,9998231.0
37,37,9998924,0.0,19999788.0,4997944.5,0.0,0.0,9998231.0,0.0,19999788.0,4997944.5,0.0,0.0,9998231.0
38,38,0,0.0,19999788.0,0.0,0.0,0.0,9998231.0,0.0,19999788.0,0.0,0.0,0.0,9998231.0
39,39,0,0.0,9998445.0,0.0,0.0,0.0,9998231.0,0.0,9998445.0,0.0,0.0,0.0,9998231.0
40,40,0,0.0,9998445.0,0.0,10001428.0,0.0,9998231.0,0.0,9998445.0,0.0,10001428.0,0.0,9998231.0
41,41,0,9997603.0,842.0,0.0,20002391.0,0.0,9998231.0,9997603.0,842.0,0.0,20002391.0,0.0,9998231.0
42,42,9998244,0.0,9999086.0,0.0,20002391.0,10000444.0,10003991.0,0.0,9999086.0,0.0,20002391.0,10000444.0,10003991.0
43,43,10001314,0.0,20000400.0,0.0,20002391.0,0.0,10003991.0,0.0,20000400.0,0.0,20002391.0,0.0,10003991.0
44,44,0,0.0,10001825.0,0.0,20002391.0,0.0,10003991.0,0.0,10001825.0,0.0,20002391.0,0.0,10003991.0
45,45,0,10001825.0,0.0,0.0,14990416.5,0.0,10003991.0,10001825.0,0.0,0.0,14990416.5,0.0,10003991.0
46,46,0,0.0,0.0,0.0,4995333.5,0.0,6062.5,0.0,0.0,0.0,4995333.5,0.0,6062.5
47,47,0,0.0,0.0,0.0,4995333.5,0.0,6062.5,0.0,0.0,0.0,4995333.5,0.0,6062.5
48,48,0,0.0,0.0,0.0,4995333.5,0.0,6062.5,0.0,0.0,0.0,4995333.5,0.0,6062.5
49,49,9993687,0.0,9993687.0,4995333.5,0.0,0.0,0.0,0.0,9993687.0,4995333.5,0.0,0.0,0.0
50,50,0,0.0,9993687.0,0.0,0.0,0.0,0.0,0.0,9993687.0,0.0,0.0,0.0,0.0
51,51,0,9993687.0,0.0,0.0,0.0,0.0,0.0,9993687.0,0.0,0.0,0.0,0.0,0.0
52,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,10001723,10001723.0,0.0,0.0,0.0,0.0,0.0,10001723.0,0.0,0.0,0.0,0.0,0.0
57,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,10001343,10001343.0,0.0,0.0,0.0,0.0,0.0,10001343.0,0.0,0.0,0.0,0.0,0.0
61,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,0,0.0,0.0,0.0,4995097.5,0.0,0.0,0.0,0.0,0.0,4995097.5,0.0,0.0
63,63,0,0.0,0.0,0.0,4995097.5,0.0,0.0,0.0,0.0,0.0,4995097.5,0.0,0.0
64,64,0,0.0,0.0,0.0,4995097.5,0.0,0.0,0.0,0.0,0.0,4995097.5,0.0,0.0
65,65,9998575,9998575.0,0.0,4995097.5,0.0,0.0,0.0,9998575.0,0.0,4995097.5,0.0,0.0,0.0
66,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,0,0.0,0.0,0.0,0.0,10001195.0,0.0,0.0,0.0,0.0,0.0,10001195.0,0.0
70,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,0,0.0,0.0,0.0,0.0,10000400.0,0.0,0.0,0.0,0.0,0.0,10000400.0,0.0
72,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73,0,0.0,0.0,5011974.5,0.0,0.0,0.0,0.0,0.0,5011974.5,0.0,0.0,0.0
74,74,0,0.0,0.0,9995083.0,3666.0,0.0,0.0,0.0,0.0,9995083.0,3666.0,0.0,0.0
75,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,77,10003741,0.0,10003741.0,0.0,0.0,0.0,0.0,0.0,10003741.0,0.0,0.0,0.0,0.0
78,78,0,0.0,1210.0,0.0,0.0,0.0,0.0,0.0,1210.0,0.0,0.0,0.0,0.0
79,79,0,0.0,1210.0,0.0,0.0,0.0,0.0,0.0,1210.0,0.0,0.0,0.0,0.0
80,80,0,0.0,1210.0,0.0,0.0,0.0,0.0,0.0,1210.0,0.0,0.0,0.0,0.0
81,81,0,0.0,1210.0,0.0,0.0,0.0,0.0,0.0,1210.0,0.0,0.0,0.0,0.0
