,giorno,ndosi,5c_second_doses_Pfizer,5c_stock_values_Pfizer,5c_second_doses_Moderna,5c_stock_values_Moderna,5c_second_doses_Astrazeneca,5c_stock_values_Astrazeneca,10c_second_doses_Pfizer,10c_stock_values_Pfizer,10c_second_doses_Moderna,10c_stock_values_Moderna,10c_second_doses_Astrazeneca,10c_stock_values_Astrazeneca
1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,9997852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0,0.0,0.0,0.0,0.0,0.0,9999680.0,0.0,0.0,0.0,0.0,0.0,9999680.0
6,6,0,0.0,0.0,0.0,0.0,0.0,9999680.0,0.0,0.0,0.0,0.0,0.0,9999680.0
7,7,0,0.0,0.0,0.0,0.0,0.0,9999680.0,0.0,0.0,0.0,0.0,0.0,9999680.0
8,8,0,0.0,0.0,0.0,0.0,0.0,9999680.0,0.0,0.0,0.0,0.0,0.0,9999680.0
9,9,0,0.0,0.0,0.0,0.0,0.0,9999680.0,0.0,0.0,0.0,0.0,0.0,9999680.0
10,10,0,0.0,0.0,0.0,0.0,0.0,9998606.0,0.0,0.0,0.0,0.0,0.0,9998606.0
11,11,0,0.0,0.0,0.0,0.0,0.0,9998606.0,0.0,0.0,0.0,0.0,0.0,9998606.0
12,12,0,0.0,0.0,0.0,0.0,0.0,9998606.0,0.0,0.0,0.0,0.0,0.0,9998606.0
13,13,0,0.0,0.0,0.0,4995395.0,0.0,0.0,0.0,0.0,0.0,4995395.0,0.0,0.0
14,14,0,0.0,0.0,0.0,14995702.0,0.0,0.0,0.0,0.0,0.0,14995702.0,0.0,0.0
15,15,0,0.0,0.0,0.0,14995702.0,0.0,10001694.0,0.0,0.0,0.0,14995702.0,0.0,10001694.0
16,16,0,0.0,0.0,0.0,14995702.0,0.0,10001694.0,0.0,0.0,0.0,14995702.0,0.0,10001694.0
17,17,0,0.0,0.0,0.0,14995702.0,0.0,10001694.0,0.0,0.0,0.0,14995702.0,0.0,10001694.0
18,18,0,0.0,0.0,0.0,14995702.0,0.0,19998154.0,0.0,0.0,0.0,14995702.0,0.0,19998154.0
19,19,0,0.0,0.0,0.0,24998232.0,0.0,19998154.0,0.0,0.0,0.0,24998232.0,0.0,19998154.0
20,20,10005925,0.0,10005925.0,0.0,24998232.0,0.0,19998154.0,0.0,10005925.0,0.0,24998232.0,0.0,19998154.0
21,21,0,0.0,10005925.0,0.0,24998232.0,0.0,9998908.0,0.0,10005925.0,0.0,24998232.0,0.0,9998908.0
22,22,0,0.0,10005925.0,0.0,24998232.0,0.0,9998908.0,0.0,10005925.0,0.0,24998232.0,0.0,9998908.0
23,23,0,0.0,10005925.0,0.0,35004306.0,0.0,9998908.0,0.0,10005925.0,0.0,35004306.0,0.0,9998908.0
24,24,0,9997852.0,8073.0,0.0,35004306.0,0.0,9998908.0,9997852.0,8073.0,0.0,35004306.0,0.0,9998908.0
25,25,0,0.0,0.0,0.0,35004306.0,0.0,9998908.0,0.0,0.0,0.0,35004306.0,0.0,9998908.0
26,26,0,0.0,0.0,0.0,35004306.0,0.0,9998908.0,0.0,0.0,0.0,35004306.0,0.0,9998908.0
27,27,10000099,0.0,0.0,0.0,35004306.0,0.0,9998908.0,0.0,0.0,0.0,35004306.0,0.0,9998908.0
28,28,9996400,0.0,8911.0,0.0,35004306.0,0.0,9998908.0,0.0,8911.0,0.0,35004306.0,0.0,9998908.0
29,29,0,0.0,0.0,0.0,35004306.0,0.0,9998908.0,0.0,0.0,0.0,35004306.0,0.0,9998908.0
30,30,0,0.0,0.0,0.0,35004306.0,0.0,9998908.0,0.0,0.0,0.0,35004306.0,0.0,9998908.0
31,31,0,0.0,0.0,10003916.0,25000390.0,0.0,5004765.5,0.0,0.0,10003916.0,25000390.0,0.0,5004765.5
32,32,9995385,0.0,0.0,0.0,25000390.0,0.0,5004765.5,0.0,0.0,0.0,25000390.0,0.0,5004765.5
33,33,0,0.0,0.0,0.0,25000390.0,0.0,5004765.5,0.0,0.0,0.0,25000390.0,0.0,5004765.5
34,34,0,0.0,0.0,9999957.0,15000433.0,0.0,5004765.5,0.0,0.0,9999957.0,15000433.0,0.0,5004765.5
35,35,0,0.0,0.0,0.0,15000433.0,0.0,0.0,0.0,0.0,0.0,15000433.0,0.0,0.0
36,36,0,0.0,0.0,0.0,15000433.0,0.0,0.0,0.0,0.0,0.0,15000433.0,0.0,0.0
37,37,0,0.0,0.0,0.0,15000433.0,0.0,0.0,0.0,0.0,0.0,15000433.0,0.0,0.0
38,38,0,0.0,0.0,0.0,15000433.0,0.0,0.0,0.0,0.0,0.0,15000433.0,0.0,0.0
39,39,0,0.0,0.0,9996496.0,5003937.0,0.0,0.0,0.0,0.0,9996496.0,5003937.0,0.0,0.0
40,40,0,0.0,0.0,0.0,5003937.0,0.0,0.0,0.0,0.0,0.0,5003937.0,0.0,0.0
41,41,0,0.0,0.0,5003937.0,0.0,0.0,0.0,0.0,0.0,5003937.0,0.0,0.0,0.0
42,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,9999873,8073.0,9990608.0,0.0,0.0,0.0,0.0,8073.0,9990608.0,0.0,0.0,0.0,0.0
47,47,9996980,0.0,19987588.0,0.0,0.0,0.0,0.0,0.0,19987588.0,0.0,0.0,0.0,0.0
48,48,0,10000099.0,9987489.0,0.0,0.0,0.0,0.0,10000099.0,9987489.0,0.0,0.0,0.0,0.0
49,49,0,9987489.0,0.0,0.0,0.0,0.0,0.0,9987489.0,0.0,0.0,0.0,0.0,0.0
50,50,10001011,8911.0,9992100.0,0.0,0.0,1074.0,0.0,8911.0,9992100.0,0.0,0.0,1074.0,0.0
51,51,10005905,0.0,19998005.0,0.0,0.0,0.0,0.0,0.0,19998005.0,0.0,0.0,0.0,0.0
52,52,0,0.0,19998005.0,0.0,0.0,0.0,0.0,0.0,19998005.0,0.0,0.0,0.0,0.0
53,53,0,9995385.0,10002620.0,0.0,0.0,9998606.0,0.0,9995385.0,10002620.0,0.0,0.0,9998606.0,0.0
54,54,0,0.0,4317.0,0.0,0.0,0.0,0.0,0.0,4317.0,0.0,0.0,0.0,0.0
55,55,10002200,0.0,10006517.0,0.0,4747.0,0.0,0.0,0.0,10006517.0,0.0,4747.0,0.0,0.0
56,56,0,0.0,10006517.0,0.0,0.0,0.0,0.0,0.0,10006517.0,0.0,0.0,0.0,0.0
57,57,0,0.0,10006517.0,0.0,0.0,0.0,0.0,0.0,10006517.0,0.0,0.0,0.0,0.0
58,58,10002333,0.0,20008850.0,0.0,0.0,0.0,0.0,0.0,20008850.0,0.0,0.0,0.0,0.0
59,59,0,0.0,20008850.0,0.0,0.0,0.0,0.0,0.0,20008850.0,0.0,0.0,0.0,0.0
60,60,0,0.0,20008850.0,0.0,11001.0,0.0,0.0,0.0,20008850.0,0.0,11001.0,0.0,0.0
61,61,0,0.0,10007160.0,0.0,0.0,9999246.0,0.0,0.0,10007160.0,0.0,0.0,9999246.0,0.0
62,62,0,0.0,10007160.0,0.0,0.0,0.0,0.0,0.0,10007160.0,0.0,0.0,0.0,0.0
63,63,0,0.0,10153.0,0.0,0.0,0.0,0.0,0.0,10153.0,0.0,0.0,0.0,0.0
64,64,9997028,0.0,10007181.0,0.0,0.0,0.0,0.0,0.0,10007181.0,0.0,0.0,0.0,0.0
65,65,0,0.0,5929.0,0.0,0.0,0.0,0.0,0.0,5929.0,0.0,0.0,0.0,0.0
66,66,0,0.0,1192.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0,0.0,0.0
67,67,0,1192.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0,0.0,0.0,0.0
68,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,0,0.0,0.0,0.0,0.0,4994142.5,0.0,0.0,0.0,0.0,0.0,4994142.5,0.0
72,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,9998303,9998303.0,0.0,0.0,0.0,5004765.5,4998196.5,9998303.0,0.0,0.0,0.0,5004765.5,4998196.5
76,76,0,0.0,0.0,0.0,17903.0,0.0,4998196.5,0.0,0.0,0.0,17903.0,0.0,4998196.5
