,giorno,ndosi,5c_second_doses_Pfizer,5c_stock_values_Pfizer,5c_second_doses_Moderna,5c_stock_values_Moderna,5c_second_doses_Astrazeneca,5c_stock_values_Astrazeneca,10c_second_doses_Pfizer,10c_stock_values_Pfizer,10c_second_doses_Moderna,10c_stock_values_Moderna,10c_second_doses_Astrazeneca,10c_stock_values_Astrazeneca
1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0,0.0,0.0,0.0,0.0,0.0,9991950.0,0.0,0.0,0.0,0.0,0.0,9991950.0
6,6,0,0.0,0.0,0.0,0.0,0.0,9991950.0,0.0,0.0,0.0,0.0,0.0,9991950.0
7,7,0,0.0,0.0,0.0,0.0,0.0,9991950.0,0.0,0.0,0.0,0.0,0.0,9991950.0
8,8,0,0.0,0.0,0.0,0.0,0.0,9991950.0,0.0,0.0,0.0,0.0,0.0,9991950.0
9,9,9999205,0.0,9999205.0,0.0,0.0,0.0,9991950.0,0.0,9999205.0,0.0,0.0,0.0,9991950.0
10,10,0,0.0,9999205.0,0.0,0.0,0.0,9991950.0,0.0,9999205.0,0.0,0.0,0.0,9991950.0
11,11,0,0.0,9999205.0,0.0,0.0,0.0,9991950.0,0.0,9999205.0,0.0,0.0,0.0,9991950.0
12,12,0,0.0,9999205.0,0.0,0.0,0.0,9991950.0,0.0,9999205.0,0.0,0.0,0.0,9991950.0
13,13,0,0.0,9999205.0,0.0,0.0,0.0,0.0,0.0,9999205.0,0.0,0.0,0.0,0.0
14,14,0,0.0,9999205.0,0.0,0.0,0.0,0.0,0.0,9999205.0,0.0,0.0,0.0,0.0
15,15,0,0.0,9999205.0,0.0,0.0,0.0,9992282.0,0.0,9999205.0,0.0,0.0,0.0,9992282.0
16,16,0,0.0,9999205.0,0.0,0.0,0.0,9992282.0,0.0,9999205.0,0.0,0.0,0.0,9992282.0
17,17,0,0.0,9999205.0,0.0,0.0,0.0,9992282.0,0.0,9999205.0,0.0,0.0,0.0,9992282.0
18,18,0,0.0,9999205.0,0.0,0.0,0.0,9992282.0,0.0,9999205.0,0.0,0.0,0.0,9992282.0
19,19,0,0.0,5000146.0,0.0,0.0,0.0,9992282.0,0.0,5000146.0,0.0,0.0,0.0,9992282.0
20,20,0,0.0,0.0,0.0,0.0,0.0,9992282.0,0.0,0.0,0.0,0.0,0.0,9992282.0
21,21,0,0.0,0.0,0.0,0.0,0.0,9992282.0,0.0,0.0,0.0,0.0,0.0,9992282.0
22,22,0,0.0,0.0,0.0,0.0,0.0,9992282.0,0.0,0.0,0.0,0.0,0.0,9992282.0
23,23,0,0.0,0.0,0.0,0.0,0.0,9992282.0,0.0,0.0,0.0,0.0,0.0,9992282.0
24,24,0,0.0,0.0,0.0,0.0,0.0,9992282.0,0.0,0.0,0.0,0.0,0.0,9992282.0
25,25,0,0.0,0.0,0.0,0.0,0.0,9992282.0,0.0,0.0,0.0,0.0,0.0,9992282.0
26,26,10001732,0.0,0.0,0.0,0.0,0.0,9992282.0,0.0,0.0,0.0,0.0,0.0,9992282.0
27,27,10003277,0.0,5013407.0,0.0,0.0,0.0,9992282.0,0.0,5013407.0,0.0,0.0,0.0,9992282.0
28,28,0,0.0,5013407.0,0.0,0.0,0.0,0.0,0.0,5013407.0,0.0,0.0,0.0,0.0
29,29,0,0.0,0.0,0.0,0.0,0.0,9994551.0,0.0,0.0,0.0,0.0,0.0,9994551.0
30,30,0,0.0,0.0,0.0,0.0,0.0,9994551.0,0.0,0.0,0.0,0.0,0.0,9994551.0
31,31,0,0.0,0.0,0.0,0.0,0.0,19992484.0,0.0,0.0,0.0,0.0,0.0,19992484.0
32,32,0,0.0,0.0,0.0,0.0,0.0,10010817.0,0.0,0.0,0.0,0.0,0.0,10010817.0
33,33,9994800,0.0,0.0,0.0,0.0,0.0,10010817.0,0.0,0.0,0.0,0.0,0.0,10010817.0
34,34,0,0.0,0.0,0.0,0.0,0.0,10010817.0,0.0,0.0,0.0,0.0,0.0,10010817.0
35,35,0,0.0,0.0,0.0,0.0,0.0,10010817.0,0.0,0.0,0.0,0.0,0.0,10010817.0
36,36,0,0.0,0.0,0.0,0.0,0.0,10010817.0,0.0,0.0,0.0,0.0,0.0,10010817.0
37,37,0,0.0,0.0,0.0,0.0,0.0,10010817.0,0.0,0.0,0.0,0.0,0.0,10010817.0
38,38,0,0.0,0.0,0.0,0.0,0.0,10010817.0,0.0,0.0,0.0,0.0,0.0,10010817.0
39,39,0,0.0,0.0,0.0,0.0,0.0,10010817.0,0.0,0.0,0.0,0.0,0.0,10010817.0
40,40,9993630,4999059.0,0.0,0.0,0.0,0.0,10010817.0,4999059.0,0.0,0.0,0.0,0.0,10010817.0
41,41,9996078,5000146.0,4995932.0,0.0,0.0,10000916.0,10007853.0,5000146.0,4995932.0,0.0,0.0,10000916.0,10007853.0
42,42,0,0.0,4995932.0,0.0,0.0,0.0,10007853.0,0.0,4995932.0,0.0,0.0,0.0,10007853.0
43,43,0,0.0,4995932.0,0.0,0.0,0.0,10007853.0,0.0,4995932.0,0.0,0.0,0.0,10007853.0
44,44,9995670,0.0,14991602.0,0.0,0.0,10000558.0,7295.0,0.0,14991602.0,0.0,0.0,10000558.0,7295.0
45,45,0,0.0,14991602.0,0.0,0.0,7295.0,0.0,0.0,14991602.0,0.0,0.0,7295.0,0.0
46,46,0,0.0,14991602.0,0.0,0.0,0.0,0.0,0.0,14991602.0,0.0,0.0,0.0,0.0
47,47,0,10001732.0,4989870.0,0.0,0.0,0.0,0.0,10001732.0,4989870.0,0.0,0.0,0.0,0.0
48,48,0,4989870.0,0.0,0.0,0.0,0.0,0.0,4989870.0,0.0,0.0,0.0,0.0,0.0
49,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,9998303,5013407.0,4984896.0,0.0,0.0,0.0,0.0,5013407.0,4984896.0,0.0,0.0,0.0,0.0
51,51,10004475,0.0,14989371.0,0.0,0.0,0.0,0.0,0.0,14989371.0,0.0,0.0,0.0,0.0
52,52,0,0.0,14989371.0,0.0,0.0,0.0,0.0,0.0,14989371.0,0.0,0.0,0.0,0.0
53,53,0,0.0,14989371.0,0.0,0.0,9991950.0,4422.0,0.0,14989371.0,0.0,0.0,9991950.0,4422.0
54,54,0,9994800.0,4994571.0,0.0,0.0,0.0,4422.0,9994800.0,4994571.0,0.0,0.0,0.0,4422.0
55,55,0,0.0,4994571.0,0.0,0.0,4422.0,0.0,0.0,4994571.0,0.0,0.0,4422.0,0.0
56,56,0,0.0,4994571.0,0.0,0.0,0.0,0.0,0.0,4994571.0,0.0,0.0,0.0,0.0
57,57,0,0.0,4994571.0,0.0,5001568.5,0.0,0.0,0.0,4994571.0,0.0,5001568.5,0.0,0.0
58,58,0,0.0,4994571.0,0.0,5001568.5,0.0,0.0,0.0,4994571.0,0.0,5001568.5,0.0,0.0
59,59,0,0.0,4994571.0,0.0,14999618.5,0.0,0.0,0.0,4994571.0,0.0,14999618.5,0.0,0.0
60,60,0,0.0,4994571.0,0.0,14999618.5,0.0,0.0,0.0,4994571.0,0.0,14999618.5,0.0,0.0
61,61,0,4994571.0,0.0,0.0,25003105.5,0.0,0.0,4994571.0,0.0,0.0,25003105.5,0.0,0.0
62,62,0,0.0,0.0,0.0,25003105.5,0.0,0.0,0.0,0.0,0.0,25003105.5,0.0,0.0
63,63,0,0.0,0.0,0.0,25003105.5,0.0,0.0,0.0,0.0,0.0,25003105.5,0.0,0.0
64,64,0,0.0,0.0,0.0,35000083.5,0.0,0.0,0.0,0.0,0.0,35000083.5,0.0,0.0
65,65,0,0.0,0.0,0.0,35000083.5,0.0,0.0,0.0,0.0,0.0,35000083.5,0.0,0.0
66,66,0,0.0,0.0,0.0,35000083.5,0.0,0.0,0.0,0.0,0.0,35000083.5,0.0,0.0
67,67,0,0.0,0.0,0.0,35000083.5,0.0,0.0,0.0,0.0,0.0,35000083.5,0.0,0.0
68,68,0,0.0,0.0,9997489.0,15004651.5,9992282.0,7601.0,0.0,0.0,9997489.0,15004651.5,9992282.0,7601.0
69,69,0,0.0,0.0,0.0,15004651.5,7601.0,0.0,0.0,0.0,0.0,15004651.5,7601.0,0.0
70,70,0,0.0,0.0,0.0,15004651.5,0.0,0.0,0.0,0.0,0.0,15004651.5,0.0,0.0
71,71,0,0.0,0.0,10007085.0,4997566.5,0.0,0.0,0.0,0.0,10007085.0,4997566.5,0.0,0.0
72,72,0,0.0,0.0,0.0,4997566.5,9981667.0,18268.0,0.0,0.0,0.0,4997566.5,9981667.0,18268.0
73,73,0,0.0,0.0,10000678.0,4992577.5,0.0,18268.0,0.0,0.0,10000678.0,4992577.5,0.0,18268.0
74,74,0,0.0,0.0,0.0,4992577.5,0.0,18268.0,0.0,0.0,0.0,4992577.5,0.0,18268.0
75,75,0,0.0,0.0,0.0,5006454.5,0.0,18268.0,0.0,0.0,0.0,5006454.5,0.0,18268.0
