,giorno,ndosi,5c_second_doses_Pfizer,5c_stock_values_Pfizer,5c_second_doses_Moderna,5c_stock_values_Moderna,5c_second_doses_Astrazeneca,5c_stock_values_Astrazeneca,10c_second_doses_Pfizer,10c_stock_values_Pfizer,10c_second_doses_Moderna,10c_stock_values_Moderna,10c_second_doses_Astrazeneca,10c_stock_values_Astrazeneca
1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0,0.0,0.0,0.0,9983000.5,0.0,0.0,0.0,0.0,0.0,9983000.5,0.0,0.0
3,3,0,0.0,0.0,0.0,9983000.5,0.0,0.0,0.0,0.0,0.0,9983000.5,0.0,0.0
4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,9997990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,9997110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,9996456,0.0,9995214.0,0.0,0.0,0.0,0.0,0.0,9995214.0,0.0,0.0,0.0,0.0
12,12,0,0.0,9995214.0,0.0,0.0,0.0,0.0,0.0,9995214.0,0.0,0.0,0.0,0.0
13,13,0,0.0,9995214.0,0.0,0.0,0.0,0.0,0.0,9995214.0,0.0,0.0,0.0,0.0
14,14,10001128,0.0,19996342.0,0.0,0.0,0.0,0.0,0.0,19996342.0,0.0,0.0,0.0,0.0
15,15,0,0.0,19996342.0,0.0,0.0,0.0,0.0,0.0,19996342.0,0.0,0.0,0.0,0.0
16,16,0,0.0,19996342.0,0.0,0.0,0.0,0.0,0.0,19996342.0,0.0,0.0,0.0,0.0
17,17,0,0.0,19996342.0,0.0,0.0,0.0,0.0,0.0,19996342.0,0.0,0.0,0.0,0.0
18,18,0,0.0,19996342.0,0.0,0.0,0.0,0.0,0.0,19996342.0,0.0,0.0,0.0,0.0
19,19,0,0.0,19996342.0,0.0,0.0,0.0,0.0,0.0,19996342.0,0.0,0.0,0.0,0.0
20,20,0,0.0,19996342.0,0.0,0.0,0.0,0.0,0.0,19996342.0,0.0,0.0,0.0,0.0
21,21,0,0.0,19996342.0,0.0,0.0,0.0,0.0,0.0,19996342.0,0.0,0.0,0.0,0.0
