,giorno,ndosi,5c_second_doses_Pfizer,5c_stock_values_Pfizer,5c_second_doses_Moderna,5c_stock_values_Moderna,5c_second_doses_Astrazeneca,5c_stock_values_Astrazeneca,10c_second_doses_Pfizer,10c_stock_values_Pfizer,10c_second_doses_Moderna,10c_stock_values_Moderna,10c_second_doses_Astrazeneca,10c_stock_values_Astrazeneca
1,1,0,0.0,0.0,0.0,9999381.0,0.0,0.0,0.0,0.0,0.0,9999381.0,0.0,0.0
2,2,0,0.0,0.0,0.0,9999381.0,0.0,0.0,0.0,0.0,0.0,9999381.0,0.0,0.0
3,3,0,0.0,0.0,0.0,9999381.0,0.0,0.0,0.0,0.0,0.0,9999381.0,0.0,0.0
4,4,0,0.0,0.0,0.0,9999381.0,0.0,0.0,0.0,0.0,0.0,9999381.0,0.0,0.0
5,5,10000925,0.0,4997243.0,0.0,10000300.0,0.0,0.0,0.0,4997243.0,0.0,10000300.0,0.0,0.0
6,6,0,0.0,4997243.0,0.0,10000300.0,0.0,0.0,0.0,4997243.0,0.0,10000300.0,0.0,0.0
7,7,0,0.0,4997243.0,0.0,0.0,0.0,0.0,0.0,4997243.0,0.0,0.0,0.0,0.0
8,8,0,0.0,4997243.0,0.0,9996294.0,0.0,0.0,0.0,4997243.0,0.0,9996294.0,0.0,0.0
9,9,0,0.0,4997243.0,0.0,9996294.0,0.0,0.0,0.0,4997243.0,0.0,9996294.0,0.0,0.0
10,10,0,0.0,0.0,0.0,9996294.0,0.0,0.0,0.0,0.0,0.0,9996294.0,0.0,0.0
11,11,0,0.0,0.0,0.0,9996294.0,0.0,0.0,0.0,0.0,0.0,9996294.0,0.0,0.0
12,12,0,0.0,0.0,0.0,9996294.0,0.0,0.0,0.0,0.0,0.0,9996294.0,0.0,0.0
13,13,0,0.0,0.0,0.0,9996294.0,0.0,0.0,0.0,0.0,0.0,9996294.0,0.0,0.0
14,14,0,0.0,0.0,0.0,9996294.0,0.0,0.0,0.0,0.0,0.0,9996294.0,0.0,0.0
15,15,9996421,0.0,9996421.0,0.0,9996294.0,0.0,0.0,0.0,9996421.0,0.0,9996294.0,0.0,0.0
16,16,0,0.0,9996421.0,0.0,9996294.0,0.0,0.0,0.0,9996421.0,0.0,9996294.0,0.0,0.0
17,17,0,0.0,9996421.0,0.0,9996294.0,0.0,9999778.5,0.0,9996421.0,0.0,9996294.0,0.0,9999778.5
18,18,0,0.0,9996421.0,0.0,9996294.0,0.0,9999778.5,0.0,9996421.0,0.0,9996294.0,0.0,9999778.5
19,19,0,0.0,9996421.0,0.0,9996294.0,0.0,9999778.5,0.0,9996421.0,0.0,9996294.0,0.0,9999778.5
20,20,0,0.0,9996421.0,0.0,9996294.0,0.0,9999778.5,0.0,9996421.0,0.0,9996294.0,0.0,9999778.5
21,21,0,0.0,9996421.0,0.0,9996294.0,0.0,9999778.5,0.0,9996421.0,0.0,9996294.0,0.0,9999778.5
22,22,0,0.0,5003682.0,0.0,0.0,0.0,777.5,0.0,5003682.0,0.0,0.0,0.0,777.5
23,23,0,0.0,5003682.0,0.0,0.0,0.0,0.0,0.0,5003682.0,0.0,0.0,0.0,0.0
24,24,0,0.0,5003682.0,0.0,0.0,0.0,0.0,0.0,5003682.0,0.0,0.0,0.0,0.0
25,25,0,0.0,5003682.0,0.0,0.0,0.0,4756.5,0.0,5003682.0,0.0,0.0,0.0,4756.5
26,26,0,5003682.0,0.0,0.0,0.0,0.0,4756.5,5003682.0,0.0,0.0,0.0,0.0,4756.5
27,27,0,0.0,0.0,0.0,0.0,0.0,4756.5,0.0,0.0,0.0,0.0,0.0,4756.5
28,28,0,0.0,0.0,0.0,0.0,0.0,4756.5,0.0,0.0,0.0,0.0,0.0,4756.5
29,29,0,0.0,0.0,0.0,0.0,0.0,4756.5,0.0,0.0,0.0,0.0,0.0,4756.5
30,30,0,0.0,0.0,0.0,0.0,0.0,4756.5,0.0,0.0,0.0,0.0,0.0,4756.5
31,31,9997912,4997243.0,4992609.0,0.0,0.0,0.0,10006623.5,4997243.0,4992609.0,0.0,0.0,0.0,10006623.5
32,32,0,0.0,4992609.0,0.0,0.0,0.0,10006623.5,0.0,4992609.0,0.0,0.0,0.0,10006623.5
33,33,0,0.0,0.0,9999454.0,0.0,0.0,10006623.5,0.0,0.0,9999454.0,0.0,0.0,10006623.5
34,34,0,0.0,0.0,0.0,0.0,0.0,10006623.5,0.0,0.0,0.0,0.0,0.0,10006623.5
35,35,10000363,0.0,4991305.0,10000300.0,3079.0,0.0,10006623.5,0.0,4991305.0,10000300.0,3079.0,0.0,10006623.5
36,36,0,0.0,0.0,3079.0,0.0,0.0,10006623.5,0.0,0.0,3079.0,0.0,0.0,10006623.5
37,37,0,0.0,0.0,0.0,0.0,0.0,10006623.5,0.0,0.0,0.0,0.0,0.0,10006623.5
38,38,0,0.0,0.0,0.0,0.0,0.0,10006623.5,0.0,0.0,0.0,0.0,0.0,10006623.5
39,39,0,0.0,0.0,0.0,0.0,0.0,10006623.5,0.0,0.0,0.0,0.0,0.0,10006623.5
40,40,0,0.0,0.0,0.0,0.0,0.0,20005274.5,0.0,0.0,0.0,0.0,0.0,20005274.5
41,41,9995540,0.0,0.0,0.0,0.0,0.0,20005274.5,0.0,0.0,0.0,0.0,0.0,20005274.5
42,42,0,0.0,0.0,0.0,0.0,0.0,20005274.5,0.0,0.0,0.0,0.0,0.0,20005274.5
43,43,9999970,4992739.0,0.0,0.0,0.0,0.0,20005274.5,4992739.0,0.0,0.0,0.0,0.0,20005274.5
44,44,0,0.0,0.0,0.0,0.0,0.0,20005274.5,0.0,0.0,0.0,0.0,0.0,20005274.5
45,45,0,0.0,0.0,0.0,0.0,0.0,20005274.5,0.0,0.0,0.0,0.0,0.0,20005274.5
46,46,0,0.0,0.0,0.0,0.0,0.0,20005274.5,0.0,0.0,0.0,0.0,0.0,20005274.5
47,47,0,0.0,0.0,0.0,0.0,0.0,20005274.5,0.0,0.0,0.0,0.0,0.0,20005274.5
48,48,0,0.0,0.0,0.0,0.0,10001450.0,10003824.5,0.0,0.0,0.0,0.0,10001450.0,10003824.5
49,49,0,0.0,0.0,0.0,0.0,0.0,20002804.5,0.0,0.0,0.0,0.0,0.0,20002804.5
50,50,0,0.0,0.0,9996294.0,0.0,0.0,20002804.5,0.0,0.0,9996294.0,0.0,0.0,20002804.5
51,51,10000663,0.0,10000663.0,0.0,0.0,0.0,30002022.5,0.0,10000663.0,0.0,0.0,0.0,30002022.5
52,52,0,8060.0,0.0,0.0,0.0,0.0,30002022.5,8060.0,0.0,0.0,0.0,0.0,30002022.5
53,53,0,0.0,0.0,0.0,0.0,9999346.0,20002676.5,0.0,0.0,0.0,0.0,9999346.0,20002676.5
54,54,9994505,4992609.0,5001896.0,0.0,0.0,0.0,20002676.5,4992609.0,5001896.0,0.0,0.0,0.0,20002676.5
55,55,0,0.0,5001896.0,0.0,0.0,10002933.0,9999743.5,0.0,5001896.0,0.0,0.0,10002933.0,9999743.5
56,56,9998023,5009058.0,0.0,0.0,0.0,9998830.0,913.5,5009058.0,0.0,0.0,0.0,9998830.0,913.5
57,57,9989558,4991305.0,4998253.0,0.0,0.0,913.5,0.0,4991305.0,4998253.0,0.0,0.0,913.5,0.0
58,58,0,0.0,4998253.0,0.0,0.0,0.0,0.0,0.0,4998253.0,0.0,0.0,0.0,0.0
59,59,0,0.0,4998253.0,0.0,0.0,0.0,0.0,0.0,4998253.0,0.0,0.0,0.0,0.0
60,60,0,0.0,4998253.0,0.0,0.0,0.0,0.0,0.0,4998253.0,0.0,0.0,0.0,0.0
61,61,0,0.0,4998253.0,0.0,0.0,0.0,0.0,0.0,4998253.0,0.0,0.0,0.0,0.0
62,62,10004518,9995540.0,5007231.0,0.0,0.0,9999001.0,0.0,9995540.0,5007231.0,0.0,0.0,9999001.0,0.0
63,63,0,0.0,5007231.0,0.0,0.0,777.5,10000472.5,0.0,5007231.0,0.0,0.0,777.5,10000472.5
64,64,0,5007231.0,0.0,0.0,0.0,0.0,10000472.5,5007231.0,0.0,0.0,0.0,0.0,10000472.5
65,65,0,0.0,0.0,0.0,0.0,9989924.5,10548.0,0.0,0.0,0.0,0.0,9989924.5,10548.0
66,66,0,0.0,0.0,0.0,9998592.0,0.0,10548.0,0.0,0.0,0.0,9998592.0,0.0,10548.0
67,67,0,0.0,0.0,0.0,9998592.0,0.0,10548.0,0.0,0.0,0.0,9998592.0,0.0,10548.0
68,68,0,0.0,0.0,0.0,9998592.0,0.0,10548.0,0.0,0.0,0.0,9998592.0,0.0,10548.0
69,69,0,0.0,0.0,0.0,9998592.0,0.0,10548.0,0.0,0.0,0.0,9998592.0,0.0,10548.0
70,70,0,0.0,0.0,0.0,19995193.0,0.0,10548.0,0.0,0.0,0.0,19995193.0,0.0,10548.0
71,71,0,0.0,0.0,0.0,19995193.0,0.0,10548.0,0.0,0.0,0.0,19995193.0,0.0,10548.0
