,giorno,ndosi,5c_second_doses_Pfizer,5c_stock_values_Pfizer,5c_second_doses_Moderna,5c_stock_values_Moderna,5c_second_doses_Astrazeneca,5c_stock_values_Astrazeneca,10c_second_doses_Pfizer,10c_stock_values_Pfizer,10c_second_doses_Moderna,10c_stock_values_Moderna,10c_second_doses_Astrazeneca,10c_stock_values_Astrazeneca
1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0,0.0,0.0,0.0,9994983.0,0.0,0.0,0.0,0.0,0.0,9994983.0,0.0,0.0
7,7,0,0.0,0.0,0.0,9994983.0,0.0,0.0,0.0,0.0,0.0,9994983.0,0.0,0.0
8,8,9999630,0.0,0.0,0.0,9994983.0,0.0,0.0,0.0,0.0,0.0,9994983.0,0.0,0.0
9,9,0,0.0,0.0,0.0,19989139.0,0.0,0.0,0.0,0.0,0.0,19989139.0,0.0,0.0
10,10,0,0.0,0.0,0.0,19989139.0,0.0,0.0,0.0,0.0,0.0,19989139.0,0.0,0.0
11,11,0,0.0,0.0,0.0,10000835.0,0.0,0.0,0.0,0.0,0.0,10000835.0,0.0,0.0
12,12,0,0.0,0.0,0.0,10000835.0,0.0,0.0,0.0,0.0,0.0,10000835.0,0.0,0.0
13,13,0,0.0,0.0,0.0,20002962.0,0.0,0.0,0.0,0.0,0.0,20002962.0,0.0,0.0
14,14,10008815,0.0,4998552.0,0.0,10009904.0,0.0,0.0,0.0,4998552.0,0.0,10009904.0,0.0,0.0
15,15,10003985,0.0,15002537.0,0.0,10009904.0,0.0,0.0,0.0,15002537.0,0.0,10009904.0,0.0,0.0
16,16,0,0.0,15002537.0,0.0,10009904.0,0.0,0.0,0.0,15002537.0,0.0,10009904.0,0.0,0.0
17,17,0,0.0,15002537.0,0.0,10009904.0,0.0,0.0,0.0,15002537.0,0.0,10009904.0,0.0,0.0
18,18,0,0.0,15002537.0,0.0,10009904.0,0.0,0.0,0.0,15002537.0,0.0,10009904.0,0.0,0.0
19,19,10000271,0.0,15003040.0,0.0,10009904.0,0.0,5010099.5,0.0,15003040.0,0.0,10009904.0,0.0,5010099.5
20,20,0,0.0,15003040.0,0.0,10009904.0,0.0,5010099.5,0.0,15003040.0,0.0,10009904.0,0.0,5010099.5
21,21,9997642,0.0,14999724.0,0.0,10009904.0,0.0,5010099.5,0.0,14999724.0,0.0,10009904.0,0.0,5010099.5
22,22,0,0.0,14999724.0,0.0,10009904.0,0.0,5010099.5,0.0,14999724.0,0.0,10009904.0,0.0,5010099.5
23,23,0,0.0,14999724.0,0.0,10009904.0,0.0,5010099.5,0.0,14999724.0,0.0,10009904.0,0.0,5010099.5
24,24,0,0.0,14999724.0,0.0,10009904.0,0.0,5010099.5,0.0,14999724.0,0.0,10009904.0,0.0,5010099.5
25,25,0,0.0,14999724.0,0.0,10009904.0,0.0,5010099.5,0.0,14999724.0,0.0,10009904.0,0.0,5010099.5
26,26,0,0.0,5006228.0,0.0,10009904.0,0.0,15012710.5,0.0,5006228.0,0.0,10009904.0,0.0,15012710.5
27,27,0,0.0,5006228.0,0.0,10009904.0,0.0,25015635.5,0.0,5006228.0,0.0,10009904.0,0.0,25015635.5
28,28,10006087,0.0,15009893.0,0.0,10009904.0,0.0,15011500.5,0.0,15009893.0,0.0,10009904.0,0.0,15011500.5
29,29,0,9999630.0,5010263.0,0.0,10009904.0,0.0,15011500.5,9999630.0,5010263.0,0.0,10009904.0,0.0,15011500.5
30,30,0,0.0,5010263.0,9996555.0,13349.0,0.0,15011500.5,0.0,5010263.0,9996555.0,13349.0,0.0,15011500.5
31,31,0,0.0,5010263.0,0.0,13349.0,0.0,15011500.5,0.0,5010263.0,0.0,13349.0,0.0,15011500.5
32,32,0,0.0,5010263.0,0.0,13349.0,0.0,15011500.5,0.0,5010263.0,0.0,13349.0,0.0,15011500.5
33,33,0,0.0,5010263.0,0.0,13349.0,0.0,15011500.5,0.0,5010263.0,0.0,13349.0,0.0,15011500.5
34,34,0,0.0,5010263.0,13349.0,0.0,0.0,15011500.5,0.0,5010263.0,13349.0,0.0,0.0,15011500.5
35,35,0,5010263.0,0.0,0.0,0.0,0.0,15011500.5,5010263.0,0.0,0.0,0.0,0.0,15011500.5
36,36,0,0.0,0.0,0.0,0.0,0.0,5013878.5,0.0,0.0,0.0,0.0,0.0,5013878.5
37,37,0,0.0,0.0,0.0,0.0,0.0,5013878.5,0.0,0.0,0.0,0.0,0.0,5013878.5
38,38,0,0.0,0.0,0.0,0.0,0.0,15007599.5,0.0,0.0,0.0,0.0,0.0,15007599.5
39,39,0,0.0,0.0,9988304.0,0.0,0.0,15007599.5,0.0,0.0,9988304.0,0.0,0.0,15007599.5
40,40,9999768,9999768.0,0.0,0.0,0.0,0.0,5002224.5,9999768.0,0.0,0.0,0.0,0.0,5002224.5
41,41,0,0.0,0.0,0.0,0.0,0.0,15002844.5,0.0,0.0,0.0,0.0,0.0,15002844.5
42,42,10000958,10000958.0,0.0,9993058.0,0.0,0.0,15002844.5,10000958.0,0.0,9993058.0,0.0,0.0,15002844.5
43,43,0,0.0,0.0,0.0,0.0,0.0,25003469.5,0.0,0.0,0.0,0.0,0.0,25003469.5
44,44,9998097,0.0,0.0,0.0,0.0,0.0,25003469.5,0.0,0.0,0.0,0.0,0.0,25003469.5
45,45,0,0.0,0.0,0.0,0.0,0.0,25003469.5,0.0,0.0,0.0,0.0,0.0,25003469.5
46,46,0,0.0,0.0,0.0,0.0,0.0,35001412.5,0.0,0.0,0.0,0.0,0.0,35001412.5
47,47,10002217,9993496.0,0.0,0.0,0.0,0.0,35001412.5,9993496.0,0.0,0.0,0.0,0.0,35001412.5
48,48,0,0.0,0.0,0.0,0.0,10000482.0,24995564.5,0.0,0.0,0.0,0.0,10000482.0,24995564.5
49,49,10005207,2422.0,10002785.0,0.0,0.0,0.0,24995564.5,2422.0,10002785.0,0.0,0.0,0.0,24995564.5
50,50,0,0.0,10002785.0,0.0,0.0,0.0,24995564.5,0.0,10002785.0,0.0,0.0,0.0,24995564.5
51,51,0,0.0,10002785.0,0.0,0.0,10000383.0,14995181.5,0.0,10002785.0,0.0,0.0,10000383.0,14995181.5
52,52,0,0.0,10002785.0,0.0,0.0,0.0,14995181.5,0.0,10002785.0,0.0,0.0,0.0,14995181.5
53,53,0,0.0,10002785.0,0.0,0.0,0.0,14995181.5,0.0,10002785.0,0.0,0.0,0.0,14995181.5
54,54,0,0.0,0.0,0.0,0.0,0.0,14995181.5,0.0,0.0,0.0,0.0,0.0,14995181.5
55,55,0,0.0,0.0,0.0,0.0,0.0,14995181.5,0.0,0.0,0.0,0.0,0.0,14995181.5
56,56,0,0.0,0.0,0.0,0.0,0.0,14995181.5,0.0,0.0,0.0,0.0,0.0,14995181.5
57,57,10001921,0.0,6084.0,0.0,0.0,0.0,14995181.5,0.0,6084.0,0.0,0.0,0.0,14995181.5
58,58,0,0.0,6084.0,0.0,0.0,9998795.0,4996386.5,0.0,6084.0,0.0,0.0,9998795.0,4996386.5
59,59,0,0.0,0.0,0.0,0.0,4996386.5,0.0,0.0,0.0,0.0,0.0,4996386.5,0.0
60,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,10009006,9998097.0,8721.0,0.0,0.0,0.0,0.0,9998097.0,8721.0,0.0,0.0,0.0,0.0
66,66,0,0.0,8721.0,0.0,0.0,0.0,0.0,0.0,8721.0,0.0,0.0,0.0,0.0
67,67,0,0.0,8721.0,0.0,0.0,0.0,0.0,0.0,8721.0,0.0,0.0,0.0,0.0
68,68,0,8721.0,0.0,0.0,0.0,10004135.0,0.0,8721.0,0.0,0.0,0.0,10004135.0,0.0
69,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,0,0.0,0.0,0.0,4991522.0,0.0,0.0,0.0,0.0,0.0,4991522.0,0.0,0.0
73,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,10002785,10002785.0,0.0,0.0,4994648.0,0.0,0.0,10002785.0,0.0,0.0,4994648.0,0.0,0.0
