,giorno,ndosi,5c_second_doses_Pfizer,5c_stock_values_Pfizer,5c_second_doses_Moderna,5c_stock_values_Moderna,5c_second_doses_Astrazeneca,5c_stock_values_Astrazeneca,10c_second_doses_Pfizer,10c_stock_values_Pfizer,10c_second_doses_Moderna,10c_stock_values_Moderna,10c_second_doses_Astrazeneca,10c_stock_values_Astrazeneca
1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,10000248,0.0,0.0,0.0,0.0,0.0,10004423.0,0.0,0.0,0.0,0.0,0.0,10004423.0
3,3,0,0.0,0.0,0.0,0.0,0.0,6171.0,0.0,0.0,0.0,0.0,0.0,6171.0
4,4,0,0.0,0.0,0.0,0.0,0.0,6171.0,0.0,0.0,0.0,0.0,0.0,6171.0
5,5,9999556,0.0,9996874.0,0.0,0.0,0.0,6171.0,0.0,9996874.0,0.0,0.0,0.0,6171.0
6,6,10000820,0.0,10001426.0,0.0,0.0,0.0,6171.0,0.0,10001426.0,0.0,0.0,0.0,6171.0
7,7,0,0.0,10001426.0,0.0,0.0,0.0,6171.0,0.0,10001426.0,0.0,0.0,0.0,6171.0
8,8,0,0.0,10001426.0,0.0,0.0,0.0,6171.0,0.0,10001426.0,0.0,0.0,0.0,6171.0
9,9,0,0.0,10001426.0,0.0,0.0,0.0,10002883.0,0.0,10001426.0,0.0,0.0,0.0,10002883.0
10,10,0,0.0,10001426.0,0.0,0.0,0.0,5736.0,0.0,10001426.0,0.0,0.0,0.0,5736.0
11,11,0,0.0,10001426.0,0.0,0.0,0.0,5736.0,0.0,10001426.0,0.0,0.0,0.0,5736.0
12,12,0,0.0,10001426.0,0.0,0.0,0.0,5736.0,0.0,10001426.0,0.0,0.0,0.0,5736.0
13,13,0,0.0,10001426.0,0.0,0.0,0.0,5736.0,0.0,10001426.0,0.0,0.0,0.0,5736.0
14,14,0,0.0,10001426.0,0.0,0.0,0.0,5736.0,0.0,10001426.0,0.0,0.0,0.0,5736.0
15,15,0,0.0,10001426.0,0.0,0.0,0.0,5736.0,0.0,10001426.0,0.0,0.0,0.0,5736.0
16,16,0,0.0,10001426.0,0.0,0.0,0.0,5736.0,0.0,10001426.0,0.0,0.0,0.0,5736.0
17,17,0,0.0,5876.0,0.0,0.0,0.0,5736.0,0.0,5876.0,0.0,0.0,0.0,5736.0
18,18,0,0.0,5876.0,0.0,0.0,0.0,5736.0,0.0,5876.0,0.0,0.0,0.0,5736.0
19,19,0,0.0,5876.0,0.0,0.0,0.0,0.0,0.0,5876.0,0.0,0.0,0.0,0.0
20,20,9997054,0.0,10002930.0,0.0,0.0,0.0,0.0,0.0,10002930.0,0.0,0.0,0.0,0.0
21,21,0,0.0,10002930.0,0.0,0.0,0.0,5010473.5,0.0,10002930.0,0.0,0.0,0.0,5010473.5
22,22,0,0.0,10002930.0,0.0,0.0,0.0,5010473.5,0.0,10002930.0,0.0,0.0,0.0,5010473.5
23,23,0,10000248.0,2682.0,0.0,0.0,0.0,5010473.5,10000248.0,2682.0,0.0,0.0,0.0,5010473.5
24,24,0,0.0,2682.0,0.0,0.0,0.0,5010473.5,0.0,2682.0,0.0,0.0,0.0,5010473.5
25,25,0,0.0,2682.0,0.0,0.0,0.0,5010473.5,0.0,2682.0,0.0,0.0,0.0,5010473.5
26,26,0,2682.0,0.0,0.0,0.0,0.0,0.0,2682.0,0.0,0.0,0.0,0.0,0.0
27,27,9996268,9996268.0,0.0,0.0,0.0,0.0,0.0,9996268.0,0.0,0.0,0.0,0.0,0.0
