,giorno,ndosi,5c_second_doses_Pfizer,5c_stock_values_Pfizer,5c_second_doses_Moderna,5c_stock_values_Moderna,5c_second_doses_Astrazeneca,5c_stock_values_Astrazeneca,10c_second_doses_Pfizer,10c_stock_values_Pfizer,10c_second_doses_Moderna,10c_stock_values_Moderna,10c_second_doses_Astrazeneca,10c_stock_values_Astrazeneca
1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,9997504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0,0.0,0.0,0.0,4996718.5,0.0,0.0,0.0,0.0,0.0,4996718.5,0.0,0.0
5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0,0.0,0.0,0.0,0.0,0.0,10731.0,0.0,0.0,0.0,0.0,0.0,10731.0
7,7,0,0.0,0.0,0.0,0.0,0.0,10731.0,0.0,0.0,0.0,0.0,0.0,10731.0
8,8,0,0.0,0.0,0.0,0.0,0.0,10004924.0,0.0,0.0,0.0,0.0,0.0,10004924.0
9,9,0,0.0,0.0,0.0,4995437.5,0.0,10004924.0,0.0,0.0,0.0,4995437.5,0.0,10004924.0
10,10,0,0.0,0.0,0.0,4995437.5,0.0,10001359.0,0.0,0.0,0.0,4995437.5,0.0,10001359.0
11,11,0,0.0,0.0,0.0,4995437.5,0.0,10001359.0,0.0,0.0,0.0,4995437.5,0.0,10001359.0
12,12,0,0.0,0.0,0.0,4995437.5,0.0,10001359.0,0.0,0.0,0.0,4995437.5,0.0,10001359.0
13,13,0,0.0,0.0,0.0,4995437.5,0.0,10001359.0,0.0,0.0,0.0,4995437.5,0.0,10001359.0
14,14,0,0.0,0.0,0.0,4995437.5,0.0,10001359.0,0.0,0.0,0.0,4995437.5,0.0,10001359.0
15,15,10001972,0.0,0.0,0.0,14993994.5,0.0,10001359.0,0.0,0.0,0.0,14993994.5,0.0,10001359.0
16,16,0,0.0,0.0,0.0,14993994.5,0.0,20003363.0,0.0,0.0,0.0,14993994.5,0.0,20003363.0
17,17,9996539,0.0,1471.5,0.0,14993994.5,0.0,20003363.0,0.0,1471.5,0.0,14993994.5,0.0,20003363.0
18,18,9997860,0.0,9999331.5,0.0,14993994.5,0.0,9995990.0,0.0,9999331.5,0.0,14993994.5,0.0,9995990.0
19,19,9996197,0.0,19995528.5,0.0,14993994.5,0.0,9995990.0,0.0,19995528.5,0.0,14993994.5,0.0,9995990.0
20,20,0,0.0,9998084.5,0.0,14993994.5,0.0,20002217.0,0.0,9998084.5,0.0,14993994.5,0.0,20002217.0
21,21,0,0.0,9998084.5,0.0,14993994.5,0.0,20002217.0,0.0,9998084.5,0.0,14993994.5,0.0,20002217.0
22,22,10004615,0.0,20002699.5,0.0,14993994.5,0.0,20002217.0,0.0,20002699.5,0.0,14993994.5,0.0,20002217.0
23,23,0,0.0,20002699.5,0.0,14993994.5,0.0,20002217.0,0.0,20002699.5,0.0,14993994.5,0.0,20002217.0
24,24,9999076,9997504.0,20004271.5,0.0,5014984.5,0.0,20002217.0,9997504.0,20004271.5,0.0,5014984.5,0.0,20002217.0
25,25,0,0.0,20004271.5,0.0,5014984.5,0.0,20002217.0,0.0,20004271.5,0.0,5014984.5,0.0,20002217.0
26,26,0,0.0,20004271.5,0.0,5014984.5,0.0,9997997.0,0.0,20004271.5,0.0,5014984.5,0.0,9997997.0
27,27,9999966,0.0,20003972.5,0.0,15007854.5,0.0,9997997.0,0.0,20003972.5,0.0,15007854.5,0.0,9997997.0
28,28,0,0.0,20003972.5,0.0,15007854.5,0.0,9997997.0,0.0,20003972.5,0.0,15007854.5,0.0,9997997.0
29,29,0,0.0,20003972.5,10000558.0,15008945.5,0.0,0.0,0.0,20003972.5,10000558.0,15008945.5,0.0,0.0
30,30,0,0.0,20003972.5,10003263.0,5005682.5,0.0,9993518.0,0.0,20003972.5,10003263.0,5005682.5,0.0,9993518.0
31,31,0,0.0,20003972.5,0.0,5005682.5,0.0,9993518.0,0.0,20003972.5,0.0,5005682.5,0.0,9993518.0
32,32,0,0.0,20003972.5,5005682.5,0.0,0.0,0.0,0.0,20003972.5,5005682.5,0.0,0.0,0.0
33,33,0,0.0,19997188.5,4996718.5,5004726.5,0.0,0.0,0.0,19997188.5,4996718.5,5004726.5,0.0,0.0
34,34,0,0.0,19997188.5,0.0,5004726.5,0.0,0.0,0.0,19997188.5,0.0,5004726.5,0.0,0.0
35,35,0,0.0,19997188.5,0.0,5004726.5,0.0,0.0,0.0,19997188.5,0.0,5004726.5,0.0,0.0
36,36,10001143,10001972.0,19996359.5,0.0,5004726.5,0.0,0.0,10001972.0,19996359.5,0.0,5004726.5,0.0,0.0
37,37,0,0.0,9995067.5,5004726.5,0.0,0.0,0.0,0.0,9995067.5,5004726.5,0.0,0.0,0.0
38,38,0,9995067.5,0.0,0.0,0.0,0.0,0.0,9995067.5,0.0,0.0,0.0,0.0,0.0
39,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,9997444,9997444.0,0.0,0.0,0.0,0.0,0.0,9997444.0,0.0,0.0,0.0,0.0,0.0
42,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,0,0.0,0.0,0.0,0.0,0.0,9988674.0,0.0,0.0,0.0,0.0,0.0,9988674.0
46,46,0,0.0,0.0,0.0,0.0,9988674.0,0.0,0.0,0.0,0.0,0.0,9988674.0,0.0
47,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,10000265,10000265.0,0.0,0.0,0.0,0.0,0.0,10000265.0,0.0,0.0,0.0,0.0,0.0
49,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,0,0.0,0.0,0.0,0.0,3565.0,0.0,0.0,0.0,0.0,0.0,3565.0,0.0
51,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,0,0.0,0.0,9979010.0,0.0,0.0,0.0,0.0,0.0,9979010.0,0.0,0.0,0.0
53,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,10001747,6784.0,0.0,0.0,0.0,0.0,0.0,6784.0,0.0,0.0,0.0,0.0,0.0
55,55,10002713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,10001292,10001292.0,0.0,0.0,0.0,10007373.0,0.0,10001292.0,0.0,0.0,0.0,10007373.0,0.0
59,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,0,0.0,0.0,0.0,0.0,10004220.0,0.0,0.0,0.0,0.0,0.0,10004220.0,0.0
67,67,10000326,0.0,10000326.0,0.0,0.0,0.0,0.0,0.0,10000326.0,0.0,0.0,0.0,0.0
68,68,0,0.0,10000326.0,0.0,0.0,0.0,0.0,0.0,10000326.0,0.0,0.0,0.0,0.0
69,69,0,0.0,10000326.0,0.0,0.0,9997997.0,5385.0,0.0,10000326.0,0.0,0.0,9997997.0,5385.0
70,70,0,0.0,10805.0,0.0,0.0,5385.0,0.0,0.0,10805.0,0.0,0.0,5385.0,0.0
71,71,0,0.0,10805.0,0.0,5669.0,0.0,0.0,0.0,10805.0,0.0,5669.0,0.0,0.0
72,72,9994283,0.0,9998307.0,0.0,5669.0,9993518.0,7936.0,0.0,9998307.0,0.0,5669.0,9993518.0,7936.0
73,73,9999369,0.0,19997676.0,0.0,5669.0,0.0,7936.0,0.0,19997676.0,0.0,5669.0,0.0,7936.0
74,74,0,0.0,19997676.0,0.0,5669.0,0.0,10011666.0,0.0,19997676.0,0.0,5669.0,0.0,10011666.0
75,75,0,9994963.0,10002713.0,0.0,5669.0,0.0,10011666.0,9994963.0,10002713.0,0.0,5669.0,0.0,10011666.0
