,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
1,2,9998475,0,0,9998475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
2,3,0,10000060,0,0.0,0.0,0.0,8435.0,0.0,9991625.0,0.0,0.0,0.0,25277965
3,4,0,0,9999845,0.0,0.0,0.0,9991625.0,0.0,0.0,9999845.0,0.0,0.0,25277965
4,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
6,7,0,9996657,0,0.0,0.0,0.0,9996657.0,0.0,0.0,0.0,0.0,0.0,25277965
7,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
8,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
9,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
10,11,0,0,10005257,0.0,0.0,0.0,0.0,0.0,0.0,10005257.0,0.0,0.0,25277965
11,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
12,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
13,14,0,0,9996746,0.0,0.0,0.0,0.0,0.0,0.0,9996746.0,0.0,0.0,25277965
14,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
15,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
16,17,0,0,9999816,0.0,0.0,0.0,0.0,0.0,0.0,9993325.0,0.0,6491.0,25277965
17,18,0,10002932,9996765,0.0,0.0,0.0,5254.0,0.0,9997678.0,0.0,0.0,10003256.0,25277965
18,19,0,0,0,0.0,0.0,0.0,0.0,0.0,9997678.0,0.0,0.0,10003256.0,25277965
19,20,10003420,0,0,10003420.0,0.0,0.0,0.0,0.0,9997678.0,0.0,0.0,10003256.0,25277965
20,21,0,0,0,0.0,0.0,0.0,9997678.0,0.0,0.0,0.0,0.0,10003256.0,25277965
21,22,0,9999789,0,0.0,0.0,0.0,3420.0,0.0,9996369.0,0.0,0.0,10003256.0,25277965
22,23,9999080,0,10003764,605.0,9998475.0,0.0,0.0,0.0,9996369.0,0.0,0.0,20007020.0,25277965
23,24,0,0,0,0.0,0.0,0.0,0.0,0.0,9996369.0,0.0,0.0,20007020.0,25277965
24,25,9997307,0,0,9997307.0,0.0,0.0,9985099.0,0.0,11270.0,0.0,0.0,20007020.0,25277965
25,26,0,0,0,0.0,0.0,0.0,0.0,0.0,11270.0,0.0,0.0,20007020.0,25277965
26,27,10000428,9995242,0,6688.0,0.0,9993740.0,0.0,0.0,10006512.0,0.0,0.0,20007020.0,25277965
27,28,0,0,0,0.0,0.0,9993740.0,0.0,0.0,10006512.0,0.0,0.0,20007020.0,25277965
28,29,0,0,10003800,9993740.0,0.0,0.0,0.0,0.0,10006512.0,0.0,0.0,30010820.0,25277965
29,30,0,0,0,0.0,0.0,0.0,9998077.0,0.0,8435.0,10004572.0,0.0,20006248.0,25277965
30,31,10003372,0,0,2936.0,0.0,10000436.0,0.0,8435.0,0.0,10004604.0,0.0,10001644.0,25277965
31,32,0,10000921,0,0.0,0.0,10000436.0,0.0,9991625.0,9296.0,0.0,0.0,10001644.0,25277965
32,33,0,0,10005129,9998157.0,0.0,2279.0,0.0,0.0,9296.0,0.0,0.0,20006773.0,25277965
33,34,0,10002063,0,0.0,0.0,2279.0,0.0,0.0,10011359.0,0.0,0.0,20006773.0,25277965
34,35,0,9995289,0,0.0,0.0,2279.0,0.0,9996657.0,10009991.0,0.0,0.0,20006773.0,25277965
35,36,0,0,0,0.0,0.0,2279.0,0.0,0.0,10009991.0,0.0,0.0,20006773.0,25277965
36,37,0,0,0,1.0,0.0,2278.0,0.0,0.0,10009991.0,0.0,0.0,20006773.0,25277965
37,38,0,0,0,0.0,0.0,2278.0,10004413.0,0.0,5578.0,0.0,0.0,20006773.0,25277965
38,39,10004127,0,0,0.0,0.0,10006405.0,0.0,0.0,5578.0,0.0,0.0,20006773.0,25277965
39,40,0,0,9992626,0.0,0.0,10006405.0,0.0,0.0,5578.0,0.0,0.0,29999399.0,25277965
40,41,0,0,0,0.0,10003420.0,2985.0,0.0,0.0,5578.0,0.0,0.0,29999399.0,25277965
41,42,0,0,0,0.0,0.0,2985.0,324.0,0.0,5254.0,0.0,0.0,29999399.0,25277965
42,43,0,0,0,0.0,0.0,2985.0,0.0,0.0,5254.0,0.0,0.0,29999399.0,25277965
43,44,0,0,0,0.0,605.0,2380.0,0.0,0.0,5254.0,0.0,0.0,29999399.0,25277965
44,45,0,0,10002878,0.0,0.0,2380.0,0.0,0.0,5254.0,0.0,0.0,40002277.0,25277965
45,46,10001615,0,0,0.0,9997307.0,6688.0,0.0,5254.0,0.0,0.0,0.0,40002277.0,25277965
46,47,0,0,0,0.0,0.0,6688.0,0.0,0.0,0.0,0.0,0.0,40002277.0,25277965
47,48,0,0,0,0.0,6688.0,0.0,0.0,0.0,0.0,0.0,0.0,40002277.0,25277965
48,49,0,10001098,0,0.0,0.0,0.0,0.0,9997678.0,3420.0,0.0,0.0,40002277.0,25277965
49,50,9996676,0,0,0.0,9993740.0,2936.0,0.0,3420.0,0.0,0.0,0.0,40002277.0,25277965
50,51,0,0,0,0.0,0.0,2936.0,0.0,0.0,0.0,0.0,0.0,40002277.0,25277965
51,52,0,0,0,0.0,2936.0,0.0,0.0,0.0,0.0,0.0,0.0,40002277.0,25277965
52,53,0,9992915,0,0.0,0.0,0.0,7816.0,9985099.0,0.0,0.0,0.0,40002277.0,25277965
53,54,9998157,0,9999344,0.0,9998157.0,0.0,0.0,0.0,0.0,10002394.0,0.0,39999227.0,25277965
54,55,0,0,9996799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49996026.0,25277965
55,56,0,0,10004071,0.0,0.0,0.0,0.0,0.0,0.0,9997692.0,0.0,50002405.0,25277965
56,57,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50002405.0,25277965
57,58,10006496,9998077,0,9996740.0,1.0,9755.0,0.0,9998077.0,0.0,0.0,0.0,50002405.0,25277965
58,59,0,0,10004474,0.0,0.0,9755.0,0.0,0.0,0.0,0.0,0.0,60006879.0,25277965
59,60,9996619,0,9996979,0.0,0.0,10006374.0,0.0,0.0,0.0,0.0,0.0,70003858.0,25277965
60,61,0,0,0,0.0,0.0,10006374.0,0.0,0.0,0.0,0.0,0.0,70003858.0,25277965
61,62,0,0,0,10006374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70003858.0,25277965
62,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70003858.0,25277965
63,64,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70003858.0,25277965
64,65,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70003858.0,25277965
65,66,0,10004413,0,0.0,0.0,0.0,0.0,10004413.0,0.0,0.0,0.0,70003858.0,25277965
66,67,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10003258.0,0.0,60000600.0,25277965
67,68,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000600.0,25277965
68,69,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000600.0,25277965
69,70,0,9999346,0,0.0,0.0,0.0,9999022.0,324.0,0.0,0.0,0.0,60000600.0,25277965
70,71,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10000792.0,0.0,49999808.0,25277965
71,72,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49999808.0,25277965
72,73,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49999808.0,25277965
73,74,0,0,10002491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60002299.0,25277965
74,75,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60002299.0,25277965
75,76,9999443,0,0,9999443.0,0.0,0.0,0.0,0.0,0.0,10004561.0,0.0,49997738.0,25277965
76,77,0,0,10001488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59999226.0,25277965
77,78,0,0,9992013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69991239.0,25277965
78,79,9999801,0,0,3061.0,9996740.0,0.0,0.0,0.0,0.0,0.0,0.0,69991239.0,25277965
79,80,0,10000954,0,0.0,0.0,0.0,0.0,0.0,10000954.0,0.0,0.0,69991239.0,25277965
80,81,0,0,0,0.0,0.0,0.0,0.0,7816.0,9993138.0,0.0,0.0,69991239.0,25277965
81,82,0,0,0,0.0,0.0,0.0,0.0,0.0,9993138.0,0.0,9999845.0,59991394.0,25277965
82,83,10006374,0,0,0.0,10006374.0,0.0,9993138.0,0.0,0.0,0.0,0.0,59991394.0,25277965
83,84,10001085,0,9996126,9998042.0,0.0,3043.0,0.0,0.0,0.0,0.0,0.0,69987520.0,25277965
84,85,0,0,0,0.0,0.0,3043.0,0.0,0.0,0.0,10000004.0,0.0,59987516.0,25277965
85,86,0,0,0,0.0,0.0,3043.0,0.0,0.0,0.0,0.0,0.0,59987516.0,25277965
86,87,0,0,10000855,0.0,0.0,3043.0,0.0,0.0,0.0,9997111.0,0.0,59991260.0,25277965
87,88,0,0,0,0.0,0.0,3043.0,0.0,0.0,0.0,9996461.0,0.0,49994799.0,25277965
88,89,0,0,10000959,0.0,0.0,3043.0,0.0,0.0,0.0,0.0,10005257.0,49990501.0,25277965
89,90,0,0,0,0.0,0.0,3043.0,0.0,0.0,0.0,9999902.0,0.0,39990599.0,25277965
90,91,0,0,0,0.0,0.0,3043.0,0.0,0.0,0.0,0.0,0.0,39990599.0,25277965
91,92,0,0,0,0.0,0.0,3043.0,0.0,0.0,0.0,9999989.0,9996746.0,19993864.0,25277965
92,93,0,9999022,0,0.0,0.0,3043.0,0.0,0.0,9999022.0,0.0,0.0,19993864.0,25277965
93,94,0,0,0,0.0,0.0,3043.0,0.0,0.0,9999022.0,0.0,0.0,19993864.0,25277965
94,95,10004638,0,0,0.0,0.0,10007681.0,0.0,0.0,9999022.0,0.0,9993325.0,10000539.0,25277965
95,96,0,0,0,0.0,0.0,10007681.0,0.0,0.0,9999022.0,0.0,0.0,10000539.0,25277965
96,97,0,0,0,0.0,9999443.0,8238.0,0.0,0.0,9999022.0,0.0,0.0,10000539.0,25277965
97,98,0,0,0,0.0,0.0,8238.0,0.0,9999022.0,0.0,0.0,0.0,10000539.0,25277965
98,99,9992867,0,0,1.0,0.0,10001104.0,0.0,0.0,0.0,0.0,0.0,10000539.0,25277965
99,100,0,0,0,0.0,3061.0,9998043.0,0.0,0.0,0.0,0.0,0.0,10000539.0,25277965
100,101,0,0,0,0.0,0.0,9998043.0,0.0,0.0,0.0,10000539.0,0.0,0.0,25277965
101,102,0,0,0,0.0,0.0,9998043.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
102,103,0,0,0,0.0,0.0,9998043.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
103,104,0,0,0,0.0,0.0,9998043.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
104,105,0,0,0,0.0,9998042.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
105,106,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
106,107,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
107,108,0,0,10004572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10004572.0,0.0,25277965
108,109,0,0,10004604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10004604.0,0.0,25277965
109,110,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25277965
110,111,0,9993710,0,0.0,0.0,1.0,0.0,9993138.0,572.0,0.0,0.0,0.0,25277965
111,112,0,0,0,0.0,0.0,1.0,0.0,0.0,572.0,0.0,0.0,0.0,25277965
112,113,0,0,0,0.0,0.0,1.0,0.0,0.0,572.0,0.0,0.0,0.0,25277965
