,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,0,9995491,0,0.0,0.0,0.0,9995491.0,0.0,0.0,0.0,0.0,0.0,21667530
1,2,10001581,0,0,10001581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21667530
2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21667530
3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21667530
4,5,0,10005583,0,0.0,0.0,0.0,10001716.0,0.0,3867.0,0.0,0.0,0.0,21667530
5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,3867.0,0.0,0.0,0.0,21667530
6,7,0,0,0,0.0,0.0,0.0,0.0,0.0,3867.0,0.0,0.0,0.0,21667530
7,8,0,0,9998417,0.0,0.0,0.0,0.0,0.0,3867.0,5000137.0,0.0,4998280.0,21667530
8,9,0,0,0,0.0,0.0,0.0,0.0,0.0,3867.0,0.0,0.0,4998280.0,21667530
9,10,0,0,0,0.0,0.0,0.0,0.0,0.0,3867.0,0.0,0.0,4998280.0,21667530
10,11,0,0,0,0.0,0.0,0.0,0.0,0.0,3867.0,0.0,0.0,4998280.0,21667530
11,12,0,0,0,0.0,0.0,0.0,0.0,0.0,3867.0,0.0,0.0,4998280.0,21667530
12,13,10002712,9997239,0,5001947.0,0.0,5000765.0,0.0,0.0,10001106.0,0.0,0.0,4998280.0,21667530
13,14,0,0,10001642,0.0,0.0,5000765.0,0.0,0.0,10001106.0,0.0,0.0,14999922.0,21667530
14,15,0,0,10001600,0.0,0.0,5000765.0,0.0,0.0,10001106.0,0.0,0.0,25001522.0,21667530
15,16,0,0,0,0.0,0.0,5000765.0,0.0,0.0,10001106.0,0.0,0.0,25001522.0,21667530
16,17,0,0,0,0.0,0.0,5000765.0,0.0,0.0,10001106.0,0.0,0.0,25001522.0,21667530
17,18,0,0,10001677,5000765.0,0.0,0.0,0.0,0.0,10001106.0,0.0,0.0,35003199.0,21667530
18,19,0,0,0,0.0,0.0,0.0,0.0,0.0,10001106.0,0.0,0.0,35003199.0,21667530
19,20,10002283,0,0,4995544.0,0.0,5006739.0,0.0,0.0,10001106.0,0.0,0.0,35003199.0,21667530
20,21,9996789,0,0,0.0,0.0,15003528.0,0.0,0.0,10001106.0,0.0,0.0,35003199.0,21667530
21,22,0,0,0,0.0,0.0,15003528.0,0.0,0.0,10001106.0,0.0,0.0,35003199.0,21667530
22,23,0,9996102,0,0.0,10001581.0,5001947.0,0.0,0.0,19997208.0,0.0,0.0,35003199.0,21667530
23,24,0,0,0,0.0,0.0,5001947.0,0.0,0.0,19997208.0,0.0,0.0,35003199.0,21667530
24,25,0,0,0,0.0,0.0,5001947.0,0.0,0.0,19997208.0,0.0,0.0,35003199.0,21667530
25,26,0,0,0,0.0,0.0,5001947.0,0.0,0.0,19997208.0,0.0,0.0,35003199.0,21667530
26,27,0,0,0,0.0,0.0,5001947.0,0.0,0.0,19997208.0,0.0,0.0,35003199.0,21667530
27,28,0,0,0,0.0,0.0,5001947.0,0.0,0.0,19997208.0,10005564.0,0.0,24997635.0,21667530
28,29,0,0,0,0.0,0.0,5001947.0,0.0,9995491.0,10001717.0,0.0,0.0,24997635.0,21667530
29,30,0,0,0,0.0,0.0,5001947.0,0.0,0.0,10001717.0,0.0,0.0,24997635.0,21667530
30,31,0,0,0,0.0,0.0,5001947.0,0.0,0.0,10001717.0,0.0,0.0,24997635.0,21667530
31,32,0,0,0,0.0,0.0,5001947.0,0.0,0.0,10001717.0,0.0,0.0,24997635.0,21667530
32,33,0,0,0,0.0,0.0,5001947.0,0.0,10001716.0,1.0,0.0,0.0,24997635.0,21667530
33,34,0,0,0,0.0,5001947.0,0.0,0.0,0.0,1.0,0.0,0.0,24997635.0,21667530
34,35,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24997635.0,21667530
35,36,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24997635.0,21667530
36,37,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24997635.0,21667530
37,38,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24997635.0,21667530
38,39,9996310,0,0,1.0,5000765.0,4995544.0,0.0,0.0,1.0,0.0,0.0,24997635.0,21667530
39,40,0,0,0,0.0,0.0,4995544.0,0.0,0.0,1.0,0.0,0.0,24997635.0,21667530
40,41,0,0,10002981,0.0,4995544.0,0.0,0.0,0.0,1.0,0.0,0.0,35000616.0,21667530
41,42,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35000616.0,21667530
42,43,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000616.0,21667530
43,44,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999109.0,0.0,25001507.0,21667530
44,45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25001507.0,21667530
45,46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25001507.0,21667530
46,47,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25001507.0,21667530
47,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25001507.0,21667530
48,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25001507.0,21667530
49,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25001507.0,21667530
50,51,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25001507.0,21667530
51,52,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25001507.0,21667530
52,53,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9998105.0,0.0,15003402.0,21667530
53,54,0,10005999,0,0.0,0.0,0.0,8349406.0,0.0,1656593.0,0.0,0.0,15003402.0,21667530
54,55,0,9993937,0,0.0,0.0,0.0,6647451.0,0.0,5003079.0,0.0,0.0,15003402.0,21667530
55,56,0,0,0,0.0,0.0,0.0,0.0,0.0,5003079.0,0.0,0.0,15003402.0,21667530
56,57,0,0,0,0.0,0.0,0.0,5003079.0,0.0,0.0,0.0,0.0,15003402.0,21667530
57,58,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15003402.0,21667530
58,59,9999033,0,0,9999032.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15003402.0,21667530
59,60,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15003402.0,21667530
60,61,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15003402.0,21667530
61,62,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15003402.0,21667530
62,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15003402.0,21667530
63,64,0,0,9993398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24996800.0,21667530
64,65,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24996800.0,21667530
65,66,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24996800.0,21667530
66,67,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24996800.0,21667530
67,68,0,9998643,9999403,0.0,0.0,0.0,9998642.0,0.0,1.0,0.0,0.0,34996203.0,21667530
68,69,0,10000816,0,0.0,0.0,0.0,5007362.0,0.0,4993455.0,0.0,0.0,34996203.0,21667530
69,70,0,10001514,0,0.0,0.0,0.0,0.0,1.0,14994968.0,0.0,0.0,34996203.0,21667530
70,71,0,0,0,0.0,0.0,0.0,0.0,0.0,14994968.0,0.0,0.0,34996203.0,21667530
71,72,0,0,0,0.0,0.0,0.0,0.0,0.0,14994968.0,0.0,0.0,34996203.0,21667530
72,73,0,0,0,0.0,0.0,0.0,0.0,0.0,14994968.0,0.0,0.0,34996203.0,21667530
73,74,0,0,0,0.0,0.0,0.0,10001683.0,0.0,4993285.0,0.0,0.0,34996203.0,21667530
74,75,0,0,0,0.0,0.0,0.0,0.0,0.0,4993285.0,10003061.0,0.0,24993142.0,21667530
75,76,0,0,0,0.0,0.0,0.0,0.0,0.0,4993285.0,9998952.0,0.0,14994190.0,21667530
76,77,0,0,0,0.0,0.0,0.0,0.0,0.0,4993285.0,0.0,0.0,14994190.0,21667530
77,78,0,0,0,0.0,0.0,0.0,0.0,0.0,4993285.0,0.0,0.0,14994190.0,21667530
