;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1;2;10001760;0;0;13500060;10001760,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2;3;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3;4;9999547;9999468;9999461;13500060;0,0;0,0;9999547,0;3500599,0;0,0;6498869,0;9999461,0;0,0;0,0
4;5;0;0;0;13500060;0,0;0,0;9999547,0;6498869,0;0,0;0,0;0,0;0,0;0,0
5;6;0;0;0;13500060;0,0;0,0;9999547,0;0,0;0,0;0,0;0,0;0,0;0,0
6;7;0;10003861;0;13500060;0,0;0,0;9999547,0;10003861,0;0,0;0,0;0,0;0,0;0,0
7;8;0;0;0;13500060;0,0;0,0;9999547,0;0,0;0,0;0,0;0,0;0,0;0,0
8;9;0;0;0;13500060;0,0;0,0;9999547,0;0,0;0,0;0,0;0,0;0,0;0,0
9;10;0;0;0;13500060;0,0;0,0;9999547,0;0,0;0,0;0,0;0,0;0,0;0,0
10;11;0;0;10006306;13500060;0,0;0,0;9999547,0;0,0;0,0;0,0;10006306,0;0,0;0,0
11;12;0;0;0;13500060;0,0;0,0;9999547,0;0,0;0,0;0,0;0,0;0,0;0,0
12;13;0;0;10000045;13500060;0,0;0,0;9999547,0;0,0;0,0;0,0;10000045,0;0,0;0,0
13;14;0;0;9995148;13500060;0,0;0,0;9999547,0;0,0;0,0;0,0;4999843,0;0,0;4995305,0
14;15;0;0;0;13500060;9995787,0;0,0;3760,0;0,0;0,0;0,0;0,0;0,0;4995305,0
15;16;0;0;10008552;13500060;0,0;0,0;3760,0;0,0;0,0;0,0;0,0;0,0;15003857,0
16;17;0;0;0;13500060;0,0;0,0;3760,0;0,0;0,0;0,0;0,0;0,0;15003857,0
17;18;0;0;0;13500060;0,0;0,0;3760,0;0,0;0,0;0,0;0,0;0,0;15003857,0
18;19;0;0;0;13500060;0,0;0,0;3760,0;0,0;0,0;0,0;0,0;0,0;15003857,0
19;20;9998000;9996893;0;13500060;0,0;0,0;10001760,0;3499678,0;0,0;6497215,0;0,0;0,0;15003857,0
20;21;0;9999768;0;13500060;0,0;0,0;10001760,0;11491151,0;0,0;5005832,0;0,0;0,0;15003857,0
21;22;0;0;0;13500060;0,0;0,0;10001760,0;0,0;0,0;5005832,0;0,0;0,0;15003857,0
22;23;0;0;9998740;13500060;0,0;10001760,0;0,0;0,0;0,0;5005832,0;0,0;0,0;25002597,0
23;24;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;5005832,0;0,0;0,0;25002597,0
24;25;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;5005832,0;0,0;0,0;25002597,0
25;26;0;10000563;0;13500060;0,0;0,0;0,0;0,0;0,0;15006395,0;0,0;0,0;25002597,0
26;27;0;9995679;0;13500060;0,0;0,0;0,0;0,0;0,0;25002074,0;9999423,0;0,0;15003174,0
27;28;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;25002074,0;0,0;0,0;15003174,0
28;29;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;25002074,0;0,0;0,0;15003174,0
29;30;0;0;9996230;13500060;0,0;0,0;0,0;0,0;0,0;25002074,0;0,0;0,0;24999404,0
30;31;0;9997280;0;13500060;0,0;0,0;0,0;0,0;0,0;34999354,0;0,0;0,0;24999404,0
31;32;0;0;0;13500060;0,0;0,0;0,0;0,0;3500599,0;31498755,0;9999104,0;0,0;15000300,0
32;33;0;0;10003554;13500060;0,0;0,0;0,0;0,0;6498869,0;24999886,0;1,0;0,0;25003853,0
33;34;0;10001357;0;13500060;0,0;0,0;0,0;3000232,0;0,0;32001011,0;0,0;0,0;25003853,0
34;35;0;0;0;13500060;0,0;0,0;0,0;0,0;10003861,0;21997150,0;0,0;0,0;25003853,0
35;36;10002451;0;0;13500060;6664,0;9995787,0;0,0;3497609,0;0,0;18499541,0;0,0;0,0;25003853,0
36;37;10001303;0;9999675;13500060;10001303,0;0,0;0,0;0,0;0,0;18499541,0;0,0;0,0;35003528,0
37;38;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;18499541,0;0,0;0,0;35003528,0
38;39;0;9999157;0;13500060;0,0;0,0;0,0;0,0;0,0;28498698,0;0,0;0,0;35003528,0
39;40;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;28498698,0;9998443,0;0,0;25005085,0
40;41;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;28498698,0;0,0;0,0;25005085,0
41;42;9994078;0;0;13500060;9994078,0;0,0;0,0;3505982,0;0,0;24992716,0;0,0;0,0;25005085,0
42;43;0;0;0;13500060;0,0;0,0;0,0;10001887,0;0,0;14990829,0;0,0;0,0;25005085,0
43;44;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;14990829,0;0,0;0,0;25005085,0
44;45;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;14990829,0;0,0;0,0;25005085,0
45;46;10003966;0;0;13500060;4998112,0;0,0;5005854,0;0,0;0,0;14990829,0;0,0;0,0;25005085,0
46;47;9993018;0;0;13500060;0,0;0,0;14998872,0;0,0;0,0;14990829,0;0,0;0,0;25005085,0
47;48;0;0;0;13500060;10000382,0;0,0;4998490,0;0,0;3499678,0;11491151,0;0,0;0,0;25005085,0
48;49;0;0;0;13500060;0,0;0,0;4998490,0;0,0;11491151,0;0,0;0,0;0,0;25005085,0
49;50;0;0;9995540;13500060;0,0;0,0;4998490,0;0,0;0,0;0,0;0,0;0,0;35000625,0
50;51;0;0;0;13500060;0,0;0,0;4998490,0;0,0;0,0;0,0;0,0;0,0;35000625,0
51;52;0;0;0;13500060;0,0;0,0;4998490,0;0,0;0,0;0,0;0,0;0,0;35000625,0
52;53;0;0;0;13500060;0,0;0,0;4998490,0;0,0;0,0;0,0;0,0;0,0;35000625,0
53;54;0;0;0;13500060;0,0;0,0;4998490,0;0,0;0,0;0,0;0,0;0,0;35000625,0
54;55;0;0;0;13500060;0,0;0,0;4998490,0;0,0;0,0;0,0;0,0;0,0;35000625,0
55;56;0;0;0;13500060;0,0;0,0;4998490,0;0,0;0,0;0,0;0,0;0,0;35000625,0
56;57;10001900;0;0;13500060;0,0;6664,0;14993726,0;0,0;0,0;0,0;0,0;0,0;35000625,0
57;58;0;0;0;13500060;0,0;10001303,0;4992423,0;0,0;0,0;0,0;0,0;0,0;35000625,0
58;59;0;0;0;13500060;0,0;0,0;4992423,0;0,0;0,0;0,0;0,0;0,0;35000625,0
59;60;0;0;0;13500060;0,0;0,0;4992423,0;0,0;0,0;0,0;0,0;0,0;35000625,0
60;61;0;0;0;13500060;0,0;0,0;4992423,0;0,0;0,0;0,0;0,0;0,0;35000625,0
61;62;9999767;10000334;0;13500060;0,0;0,0;14992190,0;7000102,0;3000232,0;0,0;0,0;0,0;35000625,0
62;63;0;0;0;13500060;0,0;9994078,0;4998112,0;0,0;0,0;0,0;0,0;0,0;35000625,0
63;64;0;10003608;0;13500060;0,0;0,0;4998112,0;10189,0;3497609,0;6495810,0;9992262,0;0,0;25008363,0
64;65;0;10001403;9997372;13500060;0,0;0,0;4998112,0;13500060,0;0,0;2997153,0;0,0;0,0;35005735,0
65;66;0;0;0;13500060;0,0;0,0;4998112,0;2997153,0;0,0;0,0;7000837,0;0,0;28004898,0
66;67;0;0;0;13500060;0,0;4998112,0;0,0;0,0;0,0;0,0;2999489,0;0,0;25005409,0
67;68;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25005409,0
68;69;10005137;0;0;13500060;4755,0;10000382,0;0,0;0,0;0,0;0,0;0,0;0,0;25005409,0
69;70;0;9993942;9996667;13500060;0,0;0,0;0,0;6487960,0;3505982,0;0,0;0,0;0,0;35002076,0
70;71;0;10001887;0;13500060;0,0;0,0;0,0;0,0;10001887,0;0,0;0,0;0,0;35002076,0
71;72;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35002076,0
72;73;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35002076,0
73;74;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35002076,0
74;75;9996933;0;0;13500060;9996933,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35002076,0
75;76;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35002076,0
76;77;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35002076,0
77;78;0;9999087;0;13500060;0,0;0,0;0,0;0,0;0,0;9999087,0;0,0;0,0;35002076,0
78;79;9999733;0;0;13500060;4779,0;0,0;9994954,0;0,0;0,0;9999087,0;0,0;0,0;35002076,0
79;80;0;0;0;13500060;9994954,0;0,0;0,0;0,0;0,0;9999087,0;0,0;0,0;35002076,0
80;81;0;0;9999488;13500060;0,0;0,0;0,0;0,0;0,0;9999087,0;0,0;0,0;45001564,0
81;82;0;0;10000551;13500060;0,0;0,0;0,0;0,0;0,0;9999087,0;0,0;9999461,0;45002654,0
82;83;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;9999087,0;10000940,0;0,0;35001714,0
83;84;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;9999087,0;0,0;0,0;35001714,0
84;85;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;9999087,0;0,0;0,0;35001714,0
85;86;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;9999087,0;10001782,0;0,0;24999932,0
86;87;0;0;10007399;13500060;0,0;0,0;0,0;0,0;0,0;9999087,0;0,0;0,0;35007331,0
87;88;10000628;0;0;13500060;9995873,0;0,0;4755,0;0,0;0,0;9999087,0;0,0;0,0;35007331,0
88;89;0;0;0;13500060;0,0;0,0;4755,0;0,0;0,0;9999087,0;0,0;10006306,0;25001025,0
89;90;0;10004234;0;13500060;0,0;4755,0;0,0;0,0;7000102,0;13003219,0;0,0;0,0;25001025,0
90;91;0;10003245;0;13500060;0,0;0,0;0,0;0,0;0,0;23006464,0;0,0;10000045,0;15000980,0
91;92;0;0;0;13500060;0,0;0,0;0,0;0,0;10189,0;22996275,0;0,0;4999843,0;10001137,0
92;93;0;0;0;13500060;0,0;0,0;0,0;0,0;13500060,0;9496215,0;0,0;0,0;10001137,0
93;94;0;0;0;13500060;0,0;0,0;0,0;0,0;2997153,0;6499062,0;0,0;0,0;10001137,0
94;95;0;0;0;13500060;0,0;0,0;0,0;0,0;0,0;6499062,0;0,0;0,0;10001137,0
95;96;10001712;0;0;13500060;0,0;9996933,0;4779,0;0,0;0,0;6499062,0;0,0;0,0;10001137,0
96;97;0;0;0;13500060;0,0;0,0;4779,0;0,0;0,0;6499062,0;10001137,0;0,0;0,0
97;98;0;9994518;0;13500060;0,0;0,0;4779,0;0,0;6487960,0;10005620,0;0,0;0,0;0,0
98;99;0;0;0;13500060;0,0;0,0;4779,0;0,0;0,0;10005620,0;0,0;0,0;0,0
99;100;0;0;0;13500060;0,0;4779,0;0,0;0,0;0,0;10005620,0;0,0;0,0;0,0
100;101;9999898;0;0;13500060;0,0;9994954,0;4944,0;0,0;0,0;10005620,0;0,0;0,0;0,0
101;102;0;0;0;13500060;0,0;0,0;4944,0;0,0;0,0;10005620,0;0,0;0,0;0,0
102;103;0;0;0;13500060;0,0;0,0;4944,0;0,0;0,0;10005620,0;0,0;0,0;0,0
103;104;0;0;0;13500060;0,0;0,0;4944,0;0,0;0,0;10005620,0;0,0;0,0;0,0
104;105;0;0;9999423;13500060;0,0;0,0;4944,0;0,0;0,0;10005620,0;0,0;9999423,0;0,0
105;106;10006350;0;0;13500060;0,0;0,0;10011294,0;0,0;0,0;10005620,0;0,0;0,0;0,0
106;107;0;0;0;13500060;0,0;0,0;10011294,0;0,0;0,0;10005620,0;0,0;0,0;0,0
107;108;0;0;0;13500060;0,0;0,0;10011294,0;0,0;0,0;10005620,0;0,0;0,0;0,0
108;109;0;0;0;13500060;0,0;9995873,0;15421,0;0,0;0,0;10005620,0;0,0;0,0;0,0
