;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1;2;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2;3;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3;4;10000163;0;0;14166732;10000163,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
4;5;9993294;0;0;14166732;4165994,0;0,0;5827300,0;0,0;0,0;0,0;0,0;0,0;0,0
5;6;0;0;0;14166732;5827299,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
6;7;10001603;0;0;14166732;5003139,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
7;8;0;0;0;14166732;0,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
8;9;0;0;0;14166732;0,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
9;10;0;0;0;14166732;0,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
10;11;0;10004420;0;14166732;0,0;0,0;4998465,0;10004420,0;0,0;0,0;0,0;0,0;0,0
11;12;0;0;0;14166732;0,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
12;13;9998919;10000960;0;14166732;4165772,0;0,0;10831612,0;10000960,0;0,0;0,0;0,0;0,0;0,0
13;14;0;0;0;14166732;5837088,0;0,0;4994524,0;0,0;0,0;0,0;0,0;0,0;0,0
14;15;0;0;0;14166732;0,0;0,0;4994524,0;0,0;0,0;0,0;0,0;0,0;0,0
15;16;0;0;0;14166732;0,0;0,0;4994524,0;0,0;0,0;0,0;0,0;0,0;0,0
16;17;0;0;0;14166732;0,0;0,0;4994524,0;0,0;0,0;0,0;0,0;0,0;0,0
17;18;0;0;0;14166732;0,0;0,0;4994524,0;0,0;0,0;0,0;0,0;0,0;0,0
18;19;9999377;0;0;14166732;0,0;0,0;14993901,0;0,0;0,0;0,0;0,0;0,0;0,0
19;20;0;0;0;14166732;0,0;0,0;14993901,0;0,0;0,0;0,0;0,0;0,0;0,0
20;21;0;9997344;0;14166732;0,0;0,0;14993901,0;1668542,0;0,0;8328802,0;0,0;0,0;0,0
21;22;0;9997950;0;14166732;0,0;0,0;14993901,0;0,0;0,0;18326752,0;0,0;0,0;0,0
22;23;10002695;0;10000738;14166732;0,0;0,0;24996596,0;0,0;0,0;18326752,0;0,0;0,0;10000738,0
23;24;0;0;0;14166732;0,0;0,0;24996596,0;0,0;0,0;18326752,0;0,0;0,0;10000738,0
24;25;0;0;0;14166732;0,0;10000163,0;14996433,0;0,0;0,0;18326752,0;0,0;0,0;10000738,0
25;26;0;0;0;14166732;0,0;4165994,0;10830439,0;0,0;0,0;18326752,0;10000738,0;0,0;0,0
26;27;0;0;0;14166732;0,0;5827299,0;5003140,0;0,0;0,0;18326752,0;0,0;0,0;0,0
27;28;0;0;0;14166732;0,0;5003139,0;1,0;0,0;0,0;18326752,0;0,0;0,0;0,0
28;29;0;0;0;14166732;0,0;0,0;1,0;6645628,0;0,0;11681124,0;0,0;0,0;0,0
29;30;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;11681124,0;0,0;0,0;0,0
30;31;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;11681124,0;0,0;0,0;0,0
31;32;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;11681124,0;0,0;0,0;0,0
32;33;0;0;10006339;14166732;0,0;0,0;1,0;0,0;0,0;11681124,0;10004602,0;0,0;1737,0
33;34;10002860;0;0;14166732;1,0;4165772,0;5837088,0;0,0;0,0;11681124,0;0,0;0,0;1737,0
34;35;0;0;0;14166732;0,0;5837088,0;0,0;0,0;0,0;11681124,0;0,0;0,0;1737,0
35;36;0;0;0;14166732;0,0;0,0;0,0;2543,0;0,0;11678581,0;0,0;0,0;1737,0
36;37;0;10004106;9997279;14166732;0,0;0,0;0,0;0,0;0,0;21682687,0;0,0;0,0;9999016,0
37;38;0;0;10001969;14166732;0,0;0,0;0,0;1672785,0;0,0;20009902,0;0,0;0,0;20000985,0
38;39;9999273;0;0;14166732;0,0;0,0;9999273,0;0,0;10004420,0;10005482,0;0,0;0,0;20000985,0
39;40;0;0;0;14166732;0,0;0,0;9999273,0;0,0;0,0;10005482,0;0,0;0,0;20000985,0
40;41;0;0;0;14166732;0,0;0,0;9999273,0;0,0;10000960,0;4522,0;0,0;0,0;20000985,0
41;42;0;9996311;9997302;14166732;0,0;0,0;9999273,0;0,0;0,0;10000833,0;0,0;0,0;29998287,0
42;43;10005233;0;0;14166732;9997565,0;0,0;10006941,0;0,0;0,0;10000833,0;0,0;0,0;29998287,0
43;44;0;0;0;14166732;5838895,0;0,0;4168046,0;0,0;0,0;10000833,0;0,0;0,0;29998287,0
44;45;0;0;9997881;14166732;4165899,0;0,0;2147,0;10000833,0;0,0;0,0;0,0;0,0;39996168,0
45;46;0;0;0;14166732;0,0;0,0;2147,0;0,0;0,0;0,0;0,0;0,0;39996168,0
46;47;0;0;0;14166732;2146,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;39996168,0
47;48;0;9997507;0;14166732;0,0;0,0;1,0;8328965,0;0,0;1668542,0;5837767,0;0,0;34158401,0
48;49;0;0;0;14166732;0,0;0,0;1,0;0,0;1668542,0;0,0;4164046,0;0,0;29994355,0
49;50;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;29994355,0
50;51;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;29994355,0
51;52;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;0,0;9996141,0;0,0;19998214,0
52;53;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;19998214,0
53;54;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;19998214,0
54;55;0;0;0;14166732;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;19998214,0
55;56;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19998214,0
56;57;0;9998224;0;14166732;0,0;0,0;0,0;3352596,0;6645628,0;0,0;0,0;0,0;19998214,0
57;58;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19998214,0
58;59;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19998214,0
59;60;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19998214,0
60;61;0;10001898;0;14166732;0,0;0,0;0,0;10001898,0;0,0;0,0;0,0;0,0;19998214,0
61;62;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;0,0;10003796,0;0,0;9994418,0
62;63;9997565;9994412;0;14166732;0,0;0,0;9997565,0;9991869,0;0,0;2543,0;4174863,0;0,0;5819555,0
63;64;0;0;0;14166732;0,0;9997565,0;0,0;0,0;2543,0;0,0;4166624,0;0,0;1652931,0
64;65;10004794;10000622;0;14166732;0,0;5838895,0;4165899,0;8327837,0;0,0;1672785,0;0,0;0,0;1652931,0
65;66;0;0;0;14166732;0,0;4165899,0;0,0;0,0;1672785,0;0,0;1652931,0;0,0;0,0
66;67;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
67;68;9999482;0;0;14166732;1,0;2146,0;9997335,0;0,0;0,0;0,0;0,0;0,0;0,0
68;69;10000801;0;0;14166732;0,0;0,0;19998136,0;0,0;0,0;0,0;0,0;0,0;0,0
69;70;0;9999631;0;14166732;0,0;0,0;19998136,0;9999631,0;0,0;0,0;0,0;0,0;0,0
70;71;0;0;0;14166732;0,0;0,0;19998136,0;0,0;0,0;0,0;0,0;0,0;0,0
71;72;0;0;0;14166732;0,0;0,0;19998136,0;0,0;0,0;0,0;0,0;0,0;0,0
72;73;0;10000833;0;14166732;0,0;0,0;19998136,0;0,0;10000833,0;0,0;0,0;0,0;0,0
73;74;0;0;0;14166732;0,0;0,0;19998136,0;0,0;0,0;0,0;0,0;0,0;0,0
74;75;0;0;0;14166732;0,0;0,0;19998136,0;0,0;0,0;0,0;0,0;0,0;0,0
75;76;0;9998300;0;14166732;0,0;0,0;19998136,0;1413,0;8328965,0;1667922,0;0,0;0,0;0,0
76;77;0;0;0;14166732;0,0;0,0;19998136,0;0,0;0,0;1667922,0;0,0;0,0;0,0
77;78;0;10000383;0;14166732;10000179,0;0,0;9997957,0;0,0;0,0;11668305,0;0,0;0,0;0,0
78;79;0;10004444;9993550;14166732;0,0;0,0;9997957,0;0,0;0,0;21672749,0;9993550,0;0,0;0,0
79;80;0;0;10000551;14166732;0,0;0,0;9997957,0;0,0;0,0;21672749,0;10000551,0;0,0;0,0
80;81;0;0;0;14166732;9997956,0;0,0;1,0;0,0;0,0;21672749,0;0,0;0,0;0,0
81;82;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;21672749,0;0,0;0,0;0,0
82;83;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;21672749,0;0,0;0,0;0,0
83;84;0;10000469;0;14166732;0,0;0,0;1,0;0,0;0,0;31673218,0;0,0;0,0;0,0
84;85;0;0;10004354;14166732;0,0;0,0;1,0;0,0;3352596,0;28320622,0;9168695,0;0,0;835659,0
85;86;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;28320622,0;835659,0;0,0;0,0
86;87;0;0;9996119;14166732;0,0;0,0;1,0;0,0;0,0;28320622,0;9996119,0;0,0;0,0
87;88;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;28320622,0;0,0;0,0;0,0
88;89;0;0;0;14166732;0,0;1,0;0,0;0,0;10001898,0;18318724,0;0,0;0,0;0,0
89;90;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;18318724,0;0,0;0,0;0,0
90;91;0;0;0;14166732;0,0;0,0;0,0;0,0;9991869,0;8326855,0;0,0;0,0;0,0
91;92;0;9997724;9993190;14166732;0,0;0,0;0,0;0,0;0,0;18324579,0;9993190,0;0,0;0,0
92;93;0;10000827;0;14166732;0,0;0,0;0,0;0,0;8327837,0;19997569,0;0,0;0,0;0,0
93;94;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;19997569,0;0,0;0,0;0,0
94;95;0;10000050;0;14166732;0,0;0,0;0,0;0,0;0,0;29997619,0;0,0;0,0;0,0
95;96;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;29997619,0;0,0;0,0;0,0
96;97;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;29997619,0;0,0;0,0;0,0
97;98;0;0;0;14166732;0,0;0,0;0,0;0,0;9999631,0;19997988,0;0,0;0,0;0,0
98;99;10000179;10005431;10004407;14166732;0,0;10000179,0;0,0;0,0;0,0;30003419,0;4166553,0;0,0;5837854,0
99;100;9994571;0;0;14166732;8328878,0;0,0;1665693,0;0,0;0,0;30003419,0;5837854,0;0,0;0,0
100;101;9997624;0;0;14166732;11663317,0;0,0;0,0;0,0;0,0;30003419,0;0,0;0,0;0,0
101;102;10002524;0;0;14166732;704,0;9997956,0;3864,0;0,0;0,0;30003419,0;0,0;0,0;0,0
102;103;0;0;0;14166732;0,0;0,0;3864,0;0,0;0,0;30003419,0;0,0;0,0;0,0
103;104;0;0;10004230;14166732;0,0;0,0;3864,0;0,0;1413,0;30002006,0;0,0;10000738,0;3492,0
104;105;9998823;0;10001110;14166732;0,0;0,0;10002687,0;0,0;0,0;30002006,0;0,0;0,0;10004602,0
105;106;0;0;0;14166732;10002686,0;0,0;1,0;0,0;0,0;30002006,0;0,0;0,0;10004602,0
106;107;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;30002006,0;0,0;0,0;10004602,0
107;108;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;30002006,0;0,0;0,0;10004602,0
108;109;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;30002006,0;0,0;0,0;10004602,0
109;110;9994167;0;0;14166732;9994168,0;0,0;0,0;0,0;0,0;30002006,0;0,0;0,0;10004602,0
110;111;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;30002006,0;0,0;10004602,0;0,0
111;112;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;30002006,0;0,0;0,0;0,0
112;113;10003877;0;0;14166732;5008639,0;0,0;4995238,0;0,0;0,0;30002006,0;0,0;0,0;0,0
113;114;0;0;0;14166732;0,0;0,0;4995238,0;0,0;0,0;30002006,0;0,0;0,0;0,0
114;115;0;0;0;14166732;0,0;0,0;4995238,0;0,0;0,0;30002006,0;0,0;0,0;0,0
115;116;0;0;0;14166732;4995237,0;0,0;1,0;0,0;0,0;30002006,0;0,0;0,0;0,0
116;117;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;30002006,0;0,0;0,0;0,0
117;118;10003105;0;0;14166732;5005750,0;0,0;4997356,0;0,0;0,0;30002006,0;0,0;0,0;0,0
118;119;0;0;0;14166732;0,0;0,0;4997356,0;0,0;0,0;30002006,0;0,0;0,0;0,0
119;120;0;0;0;14166732;0,0;0,0;4997356,0;0,0;0,0;30002006,0;0,0;0,0;0,0
120;121;9999842;0;0;14166732;5002071,0;8328878,0;1666249,0;0,0;0,0;30002006,0;0,0;0,0;0,0
121;122;9997773;0;0;14166732;0,0;11663317,0;705,0;0,0;0,0;30002006,0;0,0;0,0;0,0
122;123;0;0;0;14166732;0,0;704,0;1,0;0,0;0,0;30002006,0;0,0;0,0;0,0
123;124;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;30002006,0;0,0;0,0;0,0
124;125;0;0;0;14166732;0,0;0,0;1,0;0,0;0,0;30002006,0;0,0;0,0;0,0
125;126;0;0;10001813;14166732;0,0;0,0;1,0;0,0;0,0;30002006,0;0,0;5837767,0;4164046,0
126;127;10002686;0;0;14166732;0,0;10002686,0;1,0;0,0;0,0;30002006,0;0,0;4164046,0;0,0
127;128;0;0;0;14166732;0,0;0,0;1,0;9997890,0;0,0;20004116,0;0,0;0,0;0,0
128;129;10005081;0;0;14166732;4999866,0;0,0;5005216,0;0,0;0,0;20004116,0;0,0;0,0;0,0
129;130;9997591;0;9996141;14166732;0,0;0,0;15002807,0;0,0;0,0;20004116,0;0,0;9996141,0;0,0
130;131;0;0;0;14166732;0,0;9994168,0;5008639,0;0,0;0,0;20004116,0;0,0;0,0;0,0
131;132;0;9998442;0;14166732;0,0;0,0;5008639,0;0,0;0,0;30002558,0;0,0;0,0;0,0
132;133;0;0;0;14166732;0,0;0,0;5008639,0;0,0;0,0;30002558,0;0,0;0,0;0,0
133;134;0;0;0;14166732;0,0;5008639,0;0,0;0,0;0,0;30002558,0;0,0;0,0;0,0
134;135;0;0;0;14166732;0,0;0,0;0,0;0,0;0,0;30002558,0;0,0;0,0;0,0
135;136;0;0;0;14166732;0,0;0,0;0,0;10001715,0;0,0;20000843,0;0,0;0,0;0,0
