,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,0,0,9996922,0.0,0.0,0.0,0.0,0.0,0.0,4277662.0,0.0,5719260.0,4277662
1,2,9999337,0,0,3322426.0,0.0,6676911.0,0.0,0.0,0.0,955236.0,0.0,4764024.0,4277662
2,3,0,9992464,0,584793.0,0.0,6092118.0,1979685.0,0.0,8012779.0,1713184.0,0.0,3050840.0,4277662
3,4,0,0,0,-0.0,0.0,6092118.0,2461654.0,0.0,5551125.0,1398274.0,0.0,1652566.0,4277662
4,5,0,0,0,1450555.0,0.0,4641563.0,-0.0,0.0,5551125.0,1652566.0,0.0,-0.0,4277662
5,6,10001310,0,9993648,4277662.0,0.0,10365211.0,-0.0,0.0,5551125.0,-0.0,0.0,9993648.0,4277662
6,7,0,10002918,0,1227381.0,0.0,9137830.0,-0.0,0.0,15554043.0,3050281.0,0.0,6943367.0,4277662
7,8,0,0,0,-0.0,0.0,9137830.0,1.0,0.0,15554042.0,-0.0,0.0,6943367.0,4277662
8,9,0,0,10002646,3322426.0,0.0,5815404.0,955236.0,0.0,14598806.0,-0.0,0.0,16946013.0,4277662
9,10,0,9996973,0,1812846.0,0.0,4002558.0,2464815.0,0.0,22130964.0,-0.0,0.0,16946013.0,4277662
10,11,0,0,0,-0.0,0.0,4002558.0,0.0,0.0,22130964.0,-0.0,0.0,16946013.0,4277662
11,12,0,0,0,0.0,0.0,4002558.0,-0.0,0.0,22130964.0,-0.0,0.0,16946013.0,4277662
12,13,0,0,0,2183731.0,0.0,1818827.0,-0.0,0.0,22130964.0,-0.0,0.0,16946013.0,4277662
13,14,0,0,9997211,-0.0,0.0,1818827.0,-0.0,0.0,22130964.0,-0.0,0.0,26943224.0,4277662
14,15,0,0,0,-0.0,0.0,1818827.0,-0.0,0.0,22130964.0,-0.0,0.0,26943224.0,4277662
15,16,9999227,0,0,955237.0,0.0,10862817.0,3322425.0,0.0,18808539.0,-0.0,0.0,26943224.0,4277662
16,17,0,0,0,-0.0,0.0,10862817.0,-0.0,0.0,18808539.0,40993.0,0.0,26902231.0,4277662
17,18,0,0,0,-0.0,0.0,10862817.0,0.0,0.0,18808539.0,-0.0,0.0,26902231.0,4277662
18,19,0,0,0,-0.0,0.0,10862817.0,1.0,0.0,18808538.0,-0.0,0.0,26902231.0,4277662
19,20,0,0,9998873,0.0,0.0,10862817.0,-0.0,0.0,18808538.0,-0.0,0.0,36901104.0,4277662
20,21,0,0,9998594,-0.0,0.0,10862817.0,-0.0,0.0,18808538.0,1.0,0.0,46899697.0,4277662
21,22,0,0,9996640,-0.0,0.0,10862817.0,1531303.0,0.0,17277235.0,2746358.0,0.0,54149979.0,4277662
22,23,0,10001259,0,-0.0,3322426.0,7540391.0,-0.0,0.0,27278494.0,955236.0,0.0,53194743.0,4277662
23,24,0,0,0,-0.0,584793.0,6955598.0,-0.0,0.0,27278494.0,3692869.0,0.0,49501874.0,4277662
24,25,0,0,0,-0.0,-0.0,6955598.0,-0.0,0.0,27278494.0,4277662.0,0.0,45224212.0,4277662
25,26,0,0,0,-0.0,1450555.0,5505043.0,2827107.0,0.0,24451387.0,-0.0,0.0,45224212.0,4277662
26,27,0,0,0,-0.0,4277662.0,1227381.0,-0.0,0.0,24451387.0,-0.0,0.0,45224212.0,4277662
27,28,0,0,0,-0.0,1227381.0,0.0,-0.0,0.0,24451387.0,1470317.0,0.0,43753895.0,4277662
28,29,0,0,10000325,-0.0,-0.0,0.0,2311885.0,0.0,22139502.0,1965777.0,0.0,51788443.0,4277662
29,30,10000181,0,0,-0.0,3322426.0,6677755.0,-0.0,0.0,22139502.0,955236.0,0.0,50833207.0,4277662
30,31,0,0,0,-0.0,1812846.0,4864909.0,-0.0,1979685.0,20159817.0,485129.0,0.0,50348078.0,4277662
31,32,0,0,0,-0.0,-0.0,4864909.0,1816008.0,2461654.0,15882155.0,-0.0,0.0,50348078.0,4277662
32,33,9998750,0,0,-0.0,0.0,14863659.0,4277662.0,-0.0,11604493.0,-0.0,0.0,50348078.0,4277662
33,34,0,0,0,-0.0,2183731.0,12679928.0,2093931.0,-0.0,9510562.0,-0.0,0.0,50348078.0,4277662
34,35,0,0,9998832,-0.0,-0.0,12679928.0,-0.0,-0.0,9510562.0,4277662.0,0.0,56069248.0,4277662
35,36,0,0,0,-0.0,-0.0,12679928.0,-0.0,1.0,9510561.0,4277661.0,0.0,51791587.0,4277662
36,37,0,0,9994369,2367188.0,955237.0,9357503.0,1.0,955236.0,8555324.0,-0.0,0.0,61785956.0,4277662
37,38,0,0,0,-0.0,-0.0,9357503.0,1812847.0,2464815.0,4277662.0,-0.0,0.0,61785956.0,4277662
38,39,10005752,0,0,-0.0,-0.0,19363255.0,4277662.0,0.0,-0.0,-0.0,0.0,61785956.0,4277662
39,40,0,9999583,0,-0.0,-0.0,19363255.0,3645110.0,-0.0,6354473.0,632552.0,0.0,61153404.0,4277662
40,41,0,0,0,-0.0,0.0,19363255.0,-0.0,-0.0,6354473.0,4277662.0,0.0,56875742.0,4277662
41,42,0,0,0,-0.0,-0.0,19363255.0,-0.0,-0.0,6354473.0,4277662.0,0.0,52598080.0,4277662
42,43,0,0,0,-0.0,-0.0,19363255.0,1531303.0,-0.0,4823170.0,2746359.0,0.0,49851721.0,4277662
43,44,0,0,0,-0.0,-0.0,19363255.0,1.0,3322425.0,1500744.0,955236.0,0.0,48896485.0,4277662
44,45,0,0,0,1071485.0,-0.0,18291770.0,-0.0,-0.0,1500744.0,3206177.0,0.0,45690308.0,4277662
45,46,0,9998284,0,-0.0,-0.0,18291770.0,551071.0,0.0,10947957.0,3726591.0,0.0,41963717.0,4277662
46,47,0,0,0,-0.0,-0.0,18291770.0,4277661.0,1.0,6670295.0,-0.0,0.0,41963717.0,4277662
47,48,0,0,0,4277662.0,-0.0,14014108.0,-0.0,-0.0,6670295.0,0.0,0.0,41963717.0,4277662
48,49,0,0,0,4101755.0,-0.0,9912353.0,-0.0,-0.0,6670295.0,175907.0,0.0,41787810.0,4277662
49,50,0,0,10000426,2746359.0,-0.0,7165994.0,-0.0,1531303.0,5138992.0,-0.0,0.0,51788236.0,4277662
50,51,0,0,0,4277661.0,-0.0,2888333.0,-0.0,-0.0,5138992.0,1.0,0.0,51788235.0,4277662
51,52,0,0,0,-0.0,-0.0,2888333.0,-0.0,-0.0,5138992.0,4277662.0,0.0,47510573.0,4277662
52,53,0,0,0,-0.0,-0.0,2888333.0,-0.0,-0.0,5138992.0,4277662.0,0.0,43232911.0,4277662
53,54,0,0,0,-0.0,-0.0,2888333.0,-0.0,2827107.0,2311885.0,1450555.0,0.0,41782356.0,4277662
54,55,0,0,0,-0.0,-0.0,2888333.0,-0.0,-0.0,2311885.0,4277662.0,0.0,37504694.0,4277662
55,56,0,0,0,-0.0,-0.0,2888333.0,-0.0,-0.0,2311885.0,4277662.0,0.0,33227032.0,4277662
56,57,0,0,0,521145.0,-0.0,2367188.0,-0.0,2311885.0,-0.0,1444632.0,0.0,31782400.0,4277662
57,58,0,0,0,-0.0,2367188.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,31782399.0,4277662
58,59,0,10000450,0,0.0,-0.0,0.0,-0.0,-0.0,10000450.0,4277662.0,0.0,27504737.0,4277662
59,60,0,0,0,-0.0,-0.0,0.0,-0.0,1816008.0,8184442.0,2283774.0,0.0,25220963.0,4277662
60,61,0,0,0,-0.0,-0.0,0.0,-0.0,4277662.0,3906780.0,-0.0,0.0,25220963.0,4277662
61,62,0,0,0,-0.0,-0.0,0.0,-0.0,2093931.0,1812849.0,2183731.0,0.0,23037232.0,4277662
62,63,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,1812849.0,4277662.0,0.0,18759570.0,4277662
63,64,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,1812849.0,1748526.0,0.0,17011044.0,4277662
64,65,9994878,0,0,4277660.0,-0.0,5717218.0,1.0,1.0,1812847.0,-0.0,0.0,17011044.0,4277662
65,66,9996319,0,0,1239796.0,1071485.0,13402256.0,-0.0,1812847.0,-0.0,-0.0,0.0,17011044.0,4277662
66,67,0,10005147,0,-0.0,-0.0,13402256.0,-0.0,4277662.0,5727485.0,-0.0,0.0,17011044.0,4277662
67,68,10005434,0,0,-0.0,-0.0,23407690.0,-0.0,3645110.0,2082375.0,-0.0,0.0,17011044.0,4277662
68,69,0,0,0,-0.0,4277662.0,19130028.0,-0.0,-0.0,2082375.0,-0.0,0.0,17011044.0,4277662
69,70,0,0,0,-0.0,4101755.0,15028273.0,-0.0,-0.0,2082375.0,-0.0,0.0,17011044.0,4277662
70,71,0,0,0,-0.0,2746359.0,12281914.0,-0.0,1531303.0,551072.0,-0.0,0.0,17011044.0,4277662
71,72,0,0,0,-0.0,4277661.0,8004253.0,-0.0,1.0,551071.0,-0.0,0.0,17011044.0,4277662
72,73,0,0,10001036,4277662.0,-0.0,3726591.0,-0.0,-0.0,551071.0,-0.0,0.0,27012080.0,4277662
73,74,0,0,0,3726590.0,-0.0,1.0,-0.0,551071.0,0.0,-0.0,0.0,27012080.0,4277662
