;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;0;0;28333464;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1;2;0;0;0;28333464;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2;3;0;0;0;28333464;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3;4;10000163;0;0;28333464;10000163,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
4;5;9993294;0;0;28333464;9993293,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
5;6;0;0;0;28333464;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
6;7;10001603;0;0;28333464;5003139,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
7;8;0;0;0;28333464;0,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
8;9;0;0;0;28333464;0,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
9;10;0;0;0;28333464;0,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
10;11;0;10004420;0;28333464;0,0;0,0;4998465,0;10004420,0;0,0;0,0;0,0;0,0;0,0
11;12;0;0;0;28333464;0,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
12;13;9998919;10000960;0;28333464;10002859,0;0,0;4994525,0;10000960,0;0,0;0,0;0,0;0,0;0,0
13;14;0;0;0;28333464;0,0;0,0;4994525,0;0,0;0,0;0,0;0,0;0,0;0,0
14;15;0;0;0;28333464;0,0;0,0;4994525,0;0,0;0,0;0,0;0,0;0,0;0,0
15;16;0;0;0;28333464;0,0;0,0;4994525,0;0,0;0,0;0,0;0,0;0,0;0,0
16;17;0;0;0;28333464;0,0;0,0;4994525,0;0,0;0,0;0,0;0,0;0,0;0,0
17;18;0;0;0;28333464;0,0;0,0;4994525,0;0,0;0,0;0,0;0,0;0,0;0,0
18;19;9999377;0;0;28333464;0,0;0,0;14993902,0;0,0;0,0;0,0;0,0;0,0;0,0
19;20;0;0;0;28333464;0,0;0,0;14993902,0;0,0;0,0;0,0;0,0;0,0;0,0
