,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
2,3,0,9999945,9996298,0.0,0.0,0.0,224117.0,0.0,9775828.0,9996298.0,0.0,0.0,10221984
3,4,9991075,0,0,223179.0,0.0,9767896.0,9775828.0,0.0,0.0,0.0,0.0,0.0,10221984
4,5,0,0,0,9767896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
5,6,0,10005772,0,0.0,0.0,0.0,10005772.0,0.0,0.0,0.0,0.0,0.0,10221984
6,7,0,0,9999803,0.0,0.0,0.0,0.0,0.0,0.0,9999803.0,0.0,0.0,10221984
7,8,9995887,0,0,9995887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
8,9,0,10001912,0,0.0,0.0,0.0,10001911.0,0.0,1.0,0.0,0.0,0.0,10221984
9,10,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10221984
10,11,0,0,9997275,0.0,0.0,0.0,0.0,0.0,1.0,2606.0,0.0,9994669.0,10221984
11,12,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9994669.0,10221984
12,13,0,0,9997126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19991795.0,10221984
13,14,10000072,0,0,10000072.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19991795.0,10221984
14,15,9997955,10002827,10005347,5005958.0,0.0,4991997.0,4991587.0,0.0,5011241.0,0.0,0.0,29997142.0,10221984
15,16,0,0,9998597,0.0,0.0,4991997.0,0.0,0.0,5011241.0,0.0,0.0,39995739.0,10221984
16,17,0,0,0,0.0,0.0,4991997.0,0.0,0.0,5011241.0,0.0,0.0,39995739.0,10221984
17,18,10000192,0,0,0.0,0.0,14992189.0,220476.0,0.0,4790765.0,0.0,0.0,39995739.0,10221984
18,19,9996624,0,0,0.0,0.0,24988813.0,4790764.0,0.0,1.0,0.0,0.0,39995739.0,10221984
19,20,10004182,0,0,0.0,0.0,34992995.0,0.0,0.0,1.0,0.0,0.0,39995739.0,10221984
20,21,0,0,0,0.0,0.0,34992995.0,0.0,0.0,1.0,0.0,0.0,39995739.0,10221984
21,22,0,10000898,0,0.0,0.0,34992995.0,4994052.0,0.0,5006847.0,0.0,0.0,39995739.0,10221984
22,23,0,0,0,0.0,0.0,34992995.0,0.0,0.0,5006847.0,0.0,0.0,39995739.0,10221984
23,24,0,0,0,0.0,0.0,34992995.0,0.0,0.0,5006847.0,0.0,0.0,39995739.0,10221984
24,25,0,0,0,0.0,223179.0,34769816.0,0.0,0.0,5006847.0,9998805.0,0.0,29996934.0,10221984
25,26,0,0,0,0.0,9767896.0,25001920.0,0.0,0.0,5006847.0,0.0,0.0,29996934.0,10221984
26,27,0,0,0,0.0,0.0,25001920.0,0.0,0.0,5006847.0,0.0,0.0,29996934.0,10221984
27,28,0,9995735,0,0.0,0.0,25001920.0,0.0,0.0,15002582.0,10000651.0,0.0,19996283.0,10221984
28,29,0,0,0,0.0,9995887.0,15006033.0,0.0,0.0,15002582.0,0.0,0.0,19996283.0,10221984
29,30,0,0,0,0.0,0.0,15006033.0,0.0,0.0,15002582.0,0.0,0.0,19996283.0,10221984
30,31,0,0,9995231,0.0,0.0,15006033.0,0.0,224117.0,14778465.0,9997867.0,0.0,19993647.0,10221984
31,32,0,9996279,0,0.0,0.0,15006033.0,0.0,9775828.0,14998916.0,1.0,0.0,19993646.0,10221984
32,33,0,0,9999410,0.0,0.0,15006033.0,0.0,0.0,14998916.0,9998785.0,0.0,19994271.0,10221984
33,34,0,0,0,0.0,0.0,15006033.0,0.0,10005772.0,4993144.0,0.0,0.0,19994271.0,10221984
34,35,0,10000355,0,0.0,10000072.0,5005961.0,1.0,0.0,14993498.0,0.0,0.0,19994271.0,10221984
35,36,0,0,9998447,0.0,5005958.0,3.0,0.0,0.0,14993498.0,0.0,0.0,29992718.0,10221984
36,37,0,0,0,0.0,0.0,3.0,0.0,10001911.0,4991587.0,0.0,0.0,29992718.0,10221984
37,38,0,0,0,0.0,0.0,3.0,0.0,0.0,4991587.0,9999771.0,0.0,19992947.0,10221984
38,39,0,0,0,0.0,0.0,3.0,0.0,0.0,4991587.0,0.0,0.0,19992947.0,10221984
39,40,0,0,0,0.0,0.0,3.0,0.0,0.0,4991587.0,219363.0,0.0,19773584.0,10221984
40,41,0,0,0,0.0,0.0,3.0,0.0,0.0,4991587.0,9782292.0,0.0,9991292.0,10221984
41,42,0,0,10001106,0.0,0.0,3.0,0.0,0.0,4991587.0,0.0,0.0,19992398.0,10221984
42,43,0,0,9995970,2.0,0.0,1.0,0.0,4991587.0,0.0,1.0,0.0,29988367.0,10221984
43,44,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29988367.0,10221984
44,45,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29988367.0,10221984
45,46,10001508,10005292,0,10001506.0,0.0,3.0,0.0,220476.0,9784816.0,0.0,0.0,29988367.0,10221984
46,47,0,0,0,0.0,0.0,3.0,0.0,4790764.0,4994052.0,0.0,0.0,29988367.0,10221984
47,48,0,0,0,0.0,0.0,3.0,0.0,0.0,4994052.0,0.0,0.0,29988367.0,10221984
48,49,0,0,0,0.0,0.0,3.0,0.0,0.0,4994052.0,9995482.0,0.0,19992885.0,10221984
49,50,0,0,0,0.0,0.0,3.0,0.0,4994052.0,0.0,0.0,0.0,19992885.0,10221984
50,51,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19992885.0,10221984
51,52,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19992885.0,10221984
52,53,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,10001301.0,0.0,9991584.0,10221984
53,54,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9991584.0,10221984
54,55,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9991584.0,10221984
55,56,10006582,0,0,10006582.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9991584.0,10221984
56,57,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,9991584.0,0.0,0.0,10221984
57,58,9995451,0,0,224678.0,0.0,9770776.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
58,59,0,0,0,9765576.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
59,60,0,9996186,0,0.0,0.0,5200.0,9995374.0,0.0,812.0,0.0,0.0,0.0,10221984
60,61,0,9999661,0,0.0,0.0,5200.0,0.0,0.0,10000473.0,0.0,0.0,0.0,10221984
61,62,0,0,9997000,1.0,0.0,5199.0,0.0,0.0,10000473.0,9996999.0,0.0,1.0,10221984
62,63,10002461,0,10001395,0.0,0.0,10007660.0,0.0,1.0,10000472.0,4484.0,0.0,9996912.0,10221984
63,64,9993791,0,0,0.0,2.0,20001449.0,10000472.0,0.0,0.0,0.0,0.0,9996912.0,10221984
64,65,0,0,9999633,0.0,0.0,20001449.0,0.0,0.0,0.0,0.0,0.0,19996545.0,10221984
65,66,0,0,0,0.0,0.0,20001449.0,0.0,0.0,0.0,0.0,0.0,19996545.0,10221984
66,67,9996897,0,0,0.0,10001506.0,19996840.0,0.0,0.0,0.0,0.0,0.0,19996545.0,10221984
67,68,0,0,0,0.0,0.0,19996840.0,0.0,0.0,0.0,0.0,0.0,19996545.0,10221984
68,69,0,0,0,0.0,0.0,19996840.0,0.0,0.0,0.0,9999792.0,0.0,9996753.0,10221984
69,70,0,0,0,0.0,0.0,19996840.0,0.0,0.0,0.0,0.0,0.0,9996753.0,10221984
70,71,0,0,0,0.0,0.0,19996840.0,0.0,0.0,0.0,0.0,0.0,9996753.0,10221984
71,72,0,9996711,10003595,0.0,0.0,19996840.0,9996711.0,0.0,0.0,1.0,0.0,20000347.0,10221984
72,73,0,0,0,0.0,0.0,19996840.0,0.0,0.0,0.0,0.0,0.0,20000347.0,10221984
73,74,0,0,0,0.0,0.0,19996840.0,0.0,0.0,0.0,10000455.0,0.0,9999892.0,10221984
74,75,0,0,0,0.0,0.0,19996840.0,0.0,0.0,0.0,0.0,0.0,9999892.0,10221984
75,76,0,0,10001302,0.0,0.0,19996840.0,0.0,0.0,0.0,0.0,0.0,20001194.0,10221984
76,77,0,0,0,0.0,10006582.0,9990258.0,0.0,0.0,0.0,0.0,0.0,20001194.0,10221984
77,78,0,0,0,0.0,0.0,9990258.0,0.0,0.0,0.0,0.0,0.0,20001194.0,10221984
78,79,0,10000702,0,1.0,224678.0,9765579.0,9997305.0,0.0,3397.0,0.0,0.0,20001194.0,10221984
79,80,0,0,0,0.0,9765576.0,3.0,3397.0,0.0,0.0,0.0,0.0,20001194.0,10221984
80,81,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,225686.0,9996298.0,9779210.0,10221984
81,82,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,9776468.0,0.0,2742.0,10221984
82,83,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2742.0,10221984
83,84,0,0,9995051,0.0,0.0,2.0,0.0,0.0,0.0,9997793.0,0.0,0.0,10221984
84,85,0,10002408,10006847,0.0,0.0,2.0,7034.0,0.0,9995374.0,7043.0,9999803.0,1.0,10221984
85,86,10002014,0,10000130,224678.0,0.0,9777338.0,0.0,0.0,9995374.0,9997306.0,0.0,2825.0,10221984
86,87,0,0,0,9777336.0,0.0,2.0,0.0,0.0,9995374.0,0.0,0.0,2825.0,10221984
87,88,0,0,0,0.0,0.0,2.0,0.0,9995374.0,0.0,0.0,0.0,2825.0,10221984
88,89,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2606.0,219.0,10221984
89,90,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,219.0,0.0,0.0,10221984
90,91,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
91,92,0,10001868,0,0.0,0.0,1.0,0.0,10000472.0,1396.0,0.0,0.0,0.0,10221984
92,93,0,0,10000700,0.0,0.0,1.0,0.0,0.0,1396.0,10000699.0,0.0,1.0,10221984
93,94,0,0,0,0.0,0.0,1.0,0.0,0.0,1396.0,1.0,0.0,0.0,10221984
94,95,0,10005519,0,0.0,0.0,1.0,0.0,0.0,10006915.0,0.0,0.0,0.0,10221984
95,96,0,0,10001827,0.0,0.0,1.0,0.0,0.0,10006915.0,10001827.0,0.0,0.0,10221984
96,97,0,0,0,0.0,0.0,1.0,0.0,0.0,10006915.0,0.0,0.0,0.0,10221984
97,98,0,0,0,1.0,0.0,0.0,0.0,0.0,10006915.0,0.0,0.0,0.0,10221984
98,99,0,0,0,0.0,0.0,0.0,0.0,0.0,10006915.0,0.0,0.0,0.0,10221984
99,100,9998057,10005015,0,225272.0,1.0,9772784.0,0.0,9996711.0,10015219.0,0.0,0.0,0.0,10221984
100,101,0,0,9999979,222005.0,0.0,9550779.0,0.0,0.0,10015219.0,9999979.0,0.0,0.0,10221984
101,102,10006509,0,0,9562573.0,0.0,9994715.0,0.0,0.0,10015219.0,0.0,0.0,0.0,10221984
102,103,0,0,9998806,0.0,0.0,9994715.0,0.0,0.0,10015219.0,0.0,9998805.0,1.0,10221984
103,104,10002272,0,0,10002922.0,0.0,9994065.0,0.0,0.0,10015219.0,0.0,0.0,1.0,10221984
104,105,0,10000682,0,0.0,0.0,9994065.0,0.0,0.0,20015901.0,0.0,0.0,1.0,10221984
105,106,0,0,10000651,0.0,0.0,9994065.0,0.0,0.0,20015901.0,0.0,10000651.0,1.0,10221984
106,107,0,0,0,0.0,224678.0,9769387.0,0.0,9997305.0,10018596.0,0.0,0.0,1.0,10221984
107,108,10002114,0,0,0.0,9777336.0,9994165.0,0.0,3397.0,10015199.0,0.0,0.0,1.0,10221984
108,109,0,0,9997867,0.0,0.0,9994165.0,0.0,0.0,10015199.0,0.0,9997867.0,1.0,10221984
109,110,0,0,0,0.0,0.0,9994165.0,0.0,0.0,10015199.0,0.0,1.0,0.0,10221984
110,111,0,0,9998785,0.0,1.0,9994164.0,0.0,0.0,10015199.0,0.0,9998785.0,0.0,10221984
111,112,0,0,0,0.0,0.0,9994164.0,0.0,0.0,10015199.0,0.0,0.0,0.0,10221984
112,113,10004755,0,0,10001019.0,0.0,9997900.0,0.0,7034.0,10008165.0,0.0,0.0,0.0,10221984
113,114,0,0,0,0.0,0.0,9997900.0,0.0,0.0,10008165.0,0.0,0.0,0.0,10221984
114,115,10000053,0,0,0.0,0.0,19997953.0,0.0,0.0,10008165.0,0.0,0.0,0.0,10221984
115,116,0,0,9999772,0.0,0.0,19997953.0,0.0,0.0,10008165.0,0.0,9999771.0,1.0,10221984
116,117,0,0,0,0.0,0.0,19997953.0,0.0,0.0,10008165.0,0.0,0.0,1.0,10221984
117,118,10000317,9995862,10001655,10002621.0,0.0,19995649.0,0.0,0.0,20004027.0,0.0,219363.0,9782293.0,10221984
118,119,0,0,0,0.0,1.0,19995648.0,0.0,0.0,20004027.0,0.0,9782292.0,1.0,10221984
119,120,0,0,0,0.0,0.0,19995648.0,0.0,0.0,20004027.0,0.0,0.0,1.0,10221984
120,121,0,0,0,0.0,225272.0,19770376.0,0.0,0.0,20004027.0,0.0,1.0,0.0,10221984
121,122,0,0,0,9985798.0,222005.0,9562573.0,0.0,0.0,20004027.0,0.0,0.0,0.0,10221984
122,123,0,0,0,0.0,9562573.0,0.0,0.0,0.0,20004027.0,0.0,0.0,0.0,10221984
123,124,0,0,0,0.0,0.0,0.0,0.0,0.0,20004027.0,0.0,0.0,0.0,10221984
124,125,10002922,0,0,0.0,10002922.0,0.0,0.0,0.0,20004027.0,0.0,0.0,0.0,10221984
125,126,0,0,0,0.0,0.0,0.0,0.0,0.0,20004027.0,0.0,0.0,0.0,10221984
126,127,0,0,9995483,0.0,0.0,0.0,0.0,0.0,20004027.0,0.0,9995482.0,1.0,10221984
127,128,0,0,0,0.0,0.0,0.0,0.0,0.0,20004027.0,0.0,0.0,1.0,10221984
128,129,0,0,0,0.0,0.0,0.0,0.0,0.0,20004027.0,0.0,0.0,1.0,10221984
129,130,0,0,0,0.0,0.0,0.0,0.0,0.0,20004027.0,0.0,0.0,1.0,10221984
130,131,0,0,10001301,0.0,0.0,0.0,0.0,0.0,20004027.0,0.0,10001301.0,1.0,10221984
131,132,0,0,0,0.0,0.0,0.0,0.0,0.0,20004027.0,0.0,0.0,1.0,10221984
132,133,0,0,0,0.0,0.0,0.0,0.0,0.0,20004027.0,0.0,0.0,1.0,10221984
133,134,10001021,0,0,1.0,10001019.0,1.0,0.0,0.0,20004027.0,0.0,0.0,1.0,10221984
134,135,0,0,9995525,0.0,0.0,1.0,0.0,0.0,20004027.0,0.0,9991584.0,3942.0,10221984
135,136,0,0,0,1.0,0.0,0.0,0.0,0.0,20004027.0,0.0,0.0,3942.0,10221984
136,137,0,0,0,0.0,0.0,0.0,0.0,0.0,20004027.0,0.0,0.0,3942.0,10221984
137,138,0,0,0,0.0,0.0,0.0,0.0,0.0,20004027.0,0.0,0.0,3942.0,10221984
138,139,10002621,0,9997542,0.0,10002621.0,0.0,0.0,0.0,20004027.0,0.0,0.0,10001484.0,10221984
139,140,0,9995265,0,0.0,0.0,0.0,0.0,0.0,29999292.0,0.0,9996999.0,4485.0,10221984
140,141,0,0,0,0.0,0.0,0.0,10002351.0,0.0,19996941.0,0.0,4484.0,1.0,10221984
141,142,0,0,0,0.0,0.0,0.0,0.0,0.0,19996941.0,0.0,0.0,1.0,10221984
142,143,9990225,0,0,0.0,9985798.0,4427.0,221285.0,0.0,19775656.0,0.0,0.0,1.0,10221984
143,144,0,0,0,0.0,0.0,4427.0,9775381.0,0.0,10000275.0,0.0,0.0,1.0,10221984
144,145,9995365,0,0,0.0,0.0,9999792.0,9998388.0,0.0,1887.0,0.0,0.0,1.0,10221984
145,146,0,0,0,0.0,0.0,9999792.0,0.0,0.0,1887.0,0.0,0.0,1.0,10221984
146,147,0,0,9999792,0.0,0.0,9999792.0,0.0,0.0,1887.0,0.0,9999792.0,1.0,10221984
147,148,0,0,0,0.0,0.0,9999792.0,1887.0,0.0,0.0,0.0,0.0,1.0,10221984
148,149,0,9996497,0,0.0,0.0,9999792.0,9996497.0,0.0,0.0,0.0,0.0,1.0,10221984
149,150,0,0,0,0.0,0.0,9999792.0,0.0,0.0,0.0,0.0,1.0,0.0,10221984
150,151,0,0,0,0.0,0.0,9999792.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
151,152,0,0,10000455,0.0,0.0,9999792.0,0.0,0.0,0.0,0.0,10000455.0,0.0,10221984
152,153,0,0,0,0.0,0.0,9999792.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
153,154,0,0,0,0.0,0.0,9999792.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
154,155,0,0,0,0.0,1.0,9999791.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
155,156,0,0,0,0.0,0.0,9999791.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
156,157,0,0,0,9999790.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
157,158,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221984
158,159,0,0,10002155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225686.0,9776469.0,10221984
159,160,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9776468.0,1.0,10221984
160,161,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10221984
161,162,0,0,10001077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9997793.0,3285.0,10221984
162,163,0,0,10001065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.0,9997307.0,10221984
163,164,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9997306.0,1.0,10221984
164,165,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10221984
165,166,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10221984
166,167,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10221984
167,168,0,0,10001996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,10001778.0,10221984
168,169,0,10002351,0,0.0,0.0,0.0,0.0,10002351.0,0.0,0.0,0.0,10001778.0,10221984
169,170,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001778.0,10221984
170,171,0,9996666,0,0.0,0.0,0.0,0.0,221285.0,9775381.0,0.0,10000699.0,1079.0,10221984
171,172,0,0,0,0.0,0.0,0.0,0.0,9775381.0,0.0,0.0,1.0,1078.0,10221984
172,173,0,9998388,0,0.0,0.0,0.0,0.0,9998388.0,0.0,0.0,0.0,1078.0,10221984
173,174,0,0,10003621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001827.0,2872.0,10221984
