,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,0,0,9997545,0.0,0.0,0.0,0.0,0.0,0.0,8555488.0,0.0,1442057.0,8555488
1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1442057.0,0.0,0.0,8555488
2,3,0,0,9999409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999409.0,8555488
3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999409.0,8555488
4,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999409.0,8555488
5,6,0,10001679,0,0.0,0.0,0.0,3565158.0,0.0,6436521.0,0.0,0.0,9999409.0,8555488
6,7,0,0,0,0.0,0.0,0.0,0.0,0.0,6436521.0,0.0,0.0,9999409.0,8555488
7,8,0,0,0,0.0,0.0,0.0,3549052.0,0.0,2887469.0,3560000.0,0.0,6439409.0,8555488
8,9,0,9999268,0,0.0,0.0,0.0,2115043.0,0.0,10771694.0,6439409.0,0.0,0.0,8555488
9,10,0,0,0,0.0,0.0,0.0,8555488.0,0.0,2216206.0,0.0,0.0,0.0,8555488
10,11,0,10003072,0,0.0,0.0,0.0,8555488.0,0.0,3663790.0,0.0,0.0,0.0,8555488
11,12,0,0,0,0.0,0.0,0.0,0.0,0.0,3663790.0,0.0,0.0,0.0,8555488
12,13,0,0,10003578,0.0,0.0,0.0,3663790.0,0.0,0.0,0.0,0.0,10003578.0,8555488
13,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10003578.0,8555488
14,15,10001895,0,0,5006436.0,0.0,4995459.0,0.0,0.0,0.0,3549052.0,0.0,6454526.0,8555488
15,16,0,9996986,10002346,4991107.0,0.0,4352.0,3564380.0,0.0,6432606.0,0.0,0.0,16456872.0,8555488
16,17,0,0,0,0.0,0.0,4352.0,0.0,0.0,6432606.0,0.0,0.0,16456872.0,8555488
17,18,0,9997597,0,0.0,0.0,4352.0,8555488.0,0.0,7874715.0,0.0,0.0,16456872.0,8555488
18,19,10000501,0,0,5004696.0,0.0,5000157.0,1443092.0,0.0,6431623.0,0.0,0.0,16456872.0,8555488
19,20,0,9999824,0,0.0,0.0,5000157.0,8555488.0,0.0,7875959.0,0.0,0.0,16456872.0,8555488
20,21,0,0,9998046,1438410.0,0.0,3561747.0,7117078.0,0.0,758881.0,0.0,0.0,26454918.0,8555488
21,22,9998377,0,0,8555487.0,0.0,5004637.0,1.0,0.0,758880.0,0.0,0.0,26454918.0,8555488
22,23,0,0,0,0.0,0.0,5004637.0,758880.0,0.0,0.0,0.0,0.0,26454918.0,8555488
23,24,0,0,0,0.0,0.0,5004637.0,0.0,0.0,0.0,7835955.0,0.0,18618963.0,8555488
24,25,0,0,0,0.0,0.0,5004637.0,0.0,0.0,0.0,3612714.0,0.0,15006249.0,8555488
25,26,0,0,0,0.0,0.0,5004637.0,0.0,0.0,0.0,0.0,0.0,15006249.0,8555488
26,27,9997604,0,0,0.0,0.0,15002241.0,0.0,0.0,0.0,0.0,0.0,15006249.0,8555488
27,28,0,0,0,0.0,0.0,15002241.0,0.0,0.0,0.0,8555488.0,0.0,6450761.0,8555488
28,29,0,0,10001317,1.0,0.0,15002240.0,0.0,0.0,0.0,1441640.0,0.0,15010438.0,8555488
29,30,0,0,0,0.0,0.0,15002240.0,0.0,0.0,0.0,0.0,0.0,15010438.0,8555488
30,31,0,0,0,0.0,0.0,15002240.0,0.0,0.0,0.0,0.0,0.0,15010438.0,8555488
31,32,0,10002007,0,0.0,0.0,15002240.0,6436849.0,0.0,3565158.0,0.0,0.0,15010438.0,8555488
32,33,0,0,0,0.0,0.0,15002240.0,0.0,0.0,3565158.0,0.0,0.0,15010438.0,8555488
33,34,0,0,0,0.0,0.0,15002240.0,0.0,3565158.0,0.0,0.0,0.0,15010438.0,8555488
34,35,0,0,0,0.0,0.0,15002240.0,0.0,0.0,0.0,8555488.0,0.0,6454950.0,8555488
35,36,0,10000725,0,0.0,5006436.0,9995804.0,0.0,3549052.0,6451673.0,0.0,0.0,6454950.0,8555488
36,37,0,10002628,0,0.0,4991107.0,5004697.0,3244.0,2115043.0,14336014.0,1446094.0,0.0,5008856.0,8555488
37,38,0,10003132,0,0.0,0.0,5004697.0,0.0,8555488.0,15783658.0,0.0,0.0,5008856.0,8555488
38,39,0,0,0,0.0,0.0,5004697.0,0.0,8555488.0,7228170.0,0.0,0.0,5008856.0,8555488
39,40,0,0,0,0.0,5004696.0,1.0,0.0,0.0,7228170.0,3550792.0,0.0,1458064.0,8555488
40,41,0,0,0,1.0,0.0,0.0,0.0,3663790.0,3564380.0,1458064.0,0.0,0.0,8555488
41,42,9995977,0,0,0.0,1438410.0,8557567.0,0.0,0.0,3564380.0,0.0,0.0,0.0,8555488
42,43,0,0,0,0.0,8555487.0,2080.0,0.0,0.0,3564380.0,0.0,0.0,0.0,8555488
43,44,0,0,9998738,2077.0,0.0,3.0,0.0,3564380.0,0.0,4987607.0,0.0,5011131.0,8555488
44,45,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5011131.0,8555488
45,46,0,9998580,0,0.0,0.0,3.0,0.0,8555488.0,1443092.0,0.0,0.0,5011131.0,8555488
46,47,0,0,0,0.0,0.0,3.0,0.0,1443092.0,0.0,0.0,0.0,5011131.0,8555488
47,48,0,9999811,0,0.0,0.0,3.0,0.0,8555488.0,1444323.0,0.0,0.0,5011131.0,8555488
48,49,0,10002940,0,0.0,0.0,3.0,0.0,7117078.0,4330185.0,0.0,0.0,5011131.0,8555488
49,50,0,10001296,0,0.0,1.0,2.0,0.0,1.0,14331480.0,0.0,0.0,5011131.0,8555488
50,51,0,0,0,0.0,0.0,2.0,0.0,758880.0,13572600.0,0.0,0.0,5011131.0,8555488
51,52,0,0,0,0.0,0.0,2.0,0.0,0.0,13572600.0,0.0,0.0,5011131.0,8555488
52,53,0,0,0,0.0,0.0,2.0,0.0,0.0,13572600.0,5011131.0,0.0,0.0,8555488
53,54,0,0,0,0.0,0.0,2.0,0.0,0.0,13572600.0,0.0,0.0,0.0,8555488
54,55,0,0,0,0.0,0.0,2.0,5688519.0,0.0,7884081.0,0.0,0.0,0.0,8555488
55,56,0,0,0,0.0,0.0,2.0,1447232.0,0.0,6436849.0,0.0,0.0,0.0,8555488
56,57,0,0,0,1.0,0.0,1.0,0.0,0.0,6436849.0,0.0,0.0,0.0,8555488
57,58,0,0,0,0.0,0.0,1.0,0.0,0.0,6436849.0,0.0,0.0,0.0,8555488
58,59,0,0,0,0.0,0.0,1.0,0.0,0.0,6436849.0,0.0,0.0,0.0,8555488
59,60,0,0,0,0.0,0.0,1.0,0.0,6436849.0,0.0,0.0,0.0,0.0,8555488
60,61,9993902,0,9997582,0.0,0.0,9993903.0,0.0,0.0,0.0,8555488.0,0.0,1442094.0,8555488
61,62,0,0,0,0.0,1.0,9993902.0,0.0,0.0,0.0,1442094.0,0.0,0.0,8555488
62,63,0,0,0,7108255.0,0.0,2885647.0,0.0,0.0,0.0,0.0,0.0,0.0,8555488
63,64,0,0,0,2885647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8555488
64,65,10000948,10000169,0,0.0,2077.0,9998871.0,1.0,3244.0,9996924.0,0.0,0.0,0.0,8555488
65,66,0,0,0,2116079.0,0.0,7882792.0,0.0,0.0,9996924.0,0.0,0.0,0.0,8555488
66,67,0,0,0,7882792.0,0.0,0.0,0.0,0.0,9996924.0,0.0,0.0,0.0,8555488
67,68,0,0,0,0.0,0.0,0.0,0.0,0.0,9996924.0,0.0,0.0,0.0,8555488
68,69,0,0,9998731,0.0,0.0,0.0,0.0,0.0,9996924.0,8555488.0,0.0,1443243.0,8555488
69,70,10003481,0,0,8555487.0,0.0,1447994.0,0.0,0.0,9996924.0,0.0,0.0,1443243.0,8555488
70,71,0,0,0,1447992.0,0.0,2.0,0.0,0.0,9996924.0,1443243.0,0.0,0.0,8555488
71,72,0,0,0,0.0,0.0,2.0,8555488.0,0.0,1441436.0,0.0,0.0,0.0,8555488
72,73,9995148,0,0,0.0,0.0,9995150.0,0.0,0.0,1441436.0,0.0,0.0,0.0,8555488
73,74,0,0,10003957,0.0,0.0,9995150.0,0.0,0.0,1441436.0,8555488.0,0.0,1448469.0,8555488
74,75,0,0,10001104,0.0,0.0,9995150.0,1441436.0,0.0,0.0,6439234.0,0.0,5010339.0,8555488
