,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29699762
1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29699762
2,3,9999369,0,0,9999098.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,29699762
3,4,0,0,0,-0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,29699762
4,5,10006567,0,0,-0.0,0.0,10006838.0,0.0,0.0,0.0,0.0,0.0,0.0,29699762
5,6,0,0,0,10001814.0,0.0,5024.0,0.0,0.0,0.0,0.0,0.0,0.0,29699762
6,7,0,0,0,-0.0,0.0,5024.0,0.0,0.0,0.0,0.0,0.0,0.0,29699762
7,8,0,0,0,-0.0,0.0,5024.0,0.0,0.0,0.0,0.0,0.0,0.0,29699762
8,9,0,0,9999205,-0.0,0.0,5024.0,0.0,0.0,0.0,-0.0,0.0,9999205.0,29699762
9,10,0,0,0,-0.0,0.0,5024.0,0.0,0.0,0.0,-0.0,0.0,9999205.0,29699762
10,11,0,0,0,-0.0,0.0,5024.0,0.0,0.0,0.0,-0.0,0.0,9999205.0,29699762
11,12,0,0,0,-0.0,0.0,5024.0,0.0,0.0,0.0,-0.0,0.0,9999205.0,29699762
12,13,0,0,0,-0.0,0.0,5024.0,0.0,0.0,0.0,-0.0,0.0,9999205.0,29699762
13,14,0,0,0,-0.0,0.0,5024.0,0.0,0.0,0.0,-0.0,0.0,9999205.0,29699762
14,15,9994615,0,0,9999639.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,9999205.0,29699762
15,16,0,0,0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,9999205.0,29699762
16,17,0,9998763,0,-0.0,0.0,0.0,9997830.0,0.0,933.0,-0.0,0.0,9999205.0,29699762
17,18,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,933.0,-0.0,0.0,9999205.0,29699762
18,19,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,933.0,-0.0,0.0,9999205.0,29699762
19,20,10000557,0,0,-0.0,0.0,10000557.0,-0.0,0.0,933.0,-0.0,0.0,9999205.0,29699762
20,21,0,0,0,1459.0,0.0,9999098.0,-0.0,0.0,933.0,-0.0,0.0,9999205.0,29699762
21,22,0,0,0,-0.0,0.0,9999098.0,-0.0,0.0,933.0,-0.0,0.0,9999205.0,29699762
22,23,0,0,0,-0.0,0.0,9999098.0,-0.0,0.0,933.0,-0.0,0.0,9999205.0,29699762
23,24,0,0,0,-0.0,9999098.0,0.0,-0.0,0.0,933.0,-0.0,0.0,9999205.0,29699762
24,25,0,0,0,-0.0,-0.0,-0.0,-0.0,0.0,933.0,-0.0,0.0,9999205.0,29699762
25,26,0,0,10001732,-0.0,-0.0,-0.0,933.0,0.0,0.0,-0.0,0.0,20000937.0,29699762
26,27,10001814,0,10003277,-0.0,10001814.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,30004214.0,29699762
27,28,0,9998582,0,-0.0,-0.0,0.0,9998582.0,0.0,0.0,-0.0,0.0,30004214.0,29699762
28,29,0,0,0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,30004214.0,29699762
29,30,0,0,0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,30004214.0,29699762
30,31,0,0,0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,30004214.0,29699762
31,32,0,0,0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,30004214.0,29699762
32,33,0,0,9994800,-0.0,-0.0,0.0,-0.0,0.0,0.0,10007073.0,0.0,29991941.0,29699762
33,34,0,0,0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,29991941.0,29699762
34,35,0,0,0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,29991941.0,29699762
35,36,9999639,0,0,-0.0,9999639.0,0.0,-0.0,0.0,0.0,-0.0,0.0,29991941.0,29699762
36,37,0,0,0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,29991941.0,29699762
37,38,0,0,0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,29991941.0,29699762
38,39,10000787,0,0,10000787.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,29991941.0,29699762
39,40,0,0,9993630,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,39985571.0,29699762
40,41,0,0,9996078,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,49981649.0,29699762
41,42,10000828,0,0,9999369.0,1459.0,0.0,-0.0,0.0,0.0,-0.0,0.0,49981649.0,29699762
42,43,0,0,0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,49981649.0,29699762
43,44,0,0,9995670,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,59977319.0,29699762
44,45,0,9997830,0,-0.0,-0.0,-0.0,-0.0,9997830.0,0.0,-0.0,0.0,59977319.0,29699762
45,46,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,9999673.0,0.0,49977646.0,29699762
46,47,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,49977646.0,29699762
47,48,9997323,0,0,-0.0,-0.0,9997323.0,-0.0,-0.0,0.0,-0.0,0.0,49977646.0,29699762
48,49,0,0,0,-0.0,-0.0,9997323.0,-0.0,-0.0,0.0,-0.0,0.0,49977646.0,29699762
49,50,0,0,9998303,-0.0,-0.0,9997323.0,-0.0,-0.0,-0.0,-0.0,0.0,59975949.0,29699762
50,51,10003290,0,10004475,-0.0,-0.0,20000613.0,-0.0,-0.0,0.0,-0.0,0.0,69980424.0,29699762
51,52,0,0,0,-0.0,-0.0,20000613.0,-0.0,-0.0,-0.0,-0.0,0.0,69980424.0,29699762
52,53,0,0,0,9989341.0,-0.0,10011272.0,-0.0,-0.0,-0.0,-0.0,0.0,69980424.0,29699762
53,54,9997352,10001175,0,-0.0,-0.0,20008624.0,-0.0,933.0,10000242.0,9995947.0,0.0,59984477.0,29699762
54,55,0,0,0,-0.0,-0.0,20008624.0,-0.0,-0.0,10000242.0,-0.0,0.0,59984477.0,29699762
55,56,9995070,0,0,-0.0,-0.0,30003694.0,-0.0,9998582.0,1660.0,9997703.0,0.0,49986774.0,29699762
56,57,0,0,0,-0.0,-0.0,30003694.0,-0.0,-0.0,1660.0,-0.0,0.0,49986774.0,29699762
57,58,0,0,0,-0.0,-0.0,30003694.0,-0.0,-0.0,1660.0,-0.0,0.0,49986774.0,29699762
58,59,0,9997902,0,-0.0,-0.0,30003694.0,-0.0,-0.0,9999562.0,-0.0,0.0,49986774.0,29699762
59,60,0,0,0,10005519.0,10000787.0,9997388.0,5008905.0,-0.0,4990657.0,-0.0,0.0,49986774.0,29699762
60,61,0,0,0,-0.0,-0.0,9997388.0,-0.0,-0.0,4990657.0,-0.0,0.0,49986774.0,29699762
61,62,9997725,0,0,9995744.0,-0.0,9999369.0,-0.0,-0.0,4990657.0,9997185.0,0.0,39989589.0,29699762
62,63,0,0,0,-0.0,9999369.0,-0.0,-0.0,-0.0,4990657.0,-0.0,0.0,39989589.0,29699762
63,64,0,0,0,-0.0,-0.0,-0.0,4990657.0,-0.0,0.0,-0.0,0.0,39989589.0,29699762
64,65,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,39989589.0,29699762
65,66,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,9998749.0,0.0,29990840.0,29699762
66,67,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,29990840.0,29699762
67,68,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,29990840.0,29699762
68,69,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,29990840.0,29699762
69,70,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9998794.0,0.0,19992046.0,29699762
70,71,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,19992046.0,29699762
71,72,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,19992046.0,29699762
72,73,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10004090.0,0.0,9987956.0,29699762
73,74,9996016,10005451,0,6675.0,9989341.0,0.0,5012973.0,-0.0,4992478.0,-0.0,0.0,9987956.0,29699762
74,75,0,0,0,-0.0,-0.0,-0.0,4992478.0,-0.0,0.0,-0.0,0.0,9987956.0,29699762
75,76,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,9987956.0,29699762
76,77,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,9987956.0,29699762
77,78,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,9987956.0,29699762
78,79,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,9987956.0,29699762
79,80,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,9987956.0,29699762
80,81,10005519,0,0,-0.0,10005519.0,0.0,-0.0,-0.0,-0.0,9987956.0,0.0,0.0,29699762
81,82,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,29699762
82,83,9997232,0,0,-0.0,9995744.0,1488.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,29699762
83,84,9998218,0,0,-0.0,-0.0,9999706.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,29699762
84,85,0,9995781,0,9999706.0,-0.0,-0.0,9995781.0,-0.0,0.0,-0.0,0.0,0.0,29699762
85,86,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,29699762
86,87,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,29699762
87,88,10003753,9999219,0,10003753.0,-0.0,-0.0,4990314.0,5008905.0,0.0,-0.0,-0.0,0.0,29699762
88,89,9999545,0,0,9992381.0,-0.0,7164.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,29699762
89,90,0,0,0,-0.0,-0.0,7164.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,29699762
90,91,0,0,0,-0.0,-0.0,7164.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,29699762
91,92,9998920,10003630,0,-0.0,-0.0,10006084.0,-0.0,4990657.0,5012973.0,-0.0,-0.0,0.0,29699762
92,93,0,0,0,-0.0,-0.0,10006084.0,-0.0,-0.0,5012973.0,-0.0,-0.0,0.0,29699762
93,94,0,0,0,-0.0,-0.0,10006084.0,-0.0,-0.0,5012973.0,-0.0,-0.0,0.0,29699762
94,95,0,0,0,-0.0,6675.0,9999409.0,-0.0,-0.0,5012973.0,-0.0,-0.0,0.0,29699762
95,96,0,0,0,-0.0,-0.0,9999409.0,-0.0,-0.0,5012973.0,-0.0,-0.0,-0.0,29699762
96,97,0,0,0,-0.0,-0.0,9999409.0,-0.0,-0.0,5012973.0,-0.0,-0.0,0.0,29699762
97,98,0,0,0,-0.0,-0.0,9999409.0,-0.0,-0.0,5012973.0,-0.0,-0.0,-0.0,29699762
98,99,0,0,0,-0.0,-0.0,9999409.0,-0.0,-0.0,5012973.0,-0.0,-0.0,0.0,29699762
99,100,0,0,0,-0.0,-0.0,9999409.0,-0.0,-0.0,5012973.0,-0.0,-0.0,-0.0,29699762
100,101,0,0,10003472,-0.0,-0.0,9999409.0,-0.0,-0.0,5012973.0,10003472.0,-0.0,0.0,29699762
101,102,0,0,0,-0.0,-0.0,9999409.0,-0.0,5012973.0,-0.0,-0.0,-0.0,-0.0,29699762
102,103,0,9997064,0,-0.0,-0.0,9999409.0,-0.0,4992478.0,5004586.0,0.0,-0.0,0.0,29699762
103,104,0,0,0,9999409.0,-0.0,-0.0,-0.0,-0.0,5004586.0,0.0,-0.0,-0.0,29699762
104,105,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,5004586.0,0.0,-0.0,0.0,29699762
105,106,10003301,9997586,0,-0.0,9999706.0,3595.0,-0.0,-0.0,15002172.0,0.0,-0.0,-0.0,29699762
106,107,0,9996346,0,2315.0,-0.0,1280.0,-0.0,-0.0,24998518.0,0.0,-0.0,0.0,29699762
107,108,9994972,0,0,-0.0,-0.0,9996252.0,-0.0,-0.0,24998518.0,0.0,-0.0,-0.0,29699762
108,109,9999882,9999283,0,-0.0,10003753.0,9992381.0,-0.0,-0.0,34997801.0,0.0,-0.0,0.0,29699762
109,110,0,0,0,-0.0,9992381.0,-0.0,-0.0,-0.0,34997801.0,0.0,-0.0,-0.0,29699762
110,111,0,0,10007073,-0.0,-0.0,-0.0,-0.0,-0.0,34997801.0,0.0,10007073.0,0.0,29699762
111,112,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,34997801.0,0.0,-0.0,-0.0,29699762
112,113,0,0,0,-0.0,-0.0,-0.0,-0.0,9995781.0,25002020.0,0.0,-0.0,-0.0,29699762
113,114,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,25002020.0,0.0,-0.0,-0.0,29699762
114,115,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,25002020.0,0.0,-0.0,-0.0,29699762
115,116,0,0,0,-0.0,-0.0,-0.0,-0.0,4990314.0,20011706.0,0.0,-0.0,-0.0,29699762
116,117,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,20011706.0,0.0,-0.0,-0.0,29699762
117,118,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,20011706.0,0.0,-0.0,-0.0,29699762
118,119,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,20011706.0,0.0,-0.0,-0.0,29699762
