;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;0;0;18888976;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1;2;0;0;0;18888976;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2;3;0;0;0;18888976;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3;4;10000163;0;0;18888976;10000163,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
4;5;9993294;0;0;18888976;8888237,0;0,0;1105057,0;0,0;0,0;0,0;0,0;0,0;0,0
5;6;0;0;0;18888976;1105055,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0
6;7;10001603;0;0;18888976;5003140,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
7;8;0;0;0;18888976;0,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
8;9;0;0;0;18888976;0,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
9;10;0;0;0;18888976;0,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
10;11;0;10004420;0;18888976;0,0;0,0;4998465,0;10004420,0;0,0;0,0;0,0;0,0;0,0
11;12;0;0;0;18888976;0,0;0,0;4998465,0;0,0;0,0;0,0;0,0;0,0;0,0
12;13;9998919;10000960;0;18888976;10002860,0;0,0;4994524,0;8886116,0;0,0;1114844,0;0,0;0,0;0,0
13;14;0;0;0;18888976;0,0;0,0;4994524,0;1114844,0;0,0;0,0;0,0;0,0;0,0
14;15;0;0;0;18888976;0,0;0,0;4994524,0;0,0;0,0;0,0;0,0;0,0;0,0
15;16;0;0;0;18888976;0,0;0,0;4994524,0;0,0;0,0;0,0;0,0;0,0;0,0
16;17;0;0;0;18888976;0,0;0,0;4994524,0;0,0;0,0;0,0;0,0;0,0;0,0
17;18;0;0;0;18888976;0,0;0,0;4994524,0;0,0;0,0;0,0;0,0;0,0;0,0
18;19;9999377;0;0;18888976;1,0;0,0;14993900,0;0,0;0,0;0,0;0,0;0,0;0,0
19;20;0;0;0;18888976;0,0;0,0;14993900,0;0,0;0,0;0,0;0,0;0,0;0,0
20;21;0;9997344;0;18888976;0,0;0,0;14993900,0;620,0;0,0;9996724,0;0,0;0,0;0,0
21;22;0;9997950;0;18888976;0,0;0,0;14993900,0;0,0;0,0;19994674,0;0,0;0,0;0,0
22;23;10002695;0;10000738;18888976;0,0;0,0;24996595,0;0,0;0,0;19994674,0;0,0;0,0;10000738,0
23;24;0;0;0;18888976;0,0;0,0;24996595,0;0,0;0,0;19994674,0;0,0;0,0;10000738,0
24;25;0;0;0;18888976;0,0;10000163,0;14996432,0;0,0;0,0;19994674,0;0,0;0,0;10000738,0
25;26;0;0;0;18888976;0,0;8888237,0;6108195,0;0,0;0,0;19994674,0;10000738,0;0,0;0,0
26;27;0;0;0;18888976;0,0;1105055,0;5003140,0;0,0;0,0;19994674,0;0,0;0,0;0,0
27;28;0;0;0;18888976;0,0;5003140,0;0,0;0,0;0,0;19994674,0;0,0;0,0;0,0
28;29;0;0;0;18888976;0,0;0,0;0,0;1113602,0;0,0;18881072,0;0,0;0,0;0,0
29;30;0;0;0;18888976;0,0;0,0;0,0;0,0;0,0;18881072,0;0,0;0,0;0,0
30;31;0;0;0;18888976;0,0;0,0;0,0;0,0;0,0;18881072,0;0,0;0,0;0,0
