;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1;2;10001934;0;10004377;15110676;8076,0;0,0;9993858,0;0,0;0,0;0,0;10004376,0;0,0;1,0
2;3;0;0;0;15110676;0,0;0,0;9993858,0;0,0;0,0;0,0;0,0;0,0;1,0
3;4;0;0;0;15110676;9993858,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0
4;5;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
5;6;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
6;7;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
7;8;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
8;9;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
9;10;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
10;11;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
11;12;10003817;0;0;15110676;10003817,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
12;13;0;0;9995135;15110676;0,0;0,0;0,0;0,0;0,0;0,0;9995135,0;0,0;0,0
13;14;0;0;9997868;15110676;0,0;0,0;0,0;0,0;0,0;0,0;9997868,0;0,0;0,0
14;15;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
15;16;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
16;17;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
17;18;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
18;19;0;0;10001091;15110676;0,0;0,0;0,0;0,0;0,0;0,0;5006744,0;0,0;4994347,0
19;20;10002847;0;9997255;15110676;9994771,0;0,0;8076,0;0,0;0,0;0,0;1,0;0,0;14991601,0
20;21;0;0;0;15110676;0,0;0,0;8076,0;0,0;0,0;0,0;0,0;0,0;14991601,0
21;22;0;0;0;15110676;0,0;0,0;8076,0;0,0;0,0;0,0;0,0;0,0;14991601,0
22;23;0;0;0;15110676;0,0;8076,0;0,0;0,0;0,0;0,0;0,0;0,0;14991601,0
23;24;0;0;0;15110676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14991601,0
24;25;10000616;0;10000741;15110676;0,0;9993858,0;6758,0;0,0;0,0;0,0;0,0;0,0;24992342,0
25;26;0;0;0;15110676;0,0;0,0;6758,0;0,0;0,0;0,0;0,0;0,0;24992342,0
26;27;0;0;0;15110676;0,0;0,0;6758,0;0,0;0,0;0,0;0,0;0,0;24992342,0
27;28;0;0;10002973;15110676;0,0;0,0;6758,0;0,0;0,0;0,0;10000484,0;0,0;24994831,0
