;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;0;0;17999680;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1;2;0;10004377;0;17999680;0,0;0,0;0,0;10002282,0;0,0;2095,0;0,0;0,0;0,0
2;3;0;0;0;17999680;0,0;0,0;0,0;0,0;0,0;2095,0;0,0;0,0;0,0
3;4;0;0;10000163;17999680;0,0;0,0;0,0;0,0;0,0;2095,0;0,0;0,0;10000163,0
4;5;0;0;9993294;17999680;0,0;0,0;0,0;0,0;0,0;2095,0;0,0;0,0;19993457,0
5;6;0;0;0;17999680;0,0;0,0;0,0;0,0;0,0;2095,0;0,0;0,0;19993457,0
6;7;0;0;10001603;17999680;0,0;0,0;0,0;1596,0;0,0;499,0;0,0;0,0;29995060,0
7;8;0;0;0;17999680;0,0;0,0;0,0;1,0;0,0;498,0;0,0;0,0;29995060,0
8;9;0;0;0;17999680;0,0;0,0;0,0;498,0;0,0;0,0;0,0;0,0;29995060,0
9;10;0;0;0;17999680;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29995060,0
10;11;0;0;0;17999680;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29995060,0
11;12;0;0;0;17999680;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29995060,0
12;13;0;9995135;9998919;17999680;0,0;0,0;0,0;2,0;0,0;9995133,0;0,0;0,0;39993979,0
13;14;0;9997868;0;17999680;0,0;0,0;0,0;0,0;0,0;19993001,0;0,0;0,0;39993979,0
14;15;0;0;0;17999680;0,0;0,0;0,0;0,0;0,0;19993001,0;0,0;0,0;39993979,0
15;16;0;0;0;17999680;0,0;0,0;0,0;8001907,0;0,0;11991094,0;0,0;0,0;39993979,0
16;17;0;0;0;17999680;0,0;0,0;0,0;1995094,0;0,0;9996000,0;0,0;0,0;39993979,0
17;18;0;0;0;17999680;0,0;0,0;0,0;9996000,0;0,0;0,0;0,0;0,0;39993979,0
18;19;0;10001091;9999377;17999680;0,0;0,0;0,0;13376,0;0,0;9987715,0;0,0;0,0;49993356,0
19;20;0;9997255;0;17999680;0,0;0,0;0,0;4,0;0,0;19984966,0;0,0;0,0;49993356,0
20;21;0;0;0;17999680;0,0;0,0;0,0;9992632,0;0,0;9992334,0;0,0;0,0;49993356,0
21;22;0;0;0;17999680;0,0;0,0;0,0;8946,0;0,0;9983388,0;1,0;0,0;49993355,0
22;23;0;0;10002695;17999680;0,0;0,0;0,0;7998212,0;0,0;1985176,0;0,0;0,0;59996050,0
23;24;0;0;0;17999680;0,0;0,0;0,0;1985174,0;0,0;2,0;10001676,0;0,0;49994374,0
24;25;0;10000741;0;17999680;0,0;0,0;0,0;10000742,0;0,0;1,0;0,0;0,0;49994374,0
25;26;0;0;0;17999680;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;49994374,0
26;27;0;0;0;17999680;0,0;0,0;0,0;0,0;0,0;0,0;9998822,0;0,0;39995552,0
27;28;0;10002973;0;17999680;0,0;0,0;0,0;0,0;0,0;10002973,0;0,0;0,0;39995552,0
28;29;0;0;0;17999680;0,0;0,0;0,0;690,0;0,0;10002283,0;0,0;0,0;39995552,0
29;30;0;0;0;17999680;0,0;0,0;0,0;0,0;10002282,0;1,0;0,0;0,0;39995552,0
30;31;9999404;0;0;17999680;9999403,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;39995552,0
31;32;0;0;0;17999680;0,0;0,0;1,0;0,0;0,0;1,0;9994167,0;0,0;30001385,0
32;33;0;0;0;17999680;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;30001385,0
33;34;0;0;10002860;17999680;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;40004245,0
34;35;0;10001430;0;17999680;0,0;0,0;1,0;0,0;1596,0;9999834,0;10003878,0;0,0;30000367,0
35;36;0;0;0;17999680;0,0;0,0;1,0;9999833,0;1,0;0,0;0,0;0,0;30000367,0
36;37;0;9999526;0;17999680;0,0;0,0;1,0;9999026,0;498,0;2,0;0,0;0,0;30000367,0
37;38;0;0;0;17999680;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;30000367,0
38;39;0;0;9999273;17999680;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;39999640,0
39;40;9998314;0;0;17999680;7996576,0;0,0;2001739,0;0,0;0,0;2,0;10003104,0;0,0;29996536,0
40;41;0;0;0;17999680;0,0;0,0;2001739,0;0,0;2,0;0,0;0,0;0,0;29996536,0
41;42;0;0;0;17999680;0,0;0,0;2001739,0;0,0;0,0;0,0;0,0;0,0;29996536,0
42;43;0;0;10005233;17999680;0,0;0,0;2001739,0;0,0;0,0;0,0;9999842,0;0,0;30001927,0
43;44;0;9997001;0;17999680;0,0;0,0;2001739,0;0,0;8001907,0;1995094,0;9997773,0;0,0;20004154,0
44;45;0;0;0;17999680;0,0;0,0;2001739,0;0,0;1995094,0;0,0;0,0;0,0;20004154,0
45;46;0;10009380;0;17999680;0,0;0,0;2001739,0;0,0;9996000,0;13380,0;0,0;0,0;20004154,0
46;47;0;0;0;17999680;0,0;0,0;2001739,0;0,0;13376,0;4,0;0,0;0,0;20004154,0
47;48;0;0;0;17999680;0,0;0,0;2001739,0;0,0;4,0;0,0;0,0;0,0;20004154,0
48;49;0;10001580;0;17999680;0,0;0,0;2001739,0;0,0;9992632,0;8948,0;8007048,0;0,0;11997106,0
49;50;10001908;0;0;17999680;0,0;0,0;12003647,0;2,0;8946,0;0,0;1995638,0;0,0;10001468,0
50;51;0;9997764;0;17999680;0,0;0,0;12003647,0;0,0;7998212,0;1999552,0;10001467,0;0,0;1,0
51;52;0;10004360;0;17999680;2004243,0;9999403,0;1,0;0,0;1985174,0;10018738,0;0,0;0,0;1,0
52;53;0;0;0;17999680;0,0;0,0;1,0;17995,0;10000742,0;1,0;0,0;0,0;1,0
53;54;0;0;0;17999680;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0
54;55;0;0;0;17999680;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0
55;56;0;0;0;17999680;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0
56;57;0;9998855;0;17999680;1,0;0,0;0,0;9998162,0;690,0;3,0;0,0;0,0;1,0
57;58;0;0;0;17999680;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;1,0
58;59;10001031;0;0;17999680;2004454,0;0,0;7996577,0;0,0;0,0;3,0;0,0;0,0;1,0
59;60;0;0;0;17999680;0,0;0,0;7996577,0;0,0;0,0;3,0;0,0;0,0;1,0
60;61;0;0;0;17999680;0,0;7996576,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0
61;62;0;0;0;17999680;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0
62;63;0;0;9997565;17999680;0,0;0,0;1,0;0,0;0,0;2,0;9997566,0;0,0;0,0
63;64;0;9999835;0;17999680;0,0;0,0;1,0;0,0;9999833,0;4,0;0,0;0,0;0,0
64;65;0;9999026;10004794;17999680;0,0;0,0;1,0;0,0;9999026,0;4,0;8000654,0;0,0;2004140,0
65;66;0;0;0;17999680;1,0;0,0;0,0;1,0;0,0;3,0;2004140,0;0,0;0,0
66;67;0;0;0;17999680;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0
67;68;0;0;9999482;17999680;0,0;0,0;0,0;0,0;0,0;3,0;9999482,0;0,0;0,0
68;69;0;0;10000801;17999680;0,0;0,0;0,0;0,0;0,0;3,0;10000801,0;0,0;0,0
69;70;0;0;0;17999680;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0
70;71;0;0;0;17999680;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0
71;72;0;0;0;17999680;0,0;0,0;0,0;1,0;0,0;2,0;0,0;0,0;0,0
72;73;9998132;0;0;17999680;0,0;2004243,0;7993889,0;0,0;0,0;2,0;0,0;0,0;0,0
73;74;0;0;0;17999680;0,0;0,0;7993889,0;0,0;0,0;2,0;0,0;0,0;0,0
74;75;0;0;0;17999680;0,0;0,0;7993889,0;0,0;0,0;2,0;0,0;0,0;0,0
