,giorno,ndosi,second_doses,stock_values
1,1,0,0.0,0.0
2,2,0,0.0,0.0
3,3,10000599,0.0,0.0
4,4,9998040,0.0,0.0
5,5,9995522,0.0,0.0
6,6,0,0.0,0.0
7,7,9998705,0.0,0.0
8,8,0,0.0,0.0
9,9,0,0.0,0.0
10,10,0,0.0,0.0
11,11,0,0.0,0.0
12,12,0,0.0,0.0
13,13,0,0.0,0.0
14,14,0,0.0,0.0
15,15,9998671,0.0,9991793.0
16,16,0,0.0,9991793.0
17,17,0,0.0,9991793.0
18,18,0,0.0,9991793.0
19,19,9998312,0.0,19990105.0
20,20,0,0.0,19990105.0
21,21,0,0.0,19990105.0
22,22,0,0.0,19990105.0
23,23,9998950,0.0,29989055.0
24,24,0,10000599.0,19988456.0
25,25,0,9998040.0,9990416.0
26,26,10003811,9995522.0,9998705.0
27,27,0,0.0,9998705.0
28,28,0,9998705.0,0.0
29,29,0,0.0,0.0
30,30,0,0.0,0.0
31,31,10001757,0.0,10001757.0
32,32,0,0.0,10001757.0
33,33,0,0.0,10001757.0
34,34,0,0.0,10001757.0
35,35,0,0.0,10001757.0
36,36,0,6878.0,0.0
37,37,0,0.0,0.0
38,38,0,0.0,0.0
39,39,0,0.0,0.0
40,40,0,0.0,0.0
41,41,9999499,0.0,0.0
42,42,0,0.0,0.0
43,43,0,0.0,0.0
44,44,0,0.0,0.0
45,45,0,0.0,0.0
46,46,0,0.0,0.0
47,47,0,0.0,0.0
48,48,0,0.0,0.0
49,49,0,0.0,0.0
50,50,0,0.0,0.0
51,51,0,0.0,0.0
52,52,9998349,0.0,0.0
53,53,0,0.0,0.0
54,54,0,0.0,0.0
55,55,0,0.0,0.0
56,56,9999762,0.0,0.0
57,57,10007138,9994879.0,0.0
58,58,0,0.0,0.0
59,59,10001800,0.0,5004246.5
60,60,0,0.0,5004246.5
61,61,10001435,0.0,15005681.5
62,62,0,9999499.0,5006182.5
63,63,0,0.0,5006182.5
64,64,10000888,0.0,15007070.5
65,65,0,0.0,15007070.5
66,66,0,0.0,15007070.5
67,67,0,0.0,15007070.5
68,68,0,0.0,15007070.5
69,69,0,0.0,15007070.5
70,70,0,0.0,15007070.5
71,71,0,0.0,15007070.5
72,72,0,0.0,15007070.5
73,73,0,9998349.0,5008721.5
74,74,0,0.0,5008721.5
75,75,10000853,0.0,15009574.5
76,76,0,0.0,15009574.5
77,77,0,9999762.0,5009812.5
78,78,0,12259.0,4997553.5
79,79,0,0.0,4997553.5
80,80,0,4997553.5,0.0
81,81,0,0.0,0.0
82,82,0,0.0,0.0
83,83,0,0.0,0.0
84,84,0,0.0,0.0
85,85,0,0.0,0.0
86,86,0,0.0,0.0
87,87,0,0.0,0.0
88,88,10002067,0.0,0.0
89,89,0,0.0,0.0
90,90,0,0.0,0.0
91,91,0,0.0,0.0
92,92,10001099,0.0,0.0
93,93,0,0.0,0.0
94,94,0,0.0,0.0
95,95,0,0.0,0.0
96,96,0,0.0,0.0
97,97,0,0.0,0.0
98,98,9993351,0.0,0.0
99,99,0,0.0,0.0
100,100,0,0.0,0.0
101,101,10002828,0.0,0.0
102,102,0,0.0,0.0
103,103,0,0.0,0.0
104,104,0,0.0,0.0
105,105,9998905,0.0,0.0
106,106,10001904,0.0,9994428.0
107,107,9998912,0.0,10010389.0
108,108,0,0.0,10010389.0
109,109,0,10002067.0,8322.0
110,110,0,0.0,8322.0
111,111,0,0.0,8322.0
112,112,10003435,0.0,10011757.0
113,113,9999204,10001099.0,10009862.0
114,114,0,0.0,10009862.0
115,115,9996849,0.0,20006711.0
116,116,9995849,0.0,30002560.0
117,117,0,0.0,30002560.0
118,118,0,0.0,30002560.0
119,119,0,9993351.0,20009209.0
120,120,0,0.0,20009209.0
121,121,0,0.0,20009209.0
122,122,0,10002828.0,10006381.0
123,123,0,0.0,10006381.0
124,124,0,0.0,10006381.0
125,125,0,0.0,10006381.0
126,126,0,9998905.0,7476.0
127,127,0,7476.0,0.0
128,128,9994802,9982951.0,11851.0
129,129,0,0.0,11851.0
130,130,0,0.0,11851.0
131,131,0,0.0,11851.0
132,132,0,0.0,11851.0
133,133,0,0.0,11851.0
134,134,0,0.0,11851.0
135,135,0,0.0,11851.0
136,136,0,0.0,11851.0
137,137,0,0.0,11851.0
138,138,0,0.0,11851.0
139,139,10002144,0.0,10013995.0
140,140,0,0.0,8947.0
141,141,0,0.0,0.0
142,142,0,0.0,0.0
143,143,9996559,0.0,0.0
144,144,9997723,0.0,0.0
145,145,0,0.0,0.0
146,146,0,0.0,0.0
147,147,10001352,0.0,9999546.0
148,148,0,0.0,9999546.0
149,149,0,0.0,9999546.0
150,150,0,0.0,9999546.0
151,151,0,0.0,9999546.0
152,152,0,0.0,9999546.0
153,153,0,0.0,9999546.0
154,154,0,0.0,9999546.0
155,155,0,0.0,9999546.0
156,156,0,0.0,9999546.0
157,157,0,0.0,0.0
158,158,0,0.0,0.0
159,159,0,0.0,0.0
160,160,0,0.0,0.0
161,161,10005048,10005048.0,0.0
162,162,9999314,8947.0,9990367.0
163,163,0,0.0,9990367.0
164,164,10005721,9996559.0,9999529.0
165,165,0,9997723.0,1806.0
166,166,0,0.0,1806.0
167,167,0,0.0,1806.0
168,168,0,1806.0,0.0
169,169,0,0.0,0.0
170,170,0,0.0,0.0
171,171,0,0.0,0.0
172,172,0,0.0,0.0
173,173,0,0.0,0.0
174,174,0,0.0,0.0
175,175,0,0.0,0.0
176,176,0,0.0,0.0
177,177,0,0.0,0.0
178,178,9999546,9999546.0,0.0
179,179,0,0.0,0.0
180,180,0,0.0,0.0
