,giorno,ndosi,second_doses,stock_values
1,1,0,0.0,0.0
2,2,0,0.0,0.0
3,3,0,0.0,0.0
4,4,0,0.0,0.0
5,5,0,0.0,0.0
6,6,0,0.0,0.0
7,7,0,0.0,0.0
8,8,0,0.0,0.0
9,9,0,0.0,0.0
10,10,10007707,0.0,0.0
11,11,0,0.0,0.0
12,12,0,0.0,0.0
13,13,9996260,0.0,0.0
14,14,9995229,0.0,9995229.0
15,15,0,0.0,9995229.0
16,16,0,0.0,9995229.0
17,17,0,0.0,9995229.0
18,18,0,0.0,9995229.0
19,19,0,0.0,9995229.0
20,20,0,0.0,9995229.0
21,21,0,0.0,9995229.0
22,22,0,0.0,9995229.0
23,23,9999787,0.0,19995016.0
24,24,0,0.0,19995016.0
25,25,0,0.0,19995016.0
26,26,9999086,0.0,29994102.0
27,27,0,0.0,29994102.0
28,28,0,0.0,29994102.0
29,29,0,0.0,29994102.0
30,30,0,0.0,29994102.0
31,31,0,10007707.0,9996260.0
32,32,0,0.0,9996260.0
33,33,0,0.0,9996260.0
34,34,0,9996260.0,0.0
35,35,0,0.0,0.0
36,36,0,0.0,0.0
37,37,0,0.0,0.0
38,38,0,0.0,0.0
39,39,0,0.0,0.0
40,40,0,0.0,0.0
41,41,0,0.0,0.0
42,42,0,0.0,0.0
43,43,0,0.0,0.0
44,44,0,0.0,0.0
45,45,0,0.0,0.0
46,46,0,0.0,0.0
47,47,0,0.0,0.0
48,48,10001439,0.0,0.0
49,49,0,0.0,0.0
50,50,0,0.0,0.0
51,51,0,0.0,0.0
52,52,9995968,9990135.0,0.0
53,53,9999873,0.0,4505.0
54,54,0,0.0,4505.0
55,55,0,0.0,4505.0
56,56,9999785,0.0,10004290.0
57,57,0,0.0,6416.0
58,58,0,0.0,6416.0
59,59,0,0.0,0.0
60,60,0,0.0,0.0
61,61,0,0.0,0.0
62,62,0,0.0,0.0
63,63,0,0.0,0.0
64,64,0,0.0,0.0
65,65,0,0.0,0.0
66,66,0,0.0,0.0
67,67,0,0.0,0.0
68,68,10001195,0.0,10001195.0
69,69,10002217,10001439.0,10001973.0
70,70,0,0.0,10001973.0
71,71,0,0.0,7150.0
72,72,0,0.0,7150.0
73,73,9994051,5833.0,9995368.0
74,74,0,9995368.0,0.0
75,75,0,0.0,0.0
76,76,0,0.0,0.0
77,77,0,0.0,0.0
78,78,9997874,9997874.0,0.0
79,79,0,0.0,0.0
80,80,10001033,6416.0,0.0
81,81,0,0.0,0.0
82,82,0,0.0,0.0
83,83,0,0.0,0.0
84,84,0,0.0,0.0
85,85,0,0.0,0.0
86,86,10000449,0.0,9995995.0
87,87,0,0.0,9995995.0
88,88,0,0.0,0.0
89,89,0,0.0,0.0
90,90,0,0.0,0.0
91,91,0,0.0,0.0
92,92,9996204,9994823.0,0.0
93,93,0,0.0,0.0
94,94,0,0.0,0.0
95,95,0,0.0,0.0
96,96,0,0.0,0.0
97,97,0,0.0,0.0
98,98,0,0.0,0.0
99,99,0,0.0,0.0
100,100,9999071,0.0,9999071.0
101,101,0,9994617.0,4454.0
102,102,0,0.0,4454.0
103,103,0,0.0,4454.0
104,104,0,0.0,4454.0
105,105,0,0.0,4454.0
106,106,0,0.0,4454.0
107,107,0,4454.0,0.0
108,108,0,0.0,0.0
109,109,9998466,9995995.0,2471.0
110,110,0,0.0,2471.0
111,111,0,0.0,2471.0
112,112,0,0.0,2471.0
113,113,0,1381.0,1090.0
114,114,0,0.0,1090.0
115,115,0,0.0,1090.0
116,116,0,0.0,1090.0
117,117,0,0.0,1090.0
118,118,10002153,0.0,10003243.0
119,119,0,0.0,10003243.0
120,120,0,0.0,10003243.0
121,121,0,0.0,10003243.0
122,122,10002364,0.0,20005607.0
123,123,0,0.0,20005607.0
124,124,0,0.0,20005607.0
125,125,0,0.0,20005607.0
126,126,0,0.0,20005607.0
127,127,0,0.0,20005607.0
128,128,0,0.0,20005607.0
129,129,0,0.0,20005607.0
130,130,0,0.0,20005607.0
131,131,0,0.0,20005607.0
132,132,0,0.0,20005607.0
133,133,0,0.0,20005607.0
134,134,0,0.0,20005607.0
135,135,0,0.0,20005607.0
136,136,0,0.0,20005607.0
137,137,0,0.0,20005607.0
138,138,9992503,0.0,29998110.0
139,139,0,0.0,29998110.0
140,140,0,0.0,29998110.0
141,141,10000891,0.0,30000222.0
142,142,0,0.0,30000222.0
143,143,0,0.0,20001355.0
144,144,0,0.0,20001355.0
145,145,0,0.0,10000699.0
146,146,0,0.0,10000699.0
147,147,0,0.0,10000699.0
148,148,0,0.0,10000699.0
149,149,0,0.0,10000699.0
150,150,0,0.0,10000699.0
151,151,0,0.0,10000699.0
152,152,9999648,0.0,20000347.0
153,153,9996785,0.0,29997132.0
154,154,0,0.0,29997132.0
155,155,0,0.0,29997132.0
156,156,0,0.0,29997132.0
157,157,0,0.0,19997620.0
158,158,0,0.0,10002331.0
159,159,0,0.0,0.0
160,160,0,0.0,0.0
161,161,0,0.0,0.0
162,162,9998779,9998779.0,0.0
163,163,0,0.0,0.0
164,164,9998867,9998867.0,0.0
165,165,0,0.0,0.0
166,166,10000656,10000656.0,0.0
167,167,0,0.0,0.0
168,168,0,0.0,0.0
169,169,0,0.0,0.0
170,170,0,0.0,0.0
171,171,0,0.0,0.0
172,172,0,0.0,0.0
173,173,0,0.0,0.0
174,174,0,0.0,0.0
175,175,0,0.0,0.0
176,176,0,0.0,0.0
177,177,0,0.0,0.0
178,178,9999512,9999512.0,0.0
179,179,9995289,9995289.0,0.0
180,180,10002331,10002331.0,0.0
