,giorno,ndosi,second_doses,stock_values
1,1,0,0.0,0.0
2,2,0,0.0,0.0
3,3,0,0.0,0.0
4,4,0,0.0,0.0
5,5,9999536,0.0,0.0
6,6,0,0.0,0.0
7,7,0,0.0,0.0
8,8,0,0.0,0.0
9,9,0,0.0,0.0
10,10,0,0.0,0.0
11,11,0,0.0,0.0
12,12,0,0.0,0.0
13,13,0,0.0,0.0
14,14,0,0.0,0.0
15,15,0,0.0,0.0
16,16,9994895,0.0,0.0
17,17,0,0.0,0.0
18,18,0,0.0,0.0
19,19,9998783,0.0,9990228.0
20,20,0,0.0,0.0
21,21,0,0.0,0.0
22,22,10002318,0.0,0.0
23,23,10000426,0.0,9999536.0
24,24,0,0.0,9999536.0
25,25,0,0.0,9999536.0
26,26,0,9999536.0,0.0
27,27,0,0.0,0.0
28,28,0,0.0,0.0
29,29,0,0.0,0.0
30,30,10008059,0.0,11896.0
31,31,0,0.0,11896.0
32,32,0,0.0,0.0
33,33,10001621,0.0,0.0
34,34,0,0.0,0.0
35,35,0,0.0,0.0
36,36,0,0.0,0.0
37,37,9998986,9994895.0,0.0
38,38,0,0.0,0.0
39,39,9998358,0.0,8555.0
40,40,0,8555.0,0.0
41,41,10002244,9990228.0,12016.0
42,42,10001871,0.0,10013887.0
43,43,0,10002318.0,11569.0
44,44,0,890.0,10679.0
45,45,0,0.0,10679.0
46,46,0,0.0,0.0
47,47,0,0.0,0.0
48,48,0,0.0,0.0
49,49,0,0.0,0.0
50,50,0,0.0,0.0
51,51,9996163,9996163.0,0.0
52,52,0,0.0,0.0
53,53,9994936,11896.0,5939.0
54,54,9995682,10001621.0,0.0
55,55,0,0.0,0.0
56,56,0,0.0,0.0
57,57,0,0.0,0.0
58,58,9993894,4091.0,9989803.0
59,59,0,0.0,9989803.0
60,60,0,9989803.0,0.0
61,61,0,0.0,0.0
62,62,0,0.0,0.0
63,63,0,0.0,0.0
64,64,0,0.0,0.0
65,65,0,0.0,0.0
66,66,0,0.0,0.0
67,67,10003987,10679.0,9977101.0
68,68,0,0.0,9977101.0
69,69,0,0.0,9977101.0
70,70,0,0.0,9977101.0
71,71,0,0.0,9977101.0
72,72,0,0.0,9977101.0
73,73,0,0.0,9977101.0
74,74,0,9977101.0,0.0
75,75,0,0.0,0.0
76,76,0,0.0,0.0
77,77,0,0.0,0.0
78,78,0,0.0,0.0
79,79,0,0.0,0.0
80,80,0,0.0,0.0
81,81,0,0.0,0.0
82,82,0,0.0,0.0
83,83,0,0.0,0.0
84,84,0,0.0,0.0
85,85,0,0.0,0.0
86,86,0,0.0,0.0
87,87,9999680,0.0,0.0
88,88,10001855,16207.0,5002663.5
89,89,0,0.0,0.0
90,90,0,0.0,0.0
91,91,0,0.0,0.0
92,92,0,0.0,0.0
93,93,0,0.0,0.0
94,94,10002560,0.0,0.0
95,95,0,0.0,0.0
96,96,0,0.0,0.0
97,97,9996520,0.0,0.0
98,98,0,0.0,0.0
99,99,0,0.0,0.0
100,100,0,0.0,0.0
101,101,0,0.0,0.0
102,102,0,0.0,0.0
103,103,0,0.0,0.0
104,104,10000765,0.0,4983538.5
105,105,0,0.0,4983538.5
106,106,9999126,0.0,14982664.5
107,107,0,0.0,14982664.5
108,108,0,9999680.0,4982984.5
109,109,0,4982984.5,0.0
110,110,9996125,5002663.5,4993461.5
111,111,0,0.0,4993461.5
112,112,0,0.0,4993461.5
113,113,10002883,0.0,14996344.5
114,114,0,0.0,14996344.5
115,115,10004159,10002560.0,14997943.5
116,116,0,0.0,14997943.5
117,117,0,0.0,14997943.5
118,118,0,9996520.0,5001423.5
119,119,0,0.0,5001423.5
120,120,0,0.0,5001423.5
121,121,0,0.0,5001423.5
122,122,9998478,0.0,14999901.5
123,123,0,0.0,14999901.5
124,124,0,0.0,14999901.5
125,125,0,5017226.5,9982675.0
126,126,0,0.0,9982675.0
127,127,0,0.0,9982675.0
128,128,10001124,0.0,19983799.0
129,129,10000099,0.0,29983898.0
130,130,0,0.0,29983898.0
131,131,0,0.0,29983898.0
132,132,0,0.0,29983898.0
133,133,10004994,0.0,39988892.0
134,134,10003572,0.0,49992464.0
135,135,10003506,0.0,59995970.0
136,136,0,0.0,59995970.0
137,137,0,0.0,59995970.0
138,138,0,0.0,59995970.0
139,139,0,0.0,59995970.0
140,140,0,0.0,50000288.0
141,141,0,0.0,50000288.0
142,142,0,0.0,40000631.0
143,143,0,0.0,40000631.0
144,144,0,0.0,30001321.0
145,145,0,0.0,30001321.0
146,146,0,0.0,20004603.0
147,147,0,0.0,10005801.0
148,148,0,0.0,10005801.0
149,149,0,0.0,10005801.0
150,150,0,0.0,0.0
151,151,9996909,0.0,0.0
152,152,0,0.0,0.0
153,153,0,0.0,0.0
154,154,0,0.0,0.0
155,155,0,0.0,0.0
156,156,0,0.0,0.0
157,157,0,0.0,0.0
158,158,10002734,0.0,0.0
159,159,0,0.0,0.0
160,160,0,0.0,0.0
161,161,9995682,9995682.0,0.0
162,162,0,0.0,0.0
163,163,9999657,9999657.0,0.0
164,164,0,0.0,0.0
165,165,9999310,9999310.0,0.0
166,166,0,0.0,0.0
167,167,9996718,9996718.0,0.0
168,168,9998802,9998802.0,0.0
169,169,0,0.0,0.0
170,170,0,0.0,0.0
171,171,10006124,10005801.0,323.0
172,172,10000411,9996909.0,3825.0
173,173,0,0.0,3825.0
174,174,0,0.0,3825.0
175,175,0,0.0,3825.0
176,176,0,0.0,3825.0
177,177,0,0.0,3825.0
178,178,0,0.0,3825.0
179,179,9998909,10002734.0,0.0
180,180,0,0.0,0.0
