;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;0;10001503;8777894;0,0;0,0;0,0;0,0;0,0;0,0;4998883,0;0,0;5002620,0
1;2;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5002620,0
2;3;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5002620,0
3;4;9999461;0;0;8777894;8777894,0;0,0;1221567,0;0,0;0,0;0,0;0,0;0,0;5002620,0
4;5;0;0;0;8777894;1221567,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5002620,0
5;6;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;0,0;1221963,0;0,0;3780657,0
6;7;0;0;10002159;8777894;0,0;0,0;0,0;0,0;0,0;0,0;8109771,0;0,0;5673045,0
7;8;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5673045,0
8;9;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5673045,0
9;10;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5673045,0
10;11;10006306;0;0;8777894;8777894,0;0,0;1228412,0;0,0;0,0;0,0;0,0;0,0;5673045,0
11;12;0;0;0;8777894;1228412,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5673045,0
12;13;10000045;0;0;8777894;5990889,0;0,0;4009156,0;0,0;0,0;0,0;2787005,0;0,0;2886040,0
13;14;9995148;0;0;8777894;2673445,0;0,0;11330859,0;0,0;0,0;0,0;0,0;0,0;2886040,0
14;15;0;0;0;8777894;6334079,0;0,0;4996780,0;0,0;0,0;0,0;0,0;0,0;2886040,0
15;16;10008552;0;0;8777894;8777894,0;0,0;6227438,0;0,0;0,0;0,0;0,0;0,0;2886040,0
16;17;0;0;0;8777894;0,0;0,0;6227438,0;0,0;0,0;0,0;2886040,0;0,0;0,0
17;18;0;0;0;8777894;1221781,0;0,0;5005657,0;0,0;0,0;0,0;0,0;0,0;0,0
18;19;0;0;0;8777894;0,0;0,0;5005657,0;0,0;0,0;0,0;0,0;0,0;0,0
19;20;0;0;0;8777894;0,0;0,0;5005657,0;0,0;0,0;0,0;0,0;0,0;0,0
20;21;0;0;0;8777894;0,0;0,0;5005657,0;0,0;0,0;0,0;0,0;0,0;0,0
21;22;0;0;0;8777894;0,0;0,0;5005657,0;0,0;0,0;0,0;0,0;0,0;0,0
22;23;9998740;9995756;0;8777894;0,0;0,0;15004397,0;0,0;0,0;9995756,0;0,0;0,0;0,0
23;24;0;0;0;8777894;0,0;0,0;15004397,0;0,0;0,0;9995756,0;0,0;0,0;0,0
24;25;0;0;0;8777894;0,0;8777894,0;6226503,0;0,0;0,0;9995756,0;0,0;0,0;0,0
25;26;0;0;0;8777894;0,0;1221567,0;5004936,0;0,0;0,0;9995756,0;0,0;0,0;0,0
26;27;0;0;0;8777894;0,0;0,0;5004936,0;8777894,0;0,0;1217862,0;0,0;0,0;0,0
27;28;0;9998481;0;8777894;0,0;0,0;5004936,0;1213076,0;0,0;10003267,0;0,0;0,0;0,0
28;29;0;10002027;0;8777894;0,0;0,0;5004936,0;0,0;0,0;20005294,0;0,0;0,0;0,0
29;30;9996230;0;0;8777894;1,0;0,0;15001165,0;0,0;0,0;20005294,0;0,0;0,0;0,0
30;31;0;10001860;0;8777894;0,0;0,0;15001165,0;0,0;0,0;30007154,0;0,0;0,0;0,0
31;32;0;0;0;8777894;0,0;8777894,0;6223271,0;0,0;0,0;30007154,0;0,0;0,0;0,0
32;33;10003554;0;0;8777894;0,0;1228412,0;14998413,0;7549482,0;0,0;22457672,0;0,0;0,0;0,0
33;34;0;0;0;8777894;0,0;5990889,0;9007524,0;2787005,0;0,0;19670667,0;0,0;0,0;0,0
34;35;0;0;0;8777894;0,0;2673445,0;6334079,0;6104449,0;0,0;13566218,0;0,0;0,0;0,0
35;36;0;0;0;8777894;0,0;6334079,0;0,0;2443815,0;0,0;11122403,0;0,0;0,0;0,0
36;37;9999675;0;10000108;8777894;0,0;8777894,0;1221781,0;0,0;0,0;11122403,0;0,0;0,0;10000108,0
37;38;0;0;0;8777894;0,0;0,0;1221781,0;0,0;0,0;11122403,0;8777894,0;0,0;1222214,0
38;39;0;0;0;8777894;0,0;1221781,0;0,0;4887093,0;0,0;6235310,0;1222214,0;0,0;0,0
39;40;0;10000264;0;8777894;0,0;0,0;0,0;8681752,0;0,0;7553822,0;0,0;0,0;0,0
40;41;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;7553822,0;0,0;0,0;0,0
41;42;0;10001966;0;8777894;0,0;0,0;0,0;8777894,0;0,0;8777894,0;0,0;0,0;0,0
42;43;0;0;9998118;8777894;0,0;0,0;0,0;0,0;0,0;8777894,0;8777894,0;0,0;1220224,0
43;44;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;8777894,0;1220224,0;0,0;0,0
44;45;0;0;0;8777894;0,0;0,0;0,0;8777894,0;0,0;0,0;0,0;0,0;0,0
45;46;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
46;47;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
47;48;0;0;10001203;8777894;0,0;0,0;0,0;0,0;0,0;0,0;8777894,0;0,0;1223309,0
48;49;0;0;10001822;8777894;0,0;0,0;0,0;0,0;0,0;0,0;8777894,0;0,0;2447237,0
49;50;9995540;0;0;8777894;8777894,0;0,0;1217646,0;0,0;0,0;0,0;0,0;0,0;2447237,0
50;51;0;0;9994276;8777894;1217645,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;12441513,0
51;52;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;0,0;8224221,0;0,0;4217292,0
52;53;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;0,0;4217292,0;0,0;0,0
53;54;0;0;0;8777894;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
