;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;10001503;0;8333396;0,0;0,0;0,0;0,0;0,0;10001503,0;0,0;0,0;0,0
1;2;0;0;10001934;8333396;0,0;0,0;0,0;0,0;0,0;10001503,0;5009023,0;0,0;4992911,0
2;3;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;10001503,0;0,0;0,0;4992911,0
3;4;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;10001503,0;0,0;0,0;4992911,0
4;5;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;10001503,0;0,0;0,0;4992911,0
5;6;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;10001503,0;0,0;0,0;4992911,0
6;7;0;10002159;0;8333396;0,0;0,0;0,0;0,0;0,0;20003662,0;0,0;0,0;4992911,0
7;8;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;20003662,0;0,0;0,0;4992911,0
8;9;0;0;0;8333396;0,0;0,0;0,0;8333396,0;0,0;11670266,0;0,0;0,0;4992911,0
9;10;0;0;0;8333396;0,0;0,0;0,0;1666712,0;0,0;10003554,0;0,0;0,0;4992911,0
10;11;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;10003554,0;0,0;0,0;4992911,0
11;12;0;0;10003817;8333396;0,0;0,0;0,0;0,0;0,0;10003554,0;0,0;0,0;14996728,0
12;13;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;10003554,0;0,0;0,0;14996728,0
13;14;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;10003554,0;0,0;0,0;14996728,0
14;15;0;0;0;8333396;0,0;0,0;0,0;3352304,0;0,0;6651250,0;0,0;0,0;14996728,0
15;16;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;6651250,0;0,0;0,0;14996728,0
16;17;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;6651250,0;0,0;0,0;14996728,0
17;18;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;6651250,0;0,0;0,0;14996728,0
18;19;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;6651250,0;0,0;0,0;14996728,0
19;20;0;0;10002847;8333396;0,0;0,0;0,0;6651250,0;0,0;0,0;0,0;0,0;24999575,0
20;21;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24999575,0
21;22;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24999575,0
22;23;9995756;0;0;8333396;1662360,0;0,0;8333396,0;0,0;0,0;0,0;0,0;0,0;24999575,0
23;24;0;0;0;8333396;8333396,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24999575,0
24;25;0;0;10000616;8333396;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;35000190,0
25;26;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35000190,0
26;27;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35000190,0
27;28;9998481;0;0;8333396;4997163,0;0,0;5001318,0;0,0;0,0;0,0;0,0;0,0;35000190,0
28;29;10002027;0;0;8333396;0,0;0,0;15003345,0;0,0;0,0;0,0;8333396,0;0,0;26666794,0
29;30;0;0;0;8333396;0,0;0,0;15003345,0;0,0;0,0;0,0;1669688,0;0,0;24997106,0
30;31;10001860;0;10000432;8333396;0,0;0,0;25005205,0;0,0;0,0;0,0;0,0;0,0;34997538,0
31;32;0;0;0;8333396;0,0;0,0;25005205,0;0,0;0,0;0,0;0,0;0,0;34997538,0
32;33;0;0;0;8333396;0,0;0,0;25005205,0;0,0;0,0;0,0;0,0;0,0;34997538,0
33;34;0;0;0;8333396;8333396,0;0,0;16671809,0;0,0;0,0;0,0;0,0;0,0;34997538,0
34;35;0;0;0;8333396;0,0;0,0;16671809,0;0,0;0,0;0,0;0,0;0,0;34997538,0
35;36;0;0;9994735;8333396;0,0;0,0;16671809,0;0,0;0,0;0,0;1,0;0,0;44992272,0
36;37;0;10000108;0;8333396;0,0;0,0;16671809,0;0,0;8333396,0;1666712,0;0,0;0,0;44992272,0
37;38;0;0;0;8333396;0,0;0,0;16671809,0;0,0;1666712,0;0,0;6666684,0;0,0;38325588,0
38;39;0;0;0;8333396;0,0;0,0;16671809,0;0,0;0,0;0,0;3329625,0;0,0;34995963,0
39;40;10000264;0;0;8333396;5007807,0;0,0;21664266,0;0,0;0,0;0,0;0,0;0,0;34995963,0
40;41;0;0;0;8333396;0,0;0,0;21664266,0;0,0;0,0;0,0;0,0;0,0;34995963,0
41;42;10001966;0;0;8333396;3333603,0;0,0;28332629,0;0,0;0,0;0,0;0,0;0,0;34995963,0
42;43;0;9998118;0;8333396;3333112,0;0,0;24999517,0;1647980,0;3352304,0;4997834,0;0,0;0,0;34995963,0
43;44;0;0;0;8333396;1673202,0;1662360,0;21663955,0;4997834,0;0,0;0,0;0,0;0,0;34995963,0
44;45;0;0;0;8333396;0,0;8333396,0;13330559,0;0,0;0,0;0,0;0,0;0,0;34995963,0
45;46;0;0;0;8333396;0,0;0,0;13330559,0;0,0;0,0;0,0;0,0;0,0;34995963,0
46;47;0;0;0;8333396;8333396,0;0,0;4997163,0;0,0;0,0;0,0;0,0;0,0;34995963,0
47;48;0;10001203;0;8333396;0,0;0,0;4997163,0;1682146,0;6651250,0;1667807,0;0,0;0,0;34995963,0
48;49;0;10001822;0;8333396;0,0;4997163,0;0,0;3336233,0;0,0;8333396,0;0,0;0,0;34995963,0
49;50;0;0;0;8333396;0,0;0,0;0,0;8333396,0;0,0;0,0;0,0;0,0;34995963,0
50;51;0;9994276;0;8333396;0,0;0,0;0,0;3338657,0;0,0;6655619,0;0,0;0,0;34995963,0
51;52;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;6655619,0;0,0;0,0;34995963,0
52;53;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;6655619,0;8333396,0;0,0;26662567,0
53;54;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;6655619,0;1666572,0;0,0;24995995,0
54;55;9990970;0;0;8333396;0,0;8333396,0;1657574,0;0,0;0,0;6655619,0;0,0;0,0;24995995,0
55;56;0;0;0;8333396;1657574,0;0,0;0,0;0,0;0,0;6655619,0;0,0;0,0;24995995,0
56;57;0;10005466;0;8333396;0,0;0,0;0,0;8333396,0;0,0;8327689,0;0,0;0,0;24995995,0
57;58;0;0;0;8333396;0,0;0,0;0,0;12519,0;0,0;8315170,0;0,0;0,0;24995995,0
58;59;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;8315170,0;0,0;0,0;24995995,0
59;60;0;0;0;8333396;0,0;0,0;0,0;1652587,0;0,0;6662583,0;0,0;0,0;24995995,0
60;61;9996455;0;0;8333396;3325589,0;5007807,0;1663059,0;0,0;0,0;6662583,0;0,0;0,0;24995995,0
61;62;10003940;0;10002491;8333396;8333396,0;0,0;3333603,0;0,0;0,0;6662583,0;0,0;0,0;34998486,0
62;63;0;0;0;8333396;0,0;3333603,0;0,0;4999793,0;0,0;1662790,0;0,0;0,0;34998486,0
63;64;9999919;9995123;9999854;8333396;0,0;3333112,0;6666807,0;5000284,0;0,0;6657629,0;0,0;0,0;44998340,0
64;65;9999985;10002455;0;8333396;6660194,0;1673202,0;8333396,0;0,0;0,0;16660084,0;0,0;0,0;44998340,0
65;66;0;0;0;8333396;8333396,0;0,0;0,0;0,0;0,0;16660084,0;0,0;0,0;44998340,0
66;67;0;0;0;8333396;0,0;0,0;0,0;8333396,0;0,0;8326688,0;0,0;0,0;44998340,0
67;68;10008111;0;10001929;8333396;0,0;8333396,0;1674715,0;0,0;0,0;8326688,0;0,0;0,0;55000269,0
68;69;9999070;10001601;0;8333396;0,0;0,0;11673785,0;8333396,0;0,0;9994893,0;0,0;0,0;55000269,0
69;70;0;9997122;0;8333396;0,0;0,0;11673785,0;3334795,0;0,0;16657220,0;4998601,0;0,0;50001668,0
70;71;0;0;0;8333396;1683311,0;0,0;9990474,0;0,0;1647980,0;15009240,0;5002105,0;0,0;44999563,0
71;72;0;0;0;8333396;0,0;0,0;9990474,0;0,0;4997834,0;10011406,0;0,0;0,0;44999563,0
72;73;0;10000570;0;8333396;0,0;0,0;9990474,0;4988969,0;0,0;15023007,0;3344427,0;0,0;41655136,0
73;74;0;0;9997079;8333396;0,0;0,0;9990474,0;4993998,0;0,0;10029009,0;3339398,0;0,0;48312817,0
74;75;10002705;0;0;8333396;0,0;0,0;19993179,0;3337669,0;0,0;6691340,0;4995727,0;0,0;43317090,0
75;76;10000281;9999092;0;8333396;0,0;0,0;29993460,0;0,0;1682146,0;15008286,0;6651250,0;0,0;36665840,0
76;77;0;0;0;8333396;0,0;1657574,0;28335886,0;0,0;3336233,0;11672053,0;1661512,0;0,0;35004328,0
77;78;0;0;0;8333396;0,0;0,0;28335886,0;0,0;8333396,0;3338657,0;0,0;0,0;35004328,0
78;79;0;0;0;8333396;0,0;0,0;28335886,0;0,0;3338657,0;0,0;0,0;0,0;35004328,0
79;80;0;0;0;8333396;0,0;0,0;28335886,0;0,0;0,0;0,0;3324373,0;5009023,0;26670932,0
80;81;0;0;0;8333396;0,0;0,0;28335886,0;0,0;0,0;0,0;6676097,0;0,0;19994835,0
81;82;0;0;0;8333396;0,0;3325589,0;25010297,0;0,0;0,0;0,0;0,0;0,0;19994835,0
82;83;0;0;0;8333396;0,0;8333396,0;16676901,0;0,0;0,0;0,0;0,0;0,0;19994835,0
83;84;0;9998502;0;8333396;0,0;0,0;16676901,0;0,0;0,0;9998502,0;8333396,0;0,0;11661439,0
84;85;0;0;0;8333396;0,0;0,0;16676901,0;0,0;8333396,0;1665106,0;0,0;0,0;11661439,0
85;86;0;0;0;8333396;0,0;6660194,0;10016707,0;0,0;12519,0;1652587,0;1660683,0;0,0;10000756,0
86;87;0;0;0;8333396;0,0;8333396,0;1683311,0;0,0;0,0;1652587,0;0,0;0,0;10000756,0
87;88;0;0;0;8333396;0,0;0,0;1683311,0;0,0;1652587,0;0,0;0,0;0,0;10000756,0
88;89;0;0;0;8333396;0,0;0,0;1683311,0;0,0;0,0;0,0;8333396,0;0,0;1667360,0
89;90;0;9998084;0;8333396;0,0;0,0;1683311,0;8333396,0;0,0;1664688,0;0,0;0,0;1667360,0
90;91;0;10002847;0;8333396;0,0;0,0;1683311,0;1666244,0;4999793,0;5001498,0;1667359,0;0,0;1,0
91;92;0;0;0;8333396;0,0;1683311,0;0,0;1214,0;5000284,0;0,0;0,0;0,0;1,0
92;93;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
93;94;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
94;95;0;10001304;0;8333396;0,0;0,0;0,0;0,0;8333396,0;1667908,0;0,0;0,0;1,0
95;96;0;10000283;0;8333396;0,0;0,0;0,0;0,0;0,0;11668191,0;0,0;0,0;1,0
96;97;0;0;0;8333396;0,0;0,0;0,0;0,0;8333396,0;3334795,0;0,0;0,0;1,0
97;98;0;0;0;8333396;0,0;0,0;0,0;0,0;3334795,0;0,0;0,0;0,0;1,0
98;99;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
99;100;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
100;101;0;10000090;0;8333396;0,0;0,0;0,0;3344427,0;4988969,0;1666694,0;0,0;0,0;1,0
101;102;0;10004371;0;8333396;0,0;0,0;0,0;3339398,0;4993998,0;3337669,0;0,0;0,0;1,0
102;103;0;0;0;8333396;0,0;0,0;0,0;0,0;3337669,0;0,0;0,0;1,0;0,0
103;104;9999857;9997942;0;8333396;0,0;0,0;9999857,0;1664397,0;0,0;8333545,0;0,0;0,0;0,0
104;105;0;0;0;8333396;4999859,0;0,0;4999998,0;0,0;0,0;8333545,0;0,0;0,0;0,0
105;106;0;0;0;8333396;0,0;0,0;4999998,0;8333396,0;0,0;149,0;0,0;0,0;0,0
106;107;0;0;10003085;8333396;0,0;0,0;4999998,0;0,0;0,0;149,0;0,0;8333396,0;1669689,0
107;108;0;9999198;0;8333396;1665580,0;0,0;3334418,0;4998127,0;0,0;5001220,0;0,0;1669688,0;1,0
108;109;0;0;0;8333396;3334418,0;0,0;0,0;0,0;0,0;5001220,0;0,0;0,0;1,0
109;110;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;5001220,0;0,0;0,0;1,0
110;111;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;5001220,0;0,0;0,0;1,0
111;112;0;0;0;8333396;0,0;0,0;0,0;4999859,0;0,0;1361,0;0,0;0,0;1,0
112;113;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;1361,0;0,0;0,0;1,0
113;114;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;1361,0;0,0;1,0;0,0
114;115;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;1361,0;0,0;0,0;0,0
115;116;0;0;9996310;8333396;0,0;0,0;0,0;0,0;0,0;1361,0;0,0;6666684,0;3329626,0
116;117;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;1361,0;0,0;3329625,0;1,0
117;118;0;10000934;0;8333396;0,0;0,0;0,0;0,0;8333396,0;1668899,0;0,0;0,0;1,0
118;119;0;0;0;8333396;0,0;0,0;0,0;0,0;1666244,0;2655,0;0,0;0,0;1,0
119;120;0;0;0;8333396;0,0;0,0;0,0;0,0;1214,0;1441,0;0,0;0,0;1,0
120;121;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;1441,0;0,0;0,0;1,0
121;122;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;1441,0;0,0;0,0;1,0
122;123;0;0;0;8333396;0,0;0,0;0,0;1441,0;0,0;0,0;0,0;0,0;1,0
123;124;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
124;125;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
125;126;10000678;0;0;8333396;3333537,0;4999859,0;1667282,0;0,0;0,0;0,0;0,0;0,0;1,0
126;127;0;0;0;8333396;0,0;0,0;1667282,0;0,0;0,0;0,0;0,0;0,0;1,0
127;128;0;10007348;0;8333396;1667282,0;0,0;0,0;1659126,0;0,0;8348222,0;0,0;0,0;1,0
128;129;9998727;0;0;8333396;3323389,0;1665580,0;5009758,0;0,0;3344427,0;5003795,0;0,0;0,0;1,0
129;130;0;0;0;8333396;1659580,0;3334418,0;15760,0;0,0;3339398,0;1664397,0;0,0;0,0;1,0
130;131;0;0;9999968;8333396;0,0;0,0;15760,0;0,0;0,0;1664397,0;0,0;8333396,0;1666573,0
131;132;0;0;0;8333396;15760,0;0,0;0,0;0,0;1664397,0;0,0;0,0;1666572,0;1,0
132;133;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
133;134;0;9996699;0;8333396;0,0;0,0;0,0;0,0;8333396,0;1663303,0;0,0;0,0;1,0
134;135;10005596;9999265;0;8333396;0,0;0,0;10005596,0;0,0;0,0;11662568,0;0,0;0,0;1,0
135;136;0;0;0;8333396;8246,0;0,0;9997350,0;0,0;4998127,0;6664441,0;0,0;0,0;1,0
136;137;9999879;0;0;8333396;0,0;0,0;19997229,0;6664441,0;0,0;0,0;0,0;0,0;1,0
137;138;10001077;0;0;8333396;0,0;0,0;29998306,0;0,0;0,0;0,0;0,0;0,0;1,0
138;139;0;0;0;8333396;0,0;0,0;29998306,0;0,0;0,0;0,0;0,0;0,0;1,0
139;140;0;9998990;0;8333396;0,0;0,0;29998306,0;3333537,0;4999859,0;1665594,0;0,0;0,0;1,0
140;141;0;0;0;8333396;0,0;0,0;29998306,0;1665594,0;0,0;0,0;0,0;0,0;1,0
141;142;10003862;0;0;8333396;0,0;0,0;40002168,0;0,0;0,0;0,0;0,0;0,0;1,0
142;143;0;0;0;8333396;0,0;0,0;40002168,0;0,0;0,0;0,0;0,0;0,0;1,0
143;144;0;0;0;8333396;0,0;0,0;40002168,0;0,0;0,0;0,0;0,0;0,0;1,0
144;145;0;0;0;8333396;0,0;0,0;40002168,0;0,0;0,0;0,0;0,0;0,0;1,0
145;146;0;0;0;8333396;0,0;0,0;40002168,0;0,0;0,0;0,0;0,0;0,0;1,0
146;147;0;0;10000706;8333396;4999859,0;3333537,0;31668772,0;0,0;0,0;0,0;0,0;0,0;10000707,0
147;148;0;0;0;8333396;3334795,0;0,0;28333977,0;0,0;0,0;0,0;0,0;4998601,0;5002106,0
148;149;0;0;0;8333396;1664009,0;1667282,0;25002686,0;0,0;0,0;0,0;0,0;5002105,0;1,0
149;150;0;9998522;0;8333396;0,0;3323389,0;21679297,0;5010007,0;0,0;4988515,0;0,0;0,0;1,0
150;151;0;0;10001098;8333396;0,0;1659580,0;20019717,0;3327948,0;1441,0;1659126,0;0,0;3344427,0;6656672,0
151;152;0;0;0;8333396;4993998,0;0,0;15025719,0;0,0;0,0;1659126,0;0,0;3339398,0;3317274,0
152;153;0;0;9991216;8333396;3321909,0;15760,0;11688050,0;0,0;0,0;1659126,0;0,0;4995727,0;8312763,0
153;154;0;0;0;8333396;1682145,0;0,0;10005905,0;0,0;0,0;1659126,0;0,0;6651250,0;1661513,0
154;155;0;0;0;8333396;0,0;0,0;10005905,0;0,0;0,0;1659126,0;0,0;1661512,0;1,0
155;156;0;0;0;8333396;6674270,0;0,0;3331635,0;0,0;1659126,0;0,0;0,0;0,0;1,0
156;157;0;0;0;8333396;3323389,0;8246,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
157;158;0;0;10000470;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3324373,0;6676098,0
158;159;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6676097,0;1,0
159;160;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
160;161;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
161;162;0;0;9994080;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8333396,0;1660685,0
162;163;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1660685,0
163;164;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1660683,0;2,0
164;165;0;9999163;0;8333396;0,0;0,0;0,0;0,0;6664441,0;3334722,0;0,0;0,0;2,0
165;166;0;0;0;8333396;0,0;0,0;0,0;0,0;0,0;3334722,0;0,0;0,0;2,0
