;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;0;0;5166717;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1;2;10004377;0;0;5166717;5166717,0;0,0;4837660,0;0,0;0,0;0,0;0,0;0,0;0,0
2;3;0;0;0;5166717;1435549,0;0,0;3402111,0;0,0;0,0;0,0;0,0;0,0;0,0
3;4;0;10000163;0;5166717;-0,0;0,0;3402111,0;5166717,0;0,0;4833446,0;0,0;0,0;0,0
4;5;0;9993294;0;5166717;2982115,0;0,0;419996,0;2184602,0;0,0;12642138,0;0,0;0,0;0,0
5;6;0;0;0;5166717;419996,0;0,0;0,0;-0,0;0,0;12642138,0;0,0;0,0;0,0
6;7;0;10001603;0;5166717;-0,0;0,0;0,0;-0,0;0,0;22643741,0;0,0;0,0;0,0
7;8;0;0;0;5166717;-0,0;0,0;-0,0;475881,0;0,0;22167860,0;0,0;0,0;0,0
8;9;0;0;0;5166717;-0,0;0,0;0,0;5166717,0;0,0;17001143,0;0,0;0,0;0,0
9;10;0;0;0;5166717;-0,0;0,0;-0,0;5166717,0;0,0;11834426,0;0,0;0,0;0,0
10;11;0;0;10004420;5166717;-0,0;0,0;0,0;-0,0;0,0;11834426,0;5166717,0;0,0;4837703,0
11;12;0;0;0;5166717;-0,0;0,0;-0,0;329014,0;0,0;11505412,0;4837703,0;0,0;-0,0
12;13;9995135;9998919;10000960;5166717;5166717,0;0,0;4828418,0;-0,0;0,0;21504331,0;-0,0;0,0;10000960,0
13;14;9997868;0;0;5166717;5166716,0;0,0;9659570,0;1,0;0,0;21504330,0;-0,0;0,0;10000960,0
14;15;0;0;0;5166717;4690836,0;0,0;4968734,0;-0,0;0,0;21504330,0;475881,0;0,0;9525079,0
15;16;0;0;0;5166717;-0,0;0,0;4968734,0;687984,0;0,0;20816346,0;4478733,0;0,0;5046346,0
16;17;0;0;0;5166717;-0,0;0,0;4968734,0;687984,0;0,0;20128362,0;4478733,0;0,0;567613,0
17;18;0;0;0;5166717;4686571,0;0,0;282163,0;-0,0;0,0;20128362,0;480146,0;0,0;87467,0
