;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;0;0;4166683;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1;2;0;0;0;4166683;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2;3;0;0;0;4166683;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3;4;9999468;9999461;0;4166683;4166683,0;0,0;5832785,0;0,0;0,0;9999461,0;0,0;0,0;0,0
4;5;0;0;0;4166683;4166683,0;0,0;1666102,0;0,0;0,0;9999461,0;0,0;0,0;0,0
5;6;0;0;0;4166683;1666102,0;0,0;0,0;2500581,0;0,0;7498880,0;0,0;0,0;0,0
6;7;10003861;0;0;4166683;3413528,0;0,0;6590333,0;753155,0;0,0;6745725,0;0,0;0,0;0,0
7;8;0;0;0;4166683;1378132,0;0,0;5212201,0;2788551,0;0,0;3957174,0;0,0;0,0;0,0
8;9;0;0;0;4166683;1378132,0;0,0;3834069,0;2788551,0;0,0;1168623,0;0,0;0,0;0,0
9;10;0;0;0;4166683;2998060,0;0,0;836009,0;1168623,0;0,0;0,0;0,0;0,0;0,0
10;11;0;10006306;0;4166683;0,0;0,0;836009,0;4166683,0;0,0;5839623,0;0,0;0,0;0,0
11;12;0;0;0;4166683;0,0;0,0;836009,0;4166683,0;0,0;1672940,0;0,0;0,0;0,0
12;13;0;10000045;0;4166683;402722,0;0,0;433287,0;772193,0;0,0;10900792,0;0,0;0,0;0,0
13;14;0;9995148;0;4166683;433287,0;0,0;0,0;720520,0;0,0;20175420,0;0,0;0,0;0,0
14;15;0;0;0;4166683;0,0;0,0;0,0;4166683,0;0,0;16008737,0;0,0;0,0;0,0
15;16;0;10008552;0;4166683;0,0;0,0;0,0;4166683,0;0,0;21850606,0;0,0;0,0;0,0
16;17;0;0;0;4166683;0,0;0,0;0,0;4166683,0;0,0;17683923,0;0,0;0,0;0,0
17;18;0;0;0;4166683;0,0;0,0;0,0;4166683,0;0,0;13517240,0;0,0;0,0;0,0
18;19;0;0;0;4166683;0,0;0,0;0,0;4166683,0;0,0;9350557,0;0,0;0,0;0,0
19;20;9996893;0;0;4166683;3394490,0;0,0;6602403,0;772193,0;0,0;8578364,0;0,0;0,0;0,0
20;21;9999768;0;0;4166683;3446163,0;0,0;13156008,0;720520,0;0,0;7857844,0;0,0;0,0;0,0
21;22;0;0;0;4166683;0,0;0,0;13156008,0;4166683,0;0,0;3691161,0;0,0;0,0;0,0
22;23;0;9998740;9995756;4166683;0,0;0,0;13156008,0;1537690,0;0,0;12152211,0;2628993,0;0,0;7366763,0
23;24;0;0;0;4166683;0,0;0,0;13156008,0;0,0;0,0;12152211,0;4166683,0;0,0;3200080,0
24;25;0;0;0;4166683;0,0;4166683,0;8989325,0;0,0;0,0;12152211,0;0,0;0,0;3200080,0
25;26;10000563;0;0;4166683;0,0;4166683,0;14823205,0;0,0;0,0;12152211,0;0,0;0,0;3200080,0
26;27;9995679;0;0;4166683;0,0;1666102,0;23152782,0;0,0;0,0;12152211,0;2500581,0;0,0;699499,0
27;28;0;0;9998481;4166683;0,0;3413528,0;19739254,0;0,0;0,0;12152211,0;753155,0;0,0;9944825,0
28;29;0;0;10002027;4166683;0,0;1378132,0;18361122,0;0,0;0,0;12152211,0;2788551,0;0,0;17158301,0
29;30;0;9996230;0;4166683;0,0;1378132,0;16982990,0;0,0;0,0;22148441,0;2788551,0;0,0;14369750,0
30;31;9997280;0;10001860;4166683;0,0;2998060,0;23982210,0;0,0;0,0;22148441,0;1168623,0;0,0;23202987,0
31;32;0;0;0;4166683;0,0;0,0;23982210,0;0,0;0,0;22148441,0;4166683,0;0,0;19036304,0
32;33;0;10003554;0;4166683;0,0;0,0;23982210,0;0,0;0,0;32151995,0;4166683,0;0,0;14869621,0
33;34;10001357;0;0;4166683;0,0;402722,0;33580845,0;0,0;2500581,0;29651414,0;1263380,0;0,0;13606241,0
34;35;0;0;0;4166683;64419,0;433287,0;33083139,0;0,0;753155,0;28898259,0;2915822,0;0,0;10690419,0
35;36;0;0;0;4166683;0,0;0,0;33083139,0;0,0;2788551,0;26109708,0;1378132,0;0,0;9312287,0
36;37;0;9999675;0;4166683;0,0;0,0;33083139,0;0,0;2788551,0;33320832,0;1378132,0;0,0;7934155,0
37;38;0;0;0;4166683;0,0;0,0;33083139,0;0,0;1168623,0;32152209,0;2998059,0;0,0;4936096,0
38;39;9999157;0;0;4166683;0,0;0,0;43082296,0;0,0;4166683,0;27985526,0;0,0;0,0;4936096,0
39;40;0;0;10000264;4166683;0,0;0,0;43082296,0;0,0;4166683,0;23818843,0;0,0;0,0;14936360,0
40;41;0;0;0;4166683;0,0;3394490,0;39687806,0;0,0;772193,0;23046650,0;0,0;0,0;14936360,0
41;42;0;0;10001966;4166683;0,0;3446163,0;36241643,0;0,0;720520,0;22326130,0;0,0;0,0;24938326,0
42;43;0;0;0;4166683;0,0;0,0;36241643,0;0,0;4166683,0;18159447,0;0,0;0,0;24938326,0
43;44;0;0;0;4166683;0,0;0,0;36241643,0;0,0;4166683,0;13992764,0;0,0;0,0;24938326,0
44;45;0;0;0;4166683;0,0;0,0;36241643,0;0,0;4166683,0;9826081,0;0,0;0,0;24938326,0
45;46;0;0;0;4166683;0,0;0,0;36241643,0;0,0;4166683,0;5659398,0;0,0;0,0;24938326,0
46;47;0;0;0;4166683;0,0;0,0;36241643,0;0,0;4166683,0;1492715,0;0,0;0,0;24938326,0
47;48;0;0;0;4166683;1168623,0;0,0;35073020,0;0,0;772193,0;720522,0;2225867,0;0,0;22712459,0
48;49;0;0;0;4166683;3446163,0;0,0;31626857,0;0,0;720520,0;2,0;0,0;0,0;22712459,0
49;50;0;9995540;0;4166683;0,0;0,0;31626857,0;0,0;4166683,0;5828859,0;0,0;0,0;22712459,0
50;51;0;0;0;4166683;2628993,0;0,0;28997864,0;0,0;1537690,0;4291169,0;0,0;0,0;22712459,0
51;52;0;0;0;4166683;4166683,0;0,0;24831181,0;0,0;0,0;4291169,0;0,0;0,0;22712459,0
52;53;0;0;0;4166683;0,0;0,0;24831181,0;0,0;0,0;4291169,0;4166683,0;0,0;18545776,0
53;54;0;0;0;4166683;0,0;0,0;24831181,0;0,0;0,0;4291169,0;4166683,0;0,0;14379093,0
54;55;0;0;9990970;4166683;274714,0;0,0;24556467,0;903456,0;0,0;3387713,0;2988513,0;0,0;21381550,0
55;56;0;0;0;4166683;4102264,0;64419,0;20389784,0;0,0;0,0;3387713,0;0,0;0,0;21381550,0
56;57;0;0;0;4166683;2788551,0;0,0;17601233,0;0,0;0,0;3387713,0;1378132,0;0,0;20003418,0
57;58;0;0;0;4166683;2788551,0;0,0;14812682,0;1116468,0;0,0;2271245,0;261663,0;0,0;19741755,0
58;59;0;0;0;4166683;3797616,0;0,0;11015066,0;0,0;0,0;2271245,0;369067,0;0,0;19372688,0
59;60;0;0;0;4166683;4166683,0;0,0;6848383,0;0,0;0,0;2271245,0;0,0;0,0;19372688,0
60;61;0;0;9996455;4166683;0,0;0,0;6848383,0;0,0;0,0;2271245,0;4166683,0;0,0;25202460,0
61;62;10000334;0;10003940;4166683;1842960,0;0,0;15005757,0;0,0;0,0;2271245,0;2323723,0;0,0;32882677,0
62;63;0;0;0;4166683;1263380,0;0,0;13742377,0;0,0;0,0;2271245,0;2903303,0;0,0;29979374,0
63;64;10003608;0;9999919;4166683;2915822,0;0,0;20830163,0;0,0;0,0;2271245,0;1250861,0;0,0;38728432,0
64;65;10001403;9997372;9999985;4166683;261663,0;0,0;30569903,0;0,0;0,0;12268617,0;3905020,0;0,0;44823397,0
65;66;0;0;0;4166683;1378132,0;0,0;29191771,0;0,0;0,0;12268617,0;2788551,0;0,0;42034846,0
66;67;0;0;0;4166683;2998060,0;0,0;26193711,0;0,0;0,0;12268617,0;1168623,0;0,0;40866223,0
67;68;0;0;10008111;4166683;2998060,0;0,0;23195651,0;0,0;0,0;12268617,0;1168623,0;0,0;49705711,0
68;69;0;0;9999070;4166683;0,0;1168623,0;22027028,0;2265457,0;0,0;10003160,0;732603,0;0,0;58972178,0
69;70;9993942;9996667;0;4166683;0,0;3446163,0;28574807,0;0,0;0,0;19999827,0;720520,0;0,0;58251658,0
70;71;10001887;0;0;4166683;3381708,0;0,0;35194986,0;0,0;0,0;19999827,0;784975,0;0,0;57466683,0
