,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,9999365,9995841,0,2032448.0,0.0,7966917.0,2522892.0,0.0,7472949.0,0.0,0.0,0.0,4555340
1,2,10002505,0,0,4555340.0,0.0,13414082.0,-0.0,0.0,7472949.0,0.0,0.0,0.0,4555340
2,3,0,0,0,4457340.0,0.0,8956742.0,98000.0,0.0,7374949.0,0.0,0.0,0.0,4555340
3,4,0,0,0,1164817.0,0.0,7791925.0,3390523.0,0.0,3984426.0,0.0,0.0,0.0,4555340
4,5,0,0,10000925,-0.0,0.0,7791925.0,-0.0,0.0,3984426.0,4555340.0,0.0,5445585.0,4555340
5,6,0,0,0,3803157.0,0.0,3988768.0,-0.0,0.0,3984426.0,752183.0,0.0,4693402.0,4555340
6,7,0,0,0,3988768.0,0.0,0.0,-0.0,0.0,3984426.0,-0.0,0.0,4693402.0,4555340
7,8,0,9994689,0,-0.0,0.0,0.0,-0.0,0.0,13979115.0,-0.0,0.0,4693402.0,4555340
8,9,0,0,0,0.0,0.0,0.0,-0.0,0.0,13979115.0,3668692.0,0.0,1024710.0,4555340
9,10,0,0,0,0.0,0.0,0.0,1.0,0.0,13979114.0,414267.0,0.0,610443.0,4555340
10,11,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,13979114.0,610443.0,0.0,-0.0,4555340
11,12,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,13979114.0,-0.0,0.0,0.0,4555340
12,13,10000161,0,0,4555340.0,0.0,5444821.0,-0.0,0.0,13979114.0,-0.0,0.0,-0.0,4555340
13,14,0,0,0,4555340.0,0.0,889481.0,-0.0,0.0,13979114.0,-0.0,0.0,-0.0,4555340
14,15,9997823,0,9996421,1884446.0,0.0,9002858.0,-0.0,0.0,13979114.0,-0.0,0.0,9996421.0,4555340
15,16,0,0,0,886648.0,0.0,8116210.0,3668691.0,0.0,10310423.0,-0.0,0.0,9996421.0,4555340
16,17,0,0,0,98000.0,0.0,8018210.0,4457340.0,0.0,5853083.0,-0.0,0.0,9996421.0,4555340
17,18,0,0,0,3002327.0,0.0,5015883.0,-0.0,0.0,5853083.0,1553013.0,0.0,8443408.0,4555340
18,19,0,0,0,2808691.0,0.0,2207192.0,1746649.0,0.0,4106434.0,-0.0,0.0,8443408.0,4555340
19,20,0,0,0,1.0,0.0,2207191.0,4106434.0,0.0,0.0,-0.0,0.0,8443408.0,4555340
20,21,0,10002588,0,-0.0,0.0,2207191.0,4555340.0,0.0,5447248.0,-0.0,0.0,8443408.0,4555340
21,22,0,0,0,-0.0,2032448.0,174743.0,2280827.0,0.0,3166421.0,242065.0,0.0,8201343.0,4555340
22,23,10002754,0,0,-0.0,4555340.0,5622157.0,-0.0,0.0,3166421.0,-0.0,0.0,8201343.0,4555340
23,24,0,10002215,0,-0.0,4457340.0,1164817.0,-0.0,0.0,13168636.0,98000.0,0.0,8103343.0,4555340
24,25,0,0,0,-0.0,1164817.0,0.0,-0.0,0.0,13168636.0,3390523.0,0.0,4712820.0,4555340
25,26,0,0,0,-0.0,-0.0,-0.0,1164817.0,0.0,12003819.0,3390523.0,0.0,1322297.0,4555340
26,27,10000056,9999420,0,448906.0,3803157.0,5747993.0,303277.0,0.0,21699962.0,-0.0,0.0,1322297.0,4555340
27,28,0,0,0,-0.0,3988768.0,1759225.0,0.0,0.0,21699962.0,566572.0,0.0,755725.0,4555340
28,29,0,0,0,-0.0,-0.0,1759225.0,1276722.0,2522892.0,17900348.0,755725.0,0.0,0.0,4555340
29,30,0,0,0,-0.0,0.0,1759225.0,4555340.0,-0.0,13345008.0,-0.0,0.0,-0.0,4555340
30,31,0,0,9997912,-0.0,0.0,1759225.0,3945073.0,98000.0,9301935.0,512267.0,0.0,9485645.0,4555340
