,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4222145
1,2,0,10001562,0,0.0,0.0,0.0,4222144.0,0.0,5779418.0,0.0,0.0,0.0,4222145
2,3,9995886,0,9999369,3286469.0,0.0,6709417.0,-0.0,0.0,5779418.0,935676.0,0.0,9063693.0,4222145
3,4,10002122,0,0,4222144.0,0.0,12489395.0,0.0,0.0,5779418.0,-0.0,0.0,9063693.0,4222145
4,5,0,10001095,10006567,4222145.0,0.0,8267250.0,-0.0,0.0,15780513.0,-0.0,0.0,19070260.0,4222145
5,6,0,0,0,3312667.0,0.0,4954583.0,0.0,0.0,15780513.0,909478.0,0.0,18160782.0,4222145
6,7,10000001,0,0,4222145.0,0.0,10732439.0,-0.0,0.0,15780513.0,-0.0,0.0,18160782.0,4222145
7,8,0,10004832,0,4222145.0,0.0,6510294.0,-0.0,0.0,25785345.0,-0.0,0.0,18160782.0,4222145
8,9,0,0,0,1.0,0.0,6510293.0,-0.0,0.0,25785345.0,2515589.0,0.0,15645193.0,4222145
9,10,9996248,0,0,1463115.0,0.0,15043426.0,-0.0,0.0,25785345.0,2759030.0,0.0,12886163.0,4222145
10,11,0,0,0,-0.0,0.0,15043426.0,-0.0,0.0,25785345.0,4222145.0,0.0,8664018.0,4222145
11,12,0,0,0,-0.0,0.0,15043426.0,-0.0,0.0,25785345.0,4222145.0,0.0,4441873.0,4222145
12,13,0,0,0,-0.0,0.0,15043426.0,1733936.0,0.0,24051409.0,2488209.0,0.0,1953664.0,4222145
13,14,0,0,0,-0.0,0.0,15043426.0,1310943.0,0.0,22740466.0,1310943.0,0.0,642721.0,4222145
14,15,0,0,9994615,-0.0,0.0,15043426.0,1.0,0.0,22740465.0,3002469.0,0.0,7634867.0,4222145
15,16,0,0,0,0.0,0.0,15043426.0,4111998.0,0.0,18628467.0,110147.0,0.0,7524720.0,4222145
16,17,0,0,0,-0.0,0.0,15043426.0,2904023.0,0.0,15724444.0,1318122.0,0.0,6206598.0,4222145
17,18,0,0,0,-0.0,0.0,15043426.0,4014043.0,0.0,11710401.0,208101.0,0.0,5998497.0,4222145
18,19,0,0,0,-0.0,0.0,15043426.0,1733937.0,0.0,9976464.0,2488208.0,0.0,3510289.0,4222145
19,20,0,0,10000557,-0.0,0.0,15043426.0,-0.0,0.0,9976464.0,4222145.0,0.0,9288701.0,4222145
20,21,0,0,0,-0.0,0.0,15043426.0,1310943.0,0.0,8665521.0,2911202.0,0.0,6377499.0,4222145
21,22,0,0,0,-0.0,0.0,15043426.0,3002469.0,0.0,5663052.0,1219676.0,0.0,5157823.0,4222145
22,23,0,0,0,0.0,0.0,15043426.0,-0.0,0.0,5663052.0,4222145.0,0.0,935678.0,4222145
23,24,0,0,0,-0.0,3286469.0,11756957.0,-0.0,0.0,5663052.0,935676.0,0.0,2.0,4222145
24,25,0,0,0,1.0,4222144.0,7534812.0,-0.0,0.0,5663052.0,-0.0,0.0,2.0,4222145
25,26,0,0,0,-0.0,4222145.0,3312667.0,-0.0,0.0,5663052.0,-0.0,0.0,2.0,4222145
26,27,0,0,10001814,-0.0,3312667.0,-0.0,-0.0,0.0,5663052.0,909478.0,0.0,9092338.0,4222145
27,28,9997971,0,0,-0.0,4222145.0,5775826.0,0.0,0.0,5663052.0,-0.0,0.0,9092338.0,4222145
28,29,10004485,0,0,-0.0,4222145.0,11558166.0,-0.0,0.0,5663052.0,0.0,0.0,9092338.0,4222145
29,30,0,0,0,-0.0,1.0,11558165.0,-0.0,4222144.0,1440908.0,-0.0,0.0,9092338.0,4222145
30,31,0,0,0,-0.0,1463115.0,10095050.0,1440908.0,-0.0,-0.0,1318122.0,0.0,7774216.0,4222145
31,32,0,10001321,0,-0.0,-0.0,10095050.0,4222145.0,0.0,5779176.0,-0.0,0.0,7774216.0,4222145
32,33,0,9989525,0,-0.0,-0.0,10095050.0,208099.0,-0.0,15560602.0,4014046.0,0.0,3760170.0,4222145
33,34,0,0,0,-0.0,-0.0,10095050.0,461977.0,0.0,15098625.0,3760168.0,0.0,2.0,4222145
34,35,0,0,0,-0.0,-0.0,10095050.0,4222145.0,-0.0,10876480.0,-0.0,0.0,2.0,4222145
35,36,0,0,9999639,-0.0,-0.0,10095050.0,-0.0,-0.0,10876480.0,4222145.0,0.0,5777496.0,4222145
36,37,0,0,0,-0.0,0.0,10095050.0,3002469.0,-0.0,7874011.0,1219676.0,0.0,4557820.0,4222145
37,38,0,10001950,0,-0.0,-0.0,10095050.0,4222145.0,-0.0,13653816.0,-0.0,0.0,4557820.0,4222145
38,39,0,0,10000787,-0.0,-0.0,10095050.0,1893475.0,-0.0,11760341.0,2328670.0,0.0,12229937.0,4222145
39,40,0,0,0,-0.0,-0.0,10095050.0,208101.0,-0.0,11552240.0,4014044.0,0.0,8215893.0,4222145
40,41,0,0,0,-0.0,-0.0,10095050.0,-0.0,1733936.0,9818304.0,2488209.0,0.0,5727684.0,4222145
41,42,0,0,10000828,-0.0,-0.0,10095050.0,-0.0,1310943.0,8507361.0,2911202.0,0.0,12817310.0,4222145
42,43,0,0,0,-0.0,-0.0,10095050.0,-0.0,1.0,8507360.0,4222144.0,0.0,8595166.0,4222145
43,44,0,0,0,-0.0,0.0,10095050.0,110147.0,4111998.0,4285215.0,-0.0,0.0,8595166.0,4222145
44,45,0,0,0,-0.0,-0.0,10095050.0,1318122.0,2904023.0,63070.0,-0.0,0.0,8595166.0,4222145
45,46,0,9998323,0,208101.0,1.0,9886948.0,-0.0,4014043.0,6047350.0,-0.0,0.0,8595166.0,4222145
46,47,0,0,0,-0.0,-0.0,9886948.0,-0.0,1733937.0,4313413.0,2488208.0,0.0,6106958.0,4222145
47,48,0,0,9997323,2488209.0,-0.0,7398739.0,-0.0,-0.0,4313413.0,1733936.0,0.0,14370345.0,4222145
48,49,10003564,0,0,-0.0,-0.0,17402303.0,-0.0,1310943.0,3002470.0,2911202.0,0.0,11459143.0,4222145
49,50,0,0,0,-0.0,-0.0,17402303.0,-0.0,3002469.0,1.0,1219676.0,0.0,10239467.0,4222145
50,51,0,0,10003290,1074682.0,-0.0,16327621.0,-0.0,-0.0,1.0,3147461.0,0.0,17095296.0,4222145
51,52,0,0,0,1585760.0,-0.0,14741861.0,-0.0,-0.0,1.0,2636385.0,0.0,14458911.0,4222145
52,53,0,0,0,4014045.0,-0.0,10727816.0,-0.0,-0.0,1.0,208099.0,0.0,14250812.0,4222145
53,54,0,0,9997352,208099.0,-0.0,10519717.0,-0.0,-0.0,1.0,4014046.0,0.0,20234118.0,4222145
54,55,0,0,0,1733937.0,-0.0,8785780.0,-0.0,-0.0,1.0,2488208.0,0.0,17745910.0,4222145
55,56,0,0,9995070,3397687.0,-0.0,5388093.0,-0.0,0.0,1.0,824458.0,0.0,26916522.0,4222145
