,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4611223
1,2,10003387,0,0,4611223.0,0.0,5392164.0,0.0,0.0,0.0,0.0,0.0,0.0,4611223
2,3,0,0,0,4611223.0,0.0,780941.0,0.0,0.0,0.0,0.0,0.0,0.0,4611223
3,4,0,0,0,780941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4611223
4,5,10007121,0,0,4611223.0,0.0,5395898.0,0.0,0.0,0.0,0.0,0.0,0.0,4611223
5,6,0,0,10001679,4271210.0,0.0,1124688.0,0.0,0.0,0.0,340013.0,0.0,9661666.0,4611223
6,7,0,0,0,1124688.0,0.0,0.0,0.0,0.0,0.0,3486535.0,0.0,6175131.0,4611223
7,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4611223.0,0.0,1563908.0,4611223
8,9,0,0,9999268,0.0,0.0,0.0,0.0,0.0,0.0,4611223.0,0.0,6951953.0,4611223
9,10,10007145,0,0,4611223.0,0.0,5395922.0,0.0,0.0,0.0,0.0,0.0,6951953.0,4611223
10,11,0,0,10003072,4611223.0,0.0,784699.0,0.0,0.0,0.0,0.0,0.0,16955025.0,4611223
11,12,10006617,0,0,0.0,0.0,10791316.0,0.0,0.0,0.0,4611223.0,0.0,12343802.0,4611223
12,13,0,0,0,0.0,0.0,10791316.0,0.0,0.0,0.0,4611223.0,0.0,7732579.0,4611223
13,14,0,0,0,781682.0,0.0,10009634.0,0.0,0.0,0.0,3829541.0,0.0,3903038.0,4611223
14,15,0,10001895,0,0.0,0.0,10009634.0,708184.0,0.0,9293711.0,3903038.0,0.0,0.0,4611223
15,16,10006141,0,9996986,0.0,0.0,20015775.0,0.0,0.0,9293711.0,4611223.0,0.0,5385763.0,4611223
16,17,0,0,0,0.0,0.0,20015775.0,0.0,0.0,9293711.0,4611222.0,0.0,774541.0,4611223
17,18,0,0,9997597,0.0,0.0,20015775.0,0.0,0.0,9293711.0,4611223.0,0.0,6160915.0,4611223
18,19,0,10000501,0,0.0,0.0,20015775.0,2764247.0,0.0,16529965.0,1846976.0,0.0,4313939.0,4611223
19,20,0,0,9999824,1.0,0.0,20015774.0,4611222.0,0.0,11918743.0,0.0,0.0,14313763.0,4611223
20,21,0,0,0,0.0,0.0,20015774.0,3201744.0,0.0,8716999.0,1409479.0,0.0,12904284.0,4611223
21,22,9998862,9998377,0,0.0,0.0,30014636.0,2676400.0,0.0,16038976.0,1934822.0,0.0,10969462.0,4611223
22,23,0,0,0,0.0,4611223.0,25403413.0,0.0,0.0,16038976.0,0.0,0.0,10969462.0,4611223
23,24,0,0,0,0.0,4611223.0,20792190.0,0.0,0.0,16038976.0,0.0,0.0,10969462.0,4611223
24,25,0,0,0,0.0,780941.0,20011249.0,0.0,0.0,16038976.0,1713584.0,0.0,9255878.0,4611223
25,26,0,0,0,0.0,4611223.0,15400026.0,0.0,0.0,16038976.0,0.0,0.0,9255878.0,4611223
26,27,0,9997604,0,0.0,4271210.0,11128816.0,2.0,0.0,26036578.0,0.0,0.0,9255878.0,4611223
27,28,0,0,0,0.0,1124688.0,10004128.0,0.0,0.0,26036578.0,0.0,0.0,9255878.0,4611223
28,29,0,0,0,0.0,0.0,10004128.0,2.0,0.0,26036576.0,0.0,0.0,9255878.0,4611223
