,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,0,0,10002031,0.0,0.0,0.0,0.0,0.0,0.0,8002560.0,0.0,1999471.0,9000136
1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1999471.0,0.0,0.0,9000136
2,3,0,0,9999854,0.0,0.0,0.0,0.0,0.0,0.0,9000136.0,0.0,999718.0,9000136
3,4,0,9998969,10003401,0.0,0.0,0.0,9000136.0,0.0,998833.0,0.0,0.0,11003119.0,9000136
4,5,0,0,0,0.0,0.0,0.0,998583.0,0.0,250.0,3022922.0,0.0,7980197.0,9000136
5,6,9999523,0,0,9000136.0,0.0,999387.0,0.0,0.0,250.0,0.0,0.0,7980197.0,9000136
6,7,0,0,0,999387.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,7980197.0,9000136
7,8,0,0,0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,7980197.0,9000136
8,9,9999947,0,0,9000136.0,0.0,999811.0,0.0,0.0,250.0,0.0,0.0,7980197.0,9000136
9,10,0,0,0,999811.0,0.0,0.0,0.0,0.0,250.0,7507035.0,0.0,473162.0,9000136
10,11,0,0,10001254,0.0,0.0,0.0,250.0,0.0,0.0,477903.0,0.0,9996513.0,9000136
11,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9996513.0,9000136
12,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9996513.0,9000136
13,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9996513.0,9000136
14,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9996513.0,9000136
15,16,0,0,9999851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19996364.0,9000136
16,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19996364.0,9000136
17,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19996364.0,9000136
18,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19996364.0,9000136
19,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19996364.0,9000136
20,21,0,0,9998935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29995299.0,9000136
21,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29995299.0,9000136
22,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29995299.0,9000136
23,24,0,0,10002504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39997802.0,9000136
24,25,10005210,0,0,5376.0,0.0,9999834.0,0.0,0.0,0.0,0.0,0.0,39997802.0,9000136
25,26,0,0,0,0.0,0.0,9999834.0,0.0,0.0,0.0,0.0,0.0,39997802.0,9000136
26,27,0,0,0,0.0,9000136.0,999698.0,0.0,0.0,0.0,0.0,0.0,39997802.0,9000136
27,28,0,9998719,0,0.0,999387.0,311.0,0.0,0.0,9998719.0,0.0,0.0,39997802.0,9000136
28,29,9999636,0,0,0.0,0.0,9999947.0,0.0,0.0,9998719.0,0.0,0.0,39997802.0,9000136
29,30,0,0,0,0.0,9000136.0,999811.0,0.0,0.0,9998719.0,0.0,0.0,39997802.0,9000136
30,31,0,0,0,0.0,999811.0,0.0,0.0,0.0,9998719.0,0.0,0.0,39997802.0,9000136
31,32,0,0,0,0.0,0.0,0.0,0.0,9000136.0,998583.0,0.0,0.0,39997802.0,9000136
32,33,0,0,0,0.0,0.0,0.0,0.0,998583.0,0.0,7989432.0,0.0,32008370.0,9000136
33,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1002656.0,0.0,31005714.0,9000136
34,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1003205.0,0.0,30002509.0,9000136
35,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30002509.0,9000136
36,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30002509.0,9000136
37,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30002509.0,9000136
38,39,0,10002273,0,0.0,0.0,0.0,1002170.0,250.0,8999853.0,0.0,0.0,30002509.0,9000136
39,40,0,9994803,0,0.0,0.0,0.0,0.0,0.0,18994656.0,9000136.0,0.0,21002373.0,9000136
40,41,0,0,0,0.0,0.0,0.0,0.0,0.0,18994656.0,1000062.0,0.0,20002311.0,9000136
41,42,0,0,0,0.0,0.0,0.0,0.0,0.0,18994656.0,0.0,0.0,20002311.0,9000136
42,43,0,0,0,0.0,0.0,0.0,0.0,0.0,18994656.0,0.0,0.0,20002311.0,9000136
43,44,0,0,0,0.0,0.0,0.0,9000136.0,0.0,9994520.0,0.0,0.0,20002311.0,9000136
44,45,0,0,0,0.0,0.0,0.0,0.0,0.0,9994520.0,9000136.0,0.0,11002175.0,9000136
45,46,9998789,0,0,2004252.0,5376.0,7989161.0,1002614.0,0.0,8991906.0,1002645.0,0.0,9999530.0,9000136
46,47,0,0,0,0.0,0.0,7989161.0,0.0,0.0,8991906.0,0.0,0.0,9999530.0,9000136
