,instance,arrival_pfizer,arrival_moderna,arrival_astrazeneca,first_doses_Pfizer,second_doses_Pfizer,stock_values_Pfizer,first_doses_Moderna,second_doses_Moderna,stock_values_Moderna,first_doses_Astrazeneca,second_doses_Astrazeneca,stock_values_Astrazeneca,capacity
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26833961
1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26833961
2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26833961
3,4,0,10004211,0,0.0,0.0,0.0,10004210.0,0.0,1.0,0.0,0.0,0.0,26833961
4,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26833961
5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26833961
6,7,0,0,10000247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10000247.0,26833961
7,8,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10000247.0,26833961
8,9,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10000247.0,26833961
9,10,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10000247.0,26833961
10,11,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10000247.0,26833961
11,12,0,10003192,0,0.0,0.0,0.0,9996068.0,0.0,7125.0,0.0,0.0,10000247.0,26833961
12,13,0,0,0,0.0,0.0,0.0,0.0,0.0,7125.0,0.0,0.0,10000247.0,26833961
13,14,0,0,0,0.0,0.0,0.0,0.0,0.0,7125.0,0.0,0.0,10000247.0,26833961
14,15,0,10000440,0,0.0,0.0,0.0,1.0,0.0,10007564.0,0.0,0.0,10000247.0,26833961
15,16,0,10001944,0,0.0,0.0,0.0,10002445.0,0.0,10007063.0,0.0,0.0,10000247.0,26833961
16,17,0,0,0,0.0,0.0,0.0,10003239.0,0.0,3824.0,0.0,0.0,10000247.0,26833961
17,18,9996582,0,10004105,9996582.0,0.0,0.0,0.0,0.0,3824.0,0.0,0.0,20004352.0,26833961
18,19,10003749,0,0,6840837.0,0.0,3162912.0,0.0,0.0,3824.0,0.0,0.0,20004352.0,26833961
19,20,10000875,0,0,8165144.0,0.0,4998643.0,0.0,0.0,3824.0,0.0,0.0,20004352.0,26833961
20,21,0,0,0,0.0,0.0,4998643.0,0.0,0.0,3824.0,0.0,0.0,20004352.0,26833961
21,22,0,0,9996655,0.0,0.0,4998643.0,0.0,0.0,3824.0,0.0,0.0,30001007.0,26833961
22,23,0,0,0,0.0,0.0,4998643.0,0.0,0.0,3824.0,0.0,0.0,30001007.0,26833961
23,24,0,0,0,0.0,0.0,4998643.0,3823.0,0.0,1.0,0.0,0.0,30001007.0,26833961
24,25,0,0,0,0.0,0.0,4998643.0,0.0,0.0,1.0,0.0,0.0,30001007.0,26833961
25,26,0,0,0,0.0,0.0,4998643.0,0.0,0.0,1.0,0.0,0.0,30001007.0,26833961
26,27,0,0,0,0.0,0.0,4998643.0,0.0,0.0,1.0,0.0,0.0,30001007.0,26833961
27,28,10000738,0,0,0.0,0.0,14999381.0,0.0,0.0,1.0,0.0,0.0,30001007.0,26833961
28,29,0,0,0,0.0,0.0,14999381.0,0.0,0.0,1.0,0.0,0.0,30001007.0,26833961
29,30,0,10003597,0,0.0,0.0,14999381.0,0.0,0.0,10003598.0,0.0,0.0,30001007.0,26833961
30,31,0,0,0,0.0,0.0,14999381.0,0.0,0.0,10003598.0,0.0,0.0,30001007.0,26833961
31,32,0,9996681,0,0.0,0.0,14999381.0,0.0,10004210.0,9996069.0,9999594.0,0.0,20001413.0,26833961
32,33,0,0,0,0.0,0.0,14999381.0,0.0,0.0,9996069.0,0.0,0.0,20001413.0,26833961
33,34,0,0,0,0.0,0.0,14999381.0,0.0,0.0,9996069.0,0.0,0.0,20001413.0,26833961
34,35,0,0,0,0.0,0.0,14999381.0,0.0,0.0,9996069.0,0.0,0.0,20001413.0,26833961
35,36,0,0,0,0.0,0.0,14999381.0,0.0,0.0,9996069.0,0.0,0.0,20001413.0,26833961
36,37,0,0,0,0.0,0.0,14999381.0,0.0,0.0,9996069.0,10001411.0,0.0,10000002.0,26833961
37,38,10003183,0,0,0.0,0.0,25002564.0,0.0,0.0,9996069.0,0.0,0.0,10000002.0,26833961
38,39,0,0,0,0.0,9996582.0,15005982.0,0.0,0.0,9996069.0,0.0,0.0,10000002.0,26833961
39,40,0,0,9996924,0.0,6840837.0,8165145.0,0.0,9996068.0,1.0,9997056.0,0.0,9999870.0,26833961
40,41,0,0,9994213,0.0,8165144.0,1.0,0.0,0.0,1.0,0.0,0.0,19994083.0,26833961
41,42,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19994083.0,26833961
42,43,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19994083.0,26833961
43,44,0,10002447,0,0.0,0.0,0.0,0.0,10002445.0,2.0,0.0,0.0,19994083.0,26833961
44,45,0,10003239,0,0.0,0.0,0.0,1.0,10003239.0,1.0,0.0,0.0,19994083.0,26833961
45,46,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19994083.0,26833961
46,47,0,0,10002771,0.0,0.0,0.0,0.0,0.0,1.0,9994576.0,0.0,20002278.0,26833961
47,48,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,10001288.0,0.0,10000990.0,26833961
48,49,0,0,10002553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20003543.0,26833961
